entity_id,kind,substation,date,value,present,degree,e_sh_kwh,e_cu_kwh,chi,pool,w,flex_potential,phi1,phi2,phi3,phi4
KLNC0027-A00,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0027-A00"", ""hID"": ""KLNC0027"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.7124999999999999,0.007481296758104738,0.0,0.0,0.0
KLNC0027-A01,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0027-A01"", ""hID"": ""KLNC0027"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.42,0.007481296758104738,0.0,0.0,0.0
KLNC0027-A02,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0027-A02"", ""hID"": ""KLNC0027"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 1, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.06,0.007481296758104738,0.0,0.0,0.0
KLNC0027-A03,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0027-A03"", ""hID"": ""KLNC0027"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 3, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.0486,0.007481296758104738,0.0,0.0,0.0
KLNC0027-M,mt,Kalyanpur,2026-07-09,"{""mID"": ""KLNC0027-M"", ""iID"": ""Kalyanpur"", ""N_ap"": 4, ""hID"": ""KLNC0027"", ""archetype"": ""Res-C"", ""w_h"": 795.3408386808318}",1,6,0.0,0.0,0.008229426433915213,PL,0.00096,0.0,0.014962593516209476,0.0,0.0,0.0
KLNC0028-A00,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0028-A00"", ""hID"": ""KLNC0028"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.056999999999999995,0.007481296758104738,0.0,0.0,0.0
KLNC0028-A01,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0028-A01"", ""hID"": ""KLNC0028"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.03325,0.007481296758104738,0.0,0.0,0.0
KLNC0028-A02,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0028-A02"", ""hID"": ""KLNC0028"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.425,0.007481296758104738,0.0,0.0,0.0
KLNC0028-A03,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0028-A03"", ""hID"": ""KLNC0028"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.55,0.007481296758104738,0.0,0.0,0.0
KLNC0028-A04,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0028-A04"", ""hID"": ""KLNC0028"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.7124999999999999,0.007481296758104738,0.0,0.0,0.0
KLNC0028-A05,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0028-A05"", ""hID"": ""KLNC0028"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 3, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.18,0.007481296758104738,0.0,0.0,0.0
KLNC0028-A06,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0028-A06"", ""hID"": ""KLNC0028"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 6, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.0972,0.007481296758104738,0.0,0.0,0.0
KLNC0028-A07,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0028-A07"", ""hID"": ""KLNC0028"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.08075,0.007481296758104738,0.0,0.0,0.0
KLNC0028-M,mt,Kalyanpur,2026-07-09,"{""mID"": ""KLNC0028-M"", ""iID"": ""Kalyanpur"", ""N_ap"": 8, ""hID"": ""KLNC0028"", ""archetype"": ""Res-B"", ""w_h"": 795.3408386808318}",1,10,0.0,0.0,0.013715710723192021,PL,0.0016,0.0,0.02493765586034913,0.0,0.0,0.0
KLNC0029-A00,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0029-A00"", ""hID"": ""KLNC0029"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.55,0.007481296758104738,0.0,0.0,0.0
KLNC0029-A01,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0029-A01"", ""hID"": ""KLNC0029"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.7124999999999999,0.007481296758104738,0.0,0.0,0.0
KLNC0029-A02,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0029-A02"", ""hID"": ""KLNC0029"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.42,0.007481296758104738,0.0,0.0,0.0
KLNC0029-A03,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0029-A03"", ""hID"": ""KLNC0029"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 2, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.12,0.007481296758104738,0.0,0.0,0.0
KLNC0029-A04,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0029-A04"", ""hID"": ""KLNC0029"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 3, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.0486,0.007481296758104738,0.0,0.0,0.0
KLNC0029-M,mt,Kalyanpur,2026-07-09,"{""mID"": ""KLNC0029-M"", ""iID"": ""Kalyanpur"", ""N_ap"": 5, ""hID"": ""KLNC0029"", ""archetype"": ""Res-C"", ""w_h"": 795.3408386808318}",1,7,0.0,0.0,0.009600997506234414,PL,0.00112,0.0,0.017456359102244388,0.0,0.0,0.0
KLNC0030-A00,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0030-A00"", ""hID"": ""KLNC0030"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.056999999999999995,0.007481296758104738,0.0,0.0,0.0
KLNC0030-A01,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0030-A01"", ""hID"": ""KLNC0030"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.03325,0.007481296758104738,0.0,0.0,0.0
KLNC0030-A02,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0030-A02"", ""hID"": ""KLNC0030"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.425,0.007481296758104738,0.0,0.0,0.0
KLNC0030-A03,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0030-A03"", ""hID"": ""KLNC0030"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.55,0.007481296758104738,0.0,0.0,0.0
KLNC0030-A04,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0030-A04"", ""hID"": ""KLNC0030"", ""class"": ""curtailable"", ""appliance"": ""split_ac_1_5ton"", ""n"": 1, ""p_rat_kw"": 1.65, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,1.023,0.007481296758104738,0.0,0.0,0.0
KLNC0030-A05,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0030-A05"", ""hID"": ""KLNC0030"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 4, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.24,0.007481296758104738,0.0,0.0,0.0
KLNC0030-A06,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0030-A06"", ""hID"": ""KLNC0030"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 6, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.0972,0.007481296758104738,0.0,0.0,0.0
KLNC0030-A07,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0030-A07"", ""hID"": ""KLNC0030"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.08075,0.007481296758104738,0.0,0.0,0.0
KLNC0030-M,mt,Kalyanpur,2026-07-09,"{""mID"": ""KLNC0030-M"", ""iID"": ""Kalyanpur"", ""N_ap"": 8, ""hID"": ""KLNC0030"", ""archetype"": ""Res-B"", ""w_h"": 795.3408386808318}",1,10,0.0,0.0,0.013715710723192021,PL,0.0016,0.0,0.02493765586034913,0.0,0.0,0.0
KLNC0031-A00,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0031-A00"", ""hID"": ""KLNC0031"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.056999999999999995,0.007481296758104738,0.0,0.0,0.0
KLNC0031-A01,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0031-A01"", ""hID"": ""KLNC0031"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.03325,0.007481296758104738,0.0,0.0,0.0
KLNC0031-A02,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0031-A02"", ""hID"": ""KLNC0031"", ""class"": ""critical"", ""appliance"": ""medical_device_home"", ""n"": 1, ""p_rat_kw"": 0.12, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.036,0.007481296758104738,0.0,0.0,0.0
KLNC0031-A03,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0031-A03"", ""hID"": ""KLNC0031"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.425,0.007481296758104738,0.0,0.0,0.0
KLNC0031-A04,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0031-A04"", ""hID"": ""KLNC0031"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.55,0.007481296758104738,0.0,0.0,0.0
KLNC0031-A05,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0031-A05"", ""hID"": ""KLNC0031"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.42,0.007481296758104738,0.0,0.0,0.0
KLNC0031-A06,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0031-A06"", ""hID"": ""KLNC0031"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 3, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.18,0.007481296758104738,0.0,0.0,0.0
KLNC0031-A07,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0031-A07"", ""hID"": ""KLNC0031"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 10, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.162,0.007481296758104738,0.0,0.0,0.0
KLNC0031-A08,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0031-A08"", ""hID"": ""KLNC0031"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.08075,0.007481296758104738,0.0,0.0,0.0
KLNC0031-M,mt,Kalyanpur,2026-07-09,"{""mID"": ""KLNC0031-M"", ""iID"": ""Kalyanpur"", ""N_ap"": 9, ""hID"": ""KLNC0031"", ""archetype"": ""Res-B"", ""w_h"": 795.3408386808318}",1,11,0.0,0.0,0.015087281795511222,PL,0.00176,0.0,0.02743142144638404,0.0,0.0,0.0
KLNC0032-A00,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0032-A00"", ""hID"": ""KLNC0032"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.03325,0.007481296758104738,0.0,0.0,0.0
KLNC0032-A01,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0032-A01"", ""hID"": ""KLNC0032"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.55,0.007481296758104738,0.0,0.0,0.0
KLNC0032-A02,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0032-A02"", ""hID"": ""KLNC0032"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.7124999999999999,0.007481296758104738,0.0,0.0,0.0
KLNC0032-A03,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0032-A03"", ""hID"": ""KLNC0032"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 1, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.06,0.007481296758104738,0.0,0.0,0.0
KLNC0032-A04,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0032-A04"", ""hID"": ""KLNC0032"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 4, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.0648,0.007481296758104738,0.0,0.0,0.0
KLNC0032-A05,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0032-A05"", ""hID"": ""KLNC0032"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.08075,0.007481296758104738,0.0,0.0,0.0
KLNC0032-M,mt,Kalyanpur,2026-07-09,"{""mID"": ""KLNC0032-M"", ""iID"": ""Kalyanpur"", ""N_ap"": 6, ""hID"": ""KLNC0032"", ""archetype"": ""Res-C"", ""w_h"": 795.3408386808318}",1,8,0.0,0.0,0.010972568578553617,PL,0.00128,0.0,0.0199501246882793,0.0,0.0,0.0
KLNC0033-A00,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0033-A00"", ""hID"": ""KLNC0033"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.056999999999999995,0.007481296758104738,0.0,0.0,0.0
KLNC0033-A01,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0033-A01"", ""hID"": ""KLNC0033"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.55,0.007481296758104738,0.0,0.0,0.0
KLNC0033-A02,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0033-A02"", ""hID"": ""KLNC0033"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.7124999999999999,0.007481296758104738,0.0,0.0,0.0
KLNC0033-A03,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0033-A03"", ""hID"": ""KLNC0033"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.42,0.007481296758104738,0.0,0.0,0.0
KLNC0033-A04,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0033-A04"", ""hID"": ""KLNC0033"", ""class"": ""curtailable"", ""appliance"": ""split_ac_1_5ton"", ""n"": 1, ""p_rat_kw"": 1.65, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,1.023,0.007481296758104738,0.0,0.0,0.0
KLNC0033-A05,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0033-A05"", ""hID"": ""KLNC0033"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 3, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.18,0.007481296758104738,0.0,0.0,0.0
KLNC0033-A06,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0033-A06"", ""hID"": ""KLNC0033"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 7, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.1134,0.007481296758104738,0.0,0.0,0.0
KLNC0033-A07,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0033-A07"", ""hID"": ""KLNC0033"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.08075,0.007481296758104738,0.0,0.0,0.0
KLNC0033-M,mt,Kalyanpur,2026-07-09,"{""mID"": ""KLNC0033-M"", ""iID"": ""Kalyanpur"", ""N_ap"": 8, ""hID"": ""KLNC0033"", ""archetype"": ""Res-B"", ""w_h"": 795.3408386808318}",1,10,0.0,0.0,0.013715710723192021,PL,0.0016,0.0,0.02493765586034913,0.0,0.0,0.0
KLNC0034-A00,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0034-A00"", ""hID"": ""KLNC0034"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.056999999999999995,0.007481296758104738,0.0,0.0,0.0
KLNC0034-A01,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0034-A01"", ""hID"": ""KLNC0034"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.03325,0.007481296758104738,0.0,0.0,0.0
KLNC0034-A02,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0034-A02"", ""hID"": ""KLNC0034"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.55,0.007481296758104738,0.0,0.0,0.0
KLNC0034-A03,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0034-A03"", ""hID"": ""KLNC0034"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.7124999999999999,0.007481296758104738,0.0,0.0,0.0
KLNC0034-A04,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0034-A04"", ""hID"": ""KLNC0034"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.42,0.007481296758104738,0.0,0.0,0.0
KLNC0034-A05,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0034-A05"", ""hID"": ""KLNC0034"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 2, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.12,0.007481296758104738,0.0,0.0,0.0
KLNC0034-A06,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0034-A06"", ""hID"": ""KLNC0034"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 10, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.162,0.007481296758104738,0.0,0.0,0.0
KLNC0034-A07,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0034-A07"", ""hID"": ""KLNC0034"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.08075,0.007481296758104738,0.0,0.0,0.0
KLNC0034-M,mt,Kalyanpur,2026-07-09,"{""mID"": ""KLNC0034-M"", ""iID"": ""Kalyanpur"", ""N_ap"": 8, ""hID"": ""KLNC0034"", ""archetype"": ""Res-B"", ""w_h"": 795.3408386808318}",1,10,0.0,0.0,0.013715710723192021,PL,0.0016,0.0,0.02493765586034913,0.0,0.0,0.0
KLNC0035-A00,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0035-A00"", ""hID"": ""KLNC0035"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.056999999999999995,0.007481296758104738,0.0,0.0,0.0
KLNC0035-A01,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0035-A01"", ""hID"": ""KLNC0035"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.03325,0.007481296758104738,0.0,0.0,0.0
KLNC0035-A02,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0035-A02"", ""hID"": ""KLNC0035"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.425,0.007481296758104738,0.0,0.0,0.0
KLNC0035-A03,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0035-A03"", ""hID"": ""KLNC0035"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.55,0.007481296758104738,0.0,0.0,0.0
KLNC0035-A04,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0035-A04"", ""hID"": ""KLNC0035"", ""class"": ""curtailable"", ""appliance"": ""split_ac_1_5ton"", ""n"": 1, ""p_rat_kw"": 1.65, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,1.023,0.007481296758104738,0.0,0.0,0.0
KLNC0035-A05,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0035-A05"", ""hID"": ""KLNC0035"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 2, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.12,0.007481296758104738,0.0,0.0,0.0
KLNC0035-A06,ap,Kalyanpur,2026-07-09,"{""aID"": ""KLNC0035-A06"", ""hID"": ""KLNC0035"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 10, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.162,0.007481296758104738,0.0,0.0,0.0
