entity_id,kind,substation,date,value,present,degree,e_sh_kwh,e_cu_kwh,chi,pool,w,phi1,phi2,phi3,phi4
DHNC0015-A07,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0015-A07"", ""hID"": ""DHNC0015"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 10, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.5204410757988093}",1,3,0.0,53.60952615702552,0.5000762301517406,PH,0.0001608234158893535,1.0,0.0002541005058020763,1.0,0.0
DHNC0015-A08,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0015-A08"", ""hID"": ""DHNC0015"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.5204410757988093}",1,3,0.0,28.293916582874584,0.5000402325800853,PH,0.0001608234158893535,1.0,0.00013410860028442918,1.0,0.0
DHNC0015-M,mt,Dhanmondi,2026-07-01,"{""mID"": ""DHNC0015-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 9, ""hID"": ""DHNC0015"", ""archetype"": ""Res-A"", ""w_h"": 624.1576541510876}",1,11,0.0,1198.768571011265,0.24601773712647151,PM,0.0017690575747828885,0.14771048744460857,0.005681969643629762,1.0,0.0
DHNC0016-A00,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0016-A00"", ""hID"": ""DHNC0016"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0016-A01,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0016-A01"", ""hID"": ""DHNC0016"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0016-A02,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0016-A02"", ""hID"": ""DHNC0016"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0016-A03,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0016-A03"", ""hID"": ""DHNC0016"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0016-A04,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0016-A04"", ""hID"": ""DHNC0016"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0016-A05,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0016-A05"", ""hID"": ""DHNC0016"", ""class"": ""curtailable"", ""appliance"": ""split_ac_1_5ton"", ""n"": 2, ""p_rat_kw"": 1.65, ""x_star"": 0.0, ""y_star"": 0.4116945400745224}",1,3,0.0,956.1029393435907,0.5013595321087587,PH,0.0001608234158893535,1.0,0.004531773695862451,1.0,0.0
DHNC0016-A06,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0016-A06"", ""hID"": ""DHNC0016"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 4, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.4116945400745224}",1,3,0.0,86.91844903123551,0.5001235938280689,PH,0.0001608234158893535,1.0,0.0004119794268965864,1.0,0.0
DHNC0016-A07,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0016-A07"", ""hID"": ""DHNC0016"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 8, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.4116945400745224}",1,3,0.0,41.72085553499305,0.5000593250374731,PH,0.0001608234158893535,1.0,0.0001977501249103615,1.0,0.0
DHNC0016-A08,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0016-A08"", ""hID"": ""DHNC0016"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 2, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.4116945400745224}",1,3,0.0,55.04835105311583,0.5000782760911103,PH,0.0001608234158893535,1.0,0.0002609203037011714,1.0,0.0
DHNC0016-M,mt,Dhanmondi,2026-07-01,"{""mID"": ""DHNC0016-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 9, ""hID"": ""DHNC0016"", ""archetype"": ""Res-A"", ""w_h"": 624.1576541510876}",1,11,0.0,1139.790594962935,0.24593387329879374,PM,0.0017690575747828885,0.14771048744460857,0.00540242355137057,1.0,0.0
DHNC0017-A00,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0017-A00"", ""hID"": ""DHNC0017"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0017-A01,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0017-A01"", ""hID"": ""DHNC0017"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0017-A02,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0017-A02"", ""hID"": ""DHNC0017"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 1, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0017-A03,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0017-A03"", ""hID"": ""DHNC0017"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 5, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0017-M,mt,Dhanmondi,2026-07-01,"{""mID"": ""DHNC0017-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 4, ""hID"": ""DHNC0017"", ""archetype"": ""Res-C"", ""w_h"": 624.1576541510876}",1,6,0.0,0.0,0.24431314623338257,PM,0.0009649404953361209,0.14771048744460857,0.0,1.0,0.0
DHNC0018-A00,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0018-A00"", ""hID"": ""DHNC0018"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0018-A01,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0018-A01"", ""hID"": ""DHNC0018"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 2, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0018-A02,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0018-A02"", ""hID"": ""DHNC0018"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0018-A03,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0018-A03"", ""hID"": ""DHNC0018"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0018-A04,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0018-A04"", ""hID"": ""DHNC0018"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0018-A05,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0018-A05"", ""hID"": ""DHNC0018"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0018-A06,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0018-A06"", ""hID"": ""DHNC0018"", ""class"": ""curtailable"", ""appliance"": ""split_ac_1_5ton"", ""n"": 3, ""p_rat_kw"": 1.65, ""x_star"": 0.0, ""y_star"": 0.4889921616896839}",1,3,0.0,1068.8548613001722,0.5015198598851062,PH,0.0001608234158893535,1.0,0.005066199617020662,1.0,0.0
DHNC0018-A07,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0018-A07"", ""hID"": ""DHNC0018"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 3, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.4889921616896839}",1,3,0.0,48.584311877280555,0.5000690845402321,PH,0.0001608234158893535,1.0,0.00023028180077366646,1.0,0.0
DHNC0018-A08,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0018-A08"", ""hID"": ""DHNC0018"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 9, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.4889921616896839}",1,3,0.0,34.980704551642,0.5000497408689671,PH,0.0001608234158893535,1.0,0.00016580289655703987,1.0,0.0
DHNC0018-A09,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0018-A09"", ""hID"": ""DHNC0018"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.4889921616896839}",1,3,0.0,20.513376125962903,0.500029169028098,PH,0.0001608234158893535,1.0,9.723009365999252e-05,1.0,0.0
DHNC0018-M,mt,Dhanmondi,2026-07-01,"{""mID"": ""DHNC0018-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 10, ""hID"": ""DHNC0018"", ""archetype"": ""Res-A"", ""w_h"": 624.1576541510876}",1,12,0.0,1172.9332538550577,0.24598100055578598,PM,0.0019298809906722419,0.14771048744460857,0.0055595144080113615,1.0,0.0
DHNC0019-A00,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0019-A00"", ""hID"": ""DHNC0019"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 2, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0019-A01,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0019-A01"", ""hID"": ""DHNC0019"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 2, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0019-A02,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0019-A02"", ""hID"": ""DHNC0019"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0019-A03,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0019-A03"", ""hID"": ""DHNC0019"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0019-A04,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0019-A04"", ""hID"": ""DHNC0019"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0019-A05,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0019-A05"", ""hID"": ""DHNC0019"", ""class"": ""curtailable"", ""appliance"": ""split_ac_1_5ton"", ""n"": 1, ""p_rat_kw"": 1.65, ""x_star"": 0.0, ""y_star"": 0.4022498200465713}",1,3,0.0,696.4436919854325,0.5009903092253296,PH,0.0001608234158893535,1.0,0.0033010307510985596,1.0,0.0
DHNC0019-A06,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0019-A06"", ""hID"": ""DHNC0019"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 5, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.4022498200465713}",1,3,0.0,158.28265726941646,0.500225070278484,PH,0.0001608234158893535,1.0,0.0007502342616133089,1.0,0.0
DHNC0019-A07,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0019-A07"", ""hID"": ""DHNC0019"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 11, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.4022498200465713}",1,3,0.0,83.57324303825189,0.5001188371070395,PH,0.0001608234158893535,1.0,0.0003961236901318271,1.0,0.0
DHNC0019-A08,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0019-A08"", ""hID"": ""DHNC0019"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 2, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.4022498200465713}",1,3,0.0,80.19654634983767,0.5001140356077652,PH,0.0001608234158893535,1.0,0.0003801186925507432,1.0,0.0
DHNC0019-M,mt,Dhanmondi,2026-07-01,"{""mID"": ""DHNC0019-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 9, ""hID"": ""DHNC0019"", ""archetype"": ""Res-A"", ""w_h"": 624.1576541510876}",1,11,0.0,1018.4961386429384,0.2457613984520009,PM,0.0017690575747828885,0.14771048744460857,0.0048275073953944385,1.0,0.0
DHNC0020-A00,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0020-A00"", ""hID"": ""DHNC0020"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0020-A01,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0020-A01"", ""hID"": ""DHNC0020"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0020-A02,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0020-A02"", ""hID"": ""DHNC0020"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0020-A03,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0020-A03"", ""hID"": ""DHNC0020"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0020-A04,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0020-A04"", ""hID"": ""DHNC0020"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 4, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0020-A05,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0020-A05"", ""hID"": ""DHNC0020"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 8, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0020-A06,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0020-A06"", ""hID"": ""DHNC0020"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0020-M,mt,Dhanmondi,2026-07-01,"{""mID"": ""DHNC0020-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 7, ""hID"": ""DHNC0020"", ""archetype"": ""Res-B"", ""w_h"": 624.1576541510876}",1,9,0.0,0.0,0.24431314623338257,PM,0.0014474107430041815,0.14771048744460857,0.0,1.0,0.0
DHNC0021-A00,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0021-A00"", ""hID"": ""DHNC0021"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0021-A01,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0021-A01"", ""hID"": ""DHNC0021"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0021-A02,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0021-A02"", ""hID"": ""DHNC0021"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0021-A03,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0021-A03"", ""hID"": ""DHNC0021"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0021-A04,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0021-A04"", ""hID"": ""DHNC0021"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0021-A05,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0021-A05"", ""hID"": ""DHNC0021"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0021-A06,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0021-A06"", ""hID"": ""DHNC0021"", ""class"": ""curtailable"", ""appliance"": ""split_ac_1_5ton"", ""n"": 3, ""p_rat_kw"": 1.65, ""x_star"": 0.0, ""y_star"": 0.4085881813872701}",1,3,0.0,1395.9939757827972,0.5019850358738709,PH,0.0001608234158893535,1.0,0.00661678624623646,1.0,0.0
DHNC0021-A07,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0021-A07"", ""hID"": ""DHNC0021"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 5, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.4085881813872701}",1,3,0.0,105.75711937748464,0.5001503815055963,PH,0.0001608234158893535,1.0,0.000501271685320944,1.0,0.0
DHNC0021-A08,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0021-A08"", ""hID"": ""DHNC0021"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 11, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.4085881813872701}",1,3,0.0,55.839759031311885,0.5000794014349549,PH,0.0001608234158893535,1.0,0.0002646714498494584,1.0,0.0
DHNC0021-A09,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0021-A09"", ""hID"": ""DHNC0021"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 2, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.4085881813872701}",1,3,0.0,53.58360715125889,0.5000761932961688,PH,0.0001608234158893535,1.0,0.000253977653895945,1.0,0.0
DHNC0021-M,mt,Dhanmondi,2026-07-01,"{""mID"": ""DHNC0021-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 10, ""hID"": ""DHNC0021"", ""archetype"": ""Res-A"", ""w_h"": 624.1576541510876}",1,12,0.0,1611.1744613428525,0.24660415834397342,PM,0.0019298809906722419,0.14771048744460857,0.007636707035302807,1.0,0.0
DHNC0022-A00,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0022-A00"", ""hID"": ""DHNC0022"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0022-A01,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0022-A01"", ""hID"": ""DHNC0022"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0022-A02,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0022-A02"", ""hID"": ""DHNC0022"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0022-A03,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0022-A03"", ""hID"": ""DHNC0022"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0022-A04,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0022-A04"", ""hID"": ""DHNC0022"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0022-A05,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0022-A05"", ""hID"": ""DHNC0022"", ""class"": ""curtailable"", ""appliance"": ""split_ac_1_5ton"", ""n"": 1, ""p_rat_kw"": 1.65, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0022-A06,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0022-A06"", ""hID"": ""DHNC0022"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 2, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0022-A07,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0022-A07"", ""hID"": ""DHNC0022"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 5, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0022-M,mt,Dhanmondi,2026-07-01,"{""mID"": ""DHNC0022-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 8, ""hID"": ""DHNC0022"", ""archetype"": ""Res-B"", ""w_h"": 624.1576541510876}",1,10,0.0,0.0,0.24431314623338257,PM,0.0016082341588935349,0.14771048744460857,0.0,1.0,0.0
DHNC0023-A00,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0023-A00"", ""hID"": ""DHNC0023"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0023-A01,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0023-A01"", ""hID"": ""DHNC0023"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 2, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0023-A02,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0023-A02"", ""hID"": ""DHNC0023"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0023-A03,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0023-A03"", ""hID"": ""DHNC0023"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0023-A04,ap,Dhanmondi,2026-07-01,"{""aID"": ""DHNC0023-A04"", ""hID"": ""DHNC0023"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
