nodeId,appliance_id,appliance_name,category,rated_power_w,actual_power_w,duty_cycle,quantity,household_id,label
APP_DSM0021_refrigerator_1,DSM0021_refrigerator_1,refrigerator,Critical,150,185.7,0.42,1,DHH0021,Appliance
APP_DSM0021_led_light_1,DSM0021_led_light_1,led_light,Critical,10,8.4,1.0,9,DHH0021,Appliance
APP_DSM0021_tube_light_1,DSM0021_tube_light_1,tube_light,Critical,36,36.1,1.0,2,DHH0021,Appliance
APP_DSM0021_tv_led_1,DSM0021_tv_led_1,tv_led,Curtailable,60,71.4,1.0,1,DHH0021,Appliance
APP_DSM0021_rice_cooker_1,DSM0021_rice_cooker_1,rice_cooker,Schedulable,650,624.0,0.6,1,DHH0021,Appliance
APP_DSM0021_microwave_oven_1,DSM0021_microwave_oven_1,microwave_oven,Schedulable,1100,1231.6,0.85,1,DHH0021,Appliance
APP_DSM0021_blender_mixer_1,DSM0021_blender_mixer_1,blender_mixer,Schedulable,400,499.3,0.9,1,DHH0021,Appliance
APP_DSM0021_electric_iron_1,DSM0021_electric_iron_1,electric_iron,Schedulable,1000,784.8,0.8,1,DHH0021,Appliance
APP_DSM0021_ips_backup_1,DSM0021_ips_backup_1,ips_backup,Schedulable,300,261.3,0.6,1,DHH0021,Appliance
APP_DSM0021_router_charger_standby_1,DSM0021_router_charger_standby_1,router_charger_standby,Critical,18,19.0,1.0,2,DHH0021,Appliance
APP_DSM0021_exhaust_fan_1,DSM0021_exhaust_fan_1,exhaust_fan,Curtailable,35,24.4,0.9,1,DHH0021,Appliance
APP_DSM0022_ceiling_fan_1,DSM0022_ceiling_fan_1,ceiling_fan,Curtailable,75,63.0,0.85,3,DHH0022,Appliance
APP_DSM0022_table_fan_1,DSM0022_table_fan_1,table_fan,Curtailable,45,45.9,0.8,1,DHH0022,Appliance
APP_DSM0022_refrigerator_1,DSM0022_refrigerator_1,refrigerator,Critical,150,128.5,0.42,1,DHH0022,Appliance
APP_DSM0022_led_light_1,DSM0022_led_light_1,led_light,Critical,10,12.8,1.0,6,DHH0022,Appliance
APP_DSM0022_tv_led_1,DSM0022_tv_led_1,tv_led,Curtailable,60,46.5,1.0,1,DHH0022,Appliance
APP_DSM0022_microwave_oven_1,DSM0022_microwave_oven_1,microwave_oven,Schedulable,1100,1180.6,0.85,1,DHH0022,Appliance
APP_DSM0022_blender_mixer_1,DSM0022_blender_mixer_1,blender_mixer,Schedulable,400,380.5,0.9,1,DHH0022,Appliance
APP_DSM0022_electric_iron_1,DSM0022_electric_iron_1,electric_iron,Schedulable,1000,968.9,0.8,1,DHH0022,Appliance
APP_DSM0022_ips_backup_1,DSM0022_ips_backup_1,ips_backup,Schedulable,300,249.4,0.6,1,DHH0022,Appliance
APP_DSM0022_router_charger_standby_1,DSM0022_router_charger_standby_1,router_charger_standby,Critical,18,15.4,1.0,1,DHH0022,Appliance
APP_DSM0022_exhaust_fan_1,DSM0022_exhaust_fan_1,exhaust_fan,Curtailable,35,38.8,0.9,1,DHH0022,Appliance
APP_DSM0023_ceiling_fan_1,DSM0023_ceiling_fan_1,ceiling_fan,Curtailable,75,82.9,0.85,2,DHH0023,Appliance
APP_DSM0023_table_fan_1,DSM0023_table_fan_1,table_fan,Curtailable,45,50.4,0.8,1,DHH0023,Appliance
APP_DSM0023_split_ac_1ton_1,DSM0023_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,1367.5,0.65,1,DHH0023,Appliance
APP_DSM0023_refrigerator_1,DSM0023_refrigerator_1,refrigerator,Critical,150,136.6,0.42,1,DHH0023,Appliance
APP_DSM0023_led_light_1,DSM0023_led_light_1,led_light,Critical,10,8.6,1.0,8,DHH0023,Appliance
APP_DSM0023_tube_light_1,DSM0023_tube_light_1,tube_light,Critical,36,29.4,1.0,3,DHH0023,Appliance
APP_DSM0023_tv_led_1,DSM0023_tv_led_1,tv_led,Curtailable,60,70.4,1.0,1,DHH0023,Appliance
APP_DSM0023_rice_cooker_1,DSM0023_rice_cooker_1,rice_cooker,Schedulable,650,550.5,0.6,1,DHH0023,Appliance
APP_DSM0023_blender_mixer_1,DSM0023_blender_mixer_1,blender_mixer,Schedulable,400,410.5,0.9,1,DHH0023,Appliance
APP_DSM0023_electric_iron_1,DSM0023_electric_iron_1,electric_iron,Schedulable,1000,1108.0,0.8,1,DHH0023,Appliance
APP_DSM0023_water_pump_0_5hp_1,DSM0023_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,388.8,0.95,1,DHH0023,Appliance
APP_DSM0023_router_charger_standby_1,DSM0023_router_charger_standby_1,router_charger_standby,Critical,18,17.4,1.0,2,DHH0023,Appliance
APP_DSM0024_ceiling_fan_1,DSM0024_ceiling_fan_1,ceiling_fan,Curtailable,75,86.3,0.85,2,DHH0024,Appliance
APP_DSM0024_table_fan_1,DSM0024_table_fan_1,table_fan,Curtailable,45,61.8,0.8,1,DHH0024,Appliance
APP_DSM0024_split_ac_1ton_1,DSM0024_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,1212.4,0.65,1,DHH0024,Appliance
APP_DSM0024_split_ac_1_5ton_1,DSM0024_split_ac_1_5ton_1,split_ac_1_5ton,Schedulable,1650,1866.4,0.65,1,DHH0024,Appliance
APP_DSM0024_refrigerator_1,DSM0024_refrigerator_1,refrigerator,Critical,150,170.7,0.42,1,DHH0024,Appliance
APP_DSM0024_led_light_1,DSM0024_led_light_1,led_light,Critical,10,9.2,1.0,7,DHH0024,Appliance
APP_DSM0024_tube_light_1,DSM0024_tube_light_1,tube_light,Critical,36,33.7,1.0,2,DHH0024,Appliance
APP_DSM0024_tv_led_1,DSM0024_tv_led_1,tv_led,Curtailable,60,43.0,1.0,1,DHH0024,Appliance
APP_DSM0024_rice_cooker_1,DSM0024_rice_cooker_1,rice_cooker,Schedulable,650,597.8,0.6,1,DHH0024,Appliance
APP_DSM0024_microwave_oven_1,DSM0024_microwave_oven_1,microwave_oven,Schedulable,1100,1085.8,0.85,1,DHH0024,Appliance
APP_DSM0024_blender_mixer_1,DSM0024_blender_mixer_1,blender_mixer,Schedulable,400,424.8,0.9,1,DHH0024,Appliance
APP_DSM0024_water_pump_0_5hp_1,DSM0024_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,378.6,0.95,1,DHH0024,Appliance
APP_DSM0024_ips_backup_1,DSM0024_ips_backup_1,ips_backup,Schedulable,300,300.7,0.6,1,DHH0024,Appliance
APP_DSM0025_ceiling_fan_1,DSM0025_ceiling_fan_1,ceiling_fan,Curtailable,75,66.1,0.85,2,DHH0025,Appliance
APP_DSM0025_table_fan_1,DSM0025_table_fan_1,table_fan,Curtailable,45,60.4,0.8,1,DHH0025,Appliance
APP_DSM0025_split_ac_1ton_1,DSM0025_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,985.1,0.65,1,DHH0025,Appliance
APP_DSM0025_refrigerator_1,DSM0025_refrigerator_1,refrigerator,Critical,150,147.3,0.42,1,DHH0025,Appliance
APP_DSM0025_led_light_1,DSM0025_led_light_1,led_light,Critical,10,9.0,1.0,7,DHH0025,Appliance
APP_DSM0025_tube_light_1,DSM0025_tube_light_1,tube_light,Critical,36,40.4,1.0,1,DHH0025,Appliance
APP_DSM0025_tv_led_1,DSM0025_tv_led_1,tv_led,Curtailable,60,33.2,1.0,1,DHH0025,Appliance
APP_DSM0025_rice_cooker_1,DSM0025_rice_cooker_1,rice_cooker,Schedulable,650,561.3,0.6,1,DHH0025,Appliance
APP_DSM0025_electric_kettle_1,DSM0025_electric_kettle_1,electric_kettle,Schedulable,1800,1587.6,0.9,1,DHH0025,Appliance
APP_DSM0025_blender_mixer_1,DSM0025_blender_mixer_1,blender_mixer,Schedulable,400,335.2,0.9,1,DHH0025,Appliance
APP_DSM0025_electric_iron_1,DSM0025_electric_iron_1,electric_iron,Schedulable,1000,1026.2,0.8,1,DHH0025,Appliance
APP_DSM0025_washing_machine_1,DSM0025_washing_machine_1,washing_machine,Schedulable,450,417.8,0.7,1,DHH0025,Appliance
APP_DSM0025_ips_backup_1,DSM0025_ips_backup_1,ips_backup,Schedulable,300,281.8,0.6,1,DHH0025,Appliance
APP_DSM0025_computer_laptop_1,DSM0025_computer_laptop_1,computer_laptop,Curtailable,80,118.0,1.0,1,DHH0025,Appliance
APP_DSM0025_router_charger_standby_1,DSM0025_router_charger_standby_1,router_charger_standby,Critical,18,23.0,1.0,1,DHH0025,Appliance
APP_DSM0025_exhaust_fan_1,DSM0025_exhaust_fan_1,exhaust_fan,Curtailable,35,34.5,0.9,1,DHH0025,Appliance
APP_DSM0026_ceiling_fan_1,DSM0026_ceiling_fan_1,ceiling_fan,Curtailable,75,71.3,0.85,4,DHH0026,Appliance
APP_DSM0026_table_fan_1,DSM0026_table_fan_1,table_fan,Curtailable,45,44.3,0.8,1,DHH0026,Appliance
APP_DSM0026_refrigerator_1,DSM0026_refrigerator_1,refrigerator,Critical,150,154.7,0.42,1,DHH0026,Appliance
APP_DSM0026_led_light_1,DSM0026_led_light_1,led_light,Critical,10,10.0,1.0,6,DHH0026,Appliance
APP_DSM0026_tv_led_1,DSM0026_tv_led_1,tv_led,Curtailable,60,40.9,1.0,1,DHH0026,Appliance
APP_DSM0026_electric_kettle_1,DSM0026_electric_kettle_1,electric_kettle,Schedulable,1800,1701.2,0.9,1,DHH0026,Appliance
APP_DSM0026_blender_mixer_1,DSM0026_blender_mixer_1,blender_mixer,Schedulable,400,422.0,0.9,1,DHH0026,Appliance
APP_DSM0026_electric_iron_1,DSM0026_electric_iron_1,electric_iron,Schedulable,1000,895.4,0.8,1,DHH0026,Appliance
APP_DSM0026_washing_machine_1,DSM0026_washing_machine_1,washing_machine,Schedulable,450,461.8,0.7,1,DHH0026,Appliance
APP_DSM0027_ceiling_fan_1,DSM0027_ceiling_fan_1,ceiling_fan,Curtailable,75,77.1,0.85,3,DHH0027,Appliance
APP_DSM0027_table_fan_1,DSM0027_table_fan_1,table_fan,Curtailable,45,30.4,0.8,1,DHH0027,Appliance
APP_DSM0027_split_ac_1ton_1,DSM0027_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,1250.2,0.65,1,DHH0027,Appliance
APP_DSM0027_refrigerator_1,DSM0027_refrigerator_1,refrigerator,Critical,150,146.3,0.42,1,DHH0027,Appliance
APP_DSM0027_deep_freezer_1,DSM0027_deep_freezer_1,deep_freezer,Critical,180,145.7,0.5,1,DHH0027,Appliance
APP_DSM0027_led_light_1,DSM0027_led_light_1,led_light,Critical,10,11.0,1.0,5,DHH0027,Appliance
APP_DSM0027_tube_light_1,DSM0027_tube_light_1,tube_light,Critical,36,40.0,1.0,2,DHH0027,Appliance
APP_DSM0027_rice_cooker_1,DSM0027_rice_cooker_1,rice_cooker,Schedulable,650,543.6,0.6,1,DHH0027,Appliance
APP_DSM0027_microwave_oven_1,DSM0027_microwave_oven_1,microwave_oven,Schedulable,1100,1024.3,0.85,1,DHH0027,Appliance
APP_DSM0027_electric_iron_1,DSM0027_electric_iron_1,electric_iron,Schedulable,1000,908.1,0.8,1,DHH0027,Appliance
APP_DSM0027_washing_machine_1,DSM0027_washing_machine_1,washing_machine,Schedulable,450,332.5,0.7,1,DHH0027,Appliance
APP_DSM0027_router_charger_standby_1,DSM0027_router_charger_standby_1,router_charger_standby,Critical,18,26.9,1.0,2,DHH0027,Appliance
APP_DSM0027_exhaust_fan_1,DSM0027_exhaust_fan_1,exhaust_fan,Curtailable,35,32.5,0.9,1,DHH0027,Appliance
APP_DSM0028_ceiling_fan_1,DSM0028_ceiling_fan_1,ceiling_fan,Curtailable,75,71.2,0.85,4,DHH0028,Appliance
APP_DSM0028_table_fan_1,DSM0028_table_fan_1,table_fan,Curtailable,45,41.6,0.8,1,DHH0028,Appliance
APP_DSM0028_refrigerator_1,DSM0028_refrigerator_1,refrigerator,Critical,150,125.8,0.42,1,DHH0028,Appliance
APP_DSM0028_led_light_1,DSM0028_led_light_1,led_light,Critical,10,12.5,1.0,10,DHH0028,Appliance
APP_DSM0028_tube_light_1,DSM0028_tube_light_1,tube_light,Critical,36,32.2,1.0,2,DHH0028,Appliance
APP_DSM0028_tv_led_1,DSM0028_tv_led_1,tv_led,Curtailable,60,77.1,1.0,1,DHH0028,Appliance
APP_DSM0028_microwave_oven_1,DSM0028_microwave_oven_1,microwave_oven,Schedulable,1100,1017.4,0.85,1,DHH0028,Appliance
APP_DSM0028_blender_mixer_1,DSM0028_blender_mixer_1,blender_mixer,Schedulable,400,518.5,0.9,1,DHH0028,Appliance
APP_DSM0028_electric_iron_1,DSM0028_electric_iron_1,electric_iron,Schedulable,1000,1055.8,0.8,1,DHH0028,Appliance
APP_DSM0028_ips_backup_1,DSM0028_ips_backup_1,ips_backup,Schedulable,300,263.9,0.6,1,DHH0028,Appliance
APP_DSM0028_router_charger_standby_1,DSM0028_router_charger_standby_1,router_charger_standby,Critical,18,13.8,1.0,2,DHH0028,Appliance
APP_DSM0029_ceiling_fan_1,DSM0029_ceiling_fan_1,ceiling_fan,Curtailable,75,76.3,0.85,3,DHH0029,Appliance
APP_DSM0029_split_ac_1_5ton_1,DSM0029_split_ac_1_5ton_1,split_ac_1_5ton,Schedulable,1650,1433.3,0.65,1,DHH0029,Appliance
APP_DSM0029_refrigerator_1,DSM0029_refrigerator_1,refrigerator,Critical,150,149.2,0.42,1,DHH0029,Appliance
APP_DSM0029_deep_freezer_1,DSM0029_deep_freezer_1,deep_freezer,Critical,180,142.4,0.5,1,DHH0029,Appliance
APP_DSM0029_led_light_1,DSM0029_led_light_1,led_light,Critical,10,10.1,1.0,6,DHH0029,Appliance
APP_DSM0029_tube_light_1,DSM0029_tube_light_1,tube_light,Critical,36,34.7,1.0,2,DHH0029,Appliance
APP_DSM0029_tv_led_1,DSM0029_tv_led_1,tv_led,Curtailable,60,36.3,1.0,1,DHH0029,Appliance
APP_DSM0029_rice_cooker_1,DSM0029_rice_cooker_1,rice_cooker,Schedulable,650,709.7,0.6,1,DHH0029,Appliance
APP_DSM0029_blender_mixer_1,DSM0029_blender_mixer_1,blender_mixer,Schedulable,400,380.2,0.9,1,DHH0029,Appliance
APP_DSM0029_electric_iron_1,DSM0029_electric_iron_1,electric_iron,Schedulable,1000,1097.0,0.8,1,DHH0029,Appliance
APP_DSM0029_water_pump_0_5hp_1,DSM0029_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,335.9,0.95,1,DHH0029,Appliance
APP_DSM0029_ips_backup_1,DSM0029_ips_backup_1,ips_backup,Schedulable,300,290.7,0.6,1,DHH0029,Appliance
APP_DSM0029_computer_laptop_1,DSM0029_computer_laptop_1,computer_laptop,Curtailable,80,81.3,1.0,1,DHH0029,Appliance
APP_DSM0029_router_charger_standby_1,DSM0029_router_charger_standby_1,router_charger_standby,Critical,18,21.8,1.0,1,DHH0029,Appliance
APP_DSM0030_ceiling_fan_1,DSM0030_ceiling_fan_1,ceiling_fan,Curtailable,75,79.2,0.85,3,DHH0030,Appliance
APP_DSM0030_refrigerator_1,DSM0030_refrigerator_1,refrigerator,Critical,150,148.7,0.42,1,DHH0030,Appliance
APP_DSM0030_led_light_1,DSM0030_led_light_1,led_light,Critical,10,8.1,1.0,8,DHH0030,Appliance
APP_DSM0030_tube_light_1,DSM0030_tube_light_1,tube_light,Critical,36,37.6,1.0,2,DHH0030,Appliance
APP_DSM0030_tv_led_1,DSM0030_tv_led_1,tv_led,Curtailable,60,78.8,1.0,1,DHH0030,Appliance
APP_DSM0030_rice_cooker_1,DSM0030_rice_cooker_1,rice_cooker,Schedulable,650,624.5,0.6,1,DHH0030,Appliance
APP_DSM0030_blender_mixer_1,DSM0030_blender_mixer_1,blender_mixer,Schedulable,400,328.1,0.9,1,DHH0030,Appliance
APP_DSM0030_electric_iron_1,DSM0030_electric_iron_1,electric_iron,Schedulable,1000,1038.0,0.8,1,DHH0030,Appliance
APP_DSM0030_water_pump_0_5hp_1,DSM0030_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,376.9,0.95,1,DHH0030,Appliance
APP_DSM0030_computer_laptop_1,DSM0030_computer_laptop_1,computer_laptop,Curtailable,80,44.2,1.0,1,DHH0030,Appliance
APP_DSM0031_ceiling_fan_1,DSM0031_ceiling_fan_1,ceiling_fan,Curtailable,75,85.4,0.85,4,DHH0031,Appliance
APP_DSM0031_table_fan_1,DSM0031_table_fan_1,table_fan,Curtailable,45,42.4,0.8,1,DHH0031,Appliance
APP_DSM0031_refrigerator_1,DSM0031_refrigerator_1,refrigerator,Critical,150,140.7,0.42,1,DHH0031,Appliance
APP_DSM0031_led_light_1,DSM0031_led_light_1,led_light,Critical,10,9.3,1.0,8,DHH0031,Appliance
APP_DSM0031_tube_light_1,DSM0031_tube_light_1,tube_light,Critical,36,34.8,1.0,3,DHH0031,Appliance
APP_DSM0031_tv_led_1,DSM0031_tv_led_1,tv_led,Curtailable,60,60.4,1.0,1,DHH0031,Appliance
APP_DSM0031_rice_cooker_1,DSM0031_rice_cooker_1,rice_cooker,Schedulable,650,703.7,0.6,1,DHH0031,Appliance
APP_DSM0031_blender_mixer_1,DSM0031_blender_mixer_1,blender_mixer,Schedulable,400,313.4,0.9,1,DHH0031,Appliance
APP_DSM0031_electric_iron_1,DSM0031_electric_iron_1,electric_iron,Schedulable,1000,875.4,0.8,1,DHH0031,Appliance
APP_DSM0031_computer_laptop_1,DSM0031_computer_laptop_1,computer_laptop,Curtailable,80,62.0,1.0,2,DHH0031,Appliance
APP_DSM0031_router_charger_standby_1,DSM0031_router_charger_standby_1,router_charger_standby,Critical,18,19.3,1.0,1,DHH0031,Appliance
APP_DSM0032_ceiling_fan_1,DSM0032_ceiling_fan_1,ceiling_fan,Curtailable,75,85.0,0.85,3,DHH0032,Appliance
APP_DSM0032_table_fan_1,DSM0032_table_fan_1,table_fan,Curtailable,45,46.7,0.8,1,DHH0032,Appliance
APP_DSM0032_refrigerator_1,DSM0032_refrigerator_1,refrigerator,Critical,150,171.0,0.42,1,DHH0032,Appliance
APP_DSM0032_led_light_1,DSM0032_led_light_1,led_light,Critical,10,8.7,1.0,8,DHH0032,Appliance
APP_DSM0032_tube_light_1,DSM0032_tube_light_1,tube_light,Critical,36,32.7,1.0,1,DHH0032,Appliance
APP_DSM0032_tv_led_1,DSM0032_tv_led_1,tv_led,Curtailable,60,44.2,1.0,1,DHH0032,Appliance
APP_DSM0032_microwave_oven_1,DSM0032_microwave_oven_1,microwave_oven,Schedulable,1100,1337.9,0.85,1,DHH0032,Appliance
APP_DSM0032_blender_mixer_1,DSM0032_blender_mixer_1,blender_mixer,Schedulable,400,323.1,0.9,1,DHH0032,Appliance
APP_DSM0032_electric_iron_1,DSM0032_electric_iron_1,electric_iron,Schedulable,1000,1101.7,0.8,1,DHH0032,Appliance
APP_DSM0032_water_pump_0_5hp_1,DSM0032_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,374.6,0.95,1,DHH0032,Appliance
APP_DSM0032_ips_backup_1,DSM0032_ips_backup_1,ips_backup,Schedulable,300,320.2,0.6,1,DHH0032,Appliance
APP_DSM0032_computer_laptop_1,DSM0032_computer_laptop_1,computer_laptop,Curtailable,80,92.9,1.0,1,DHH0032,Appliance
APP_DSM0032_router_charger_standby_1,DSM0032_router_charger_standby_1,router_charger_standby,Critical,18,10.3,1.0,2,DHH0032,Appliance
APP_DSM0033_ceiling_fan_1,DSM0033_ceiling_fan_1,ceiling_fan,Curtailable,75,69.8,0.85,2,DHH0033,Appliance
APP_DSM0033_table_fan_1,DSM0033_table_fan_1,table_fan,Curtailable,45,50.9,0.8,1,DHH0033,Appliance
APP_DSM0033_split_ac_1ton_1,DSM0033_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,1296.8,0.65,1,DHH0033,Appliance
APP_DSM0033_refrigerator_1,DSM0033_refrigerator_1,refrigerator,Critical,150,153.8,0.42,1,DHH0033,Appliance
APP_DSM0033_deep_freezer_1,DSM0033_deep_freezer_1,deep_freezer,Critical,180,144.9,0.5,1,DHH0033,Appliance
APP_DSM0033_led_light_1,DSM0033_led_light_1,led_light,Critical,10,8.6,1.0,7,DHH0033,Appliance
APP_DSM0033_tv_led_1,DSM0033_tv_led_1,tv_led,Curtailable,60,52.5,1.0,1,DHH0033,Appliance
APP_DSM0033_rice_cooker_1,DSM0033_rice_cooker_1,rice_cooker,Schedulable,650,719.7,0.6,1,DHH0033,Appliance
APP_DSM0033_electric_kettle_1,DSM0033_electric_kettle_1,electric_kettle,Schedulable,1800,1788.2,0.9,1,DHH0033,Appliance
APP_DSM0033_microwave_oven_1,DSM0033_microwave_oven_1,microwave_oven,Schedulable,1100,1100.5,0.85,1,DHH0033,Appliance
APP_DSM0033_blender_mixer_1,DSM0033_blender_mixer_1,blender_mixer,Schedulable,400,402.4,0.9,1,DHH0033,Appliance
APP_DSM0033_electric_iron_1,DSM0033_electric_iron_1,electric_iron,Schedulable,1000,1019.4,0.8,1,DHH0033,Appliance
APP_DSM0033_water_pump_0_5hp_1,DSM0033_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,345.1,0.95,1,DHH0033,Appliance
APP_DSM0033_ips_backup_1,DSM0033_ips_backup_1,ips_backup,Schedulable,300,360.1,0.6,1,DHH0033,Appliance
APP_DSM0033_computer_laptop_1,DSM0033_computer_laptop_1,computer_laptop,Curtailable,80,91.5,1.0,2,DHH0033,Appliance
APP_DSM0033_router_charger_standby_1,DSM0033_router_charger_standby_1,router_charger_standby,Critical,18,27.8,1.0,2,DHH0033,Appliance
APP_DSM0033_exhaust_fan_1,DSM0033_exhaust_fan_1,exhaust_fan,Curtailable,35,35.3,0.9,1,DHH0033,Appliance
APP_DSM0034_ceiling_fan_1,DSM0034_ceiling_fan_1,ceiling_fan,Curtailable,75,77.6,0.85,2,DHH0034,Appliance
APP_DSM0034_table_fan_1,DSM0034_table_fan_1,table_fan,Curtailable,45,50.0,0.8,1,DHH0034,Appliance
APP_DSM0034_refrigerator_1,DSM0034_refrigerator_1,refrigerator,Critical,150,162.3,0.42,1,DHH0034,Appliance
APP_DSM0034_deep_freezer_1,DSM0034_deep_freezer_1,deep_freezer,Critical,180,153.1,0.5,1,DHH0034,Appliance
APP_DSM0034_led_light_1,DSM0034_led_light_1,led_light,Critical,10,7.2,1.0,7,DHH0034,Appliance
APP_DSM0034_tube_light_1,DSM0034_tube_light_1,tube_light,Critical,36,39.1,1.0,2,DHH0034,Appliance
APP_DSM0034_tv_led_1,DSM0034_tv_led_1,tv_led,Curtailable,60,59.0,1.0,1,DHH0034,Appliance
APP_DSM0034_rice_cooker_1,DSM0034_rice_cooker_1,rice_cooker,Schedulable,650,622.2,0.6,1,DHH0034,Appliance
APP_DSM0034_electric_kettle_1,DSM0034_electric_kettle_1,electric_kettle,Schedulable,1800,1738.9,0.9,1,DHH0034,Appliance
APP_DSM0034_microwave_oven_1,DSM0034_microwave_oven_1,microwave_oven,Schedulable,1100,1174.1,0.85,1,DHH0034,Appliance
APP_DSM0034_blender_mixer_1,DSM0034_blender_mixer_1,blender_mixer,Schedulable,400,391.8,0.9,1,DHH0034,Appliance
APP_DSM0034_electric_iron_1,DSM0034_electric_iron_1,electric_iron,Schedulable,1000,841.3,0.8,1,DHH0034,Appliance
APP_DSM0034_router_charger_standby_1,DSM0034_router_charger_standby_1,router_charger_standby,Critical,18,21.8,1.0,2,DHH0034,Appliance
APP_DSM0035_ceiling_fan_1,DSM0035_ceiling_fan_1,ceiling_fan,Curtailable,75,74.0,0.85,3,DHH0035,Appliance
APP_DSM0035_table_fan_1,DSM0035_table_fan_1,table_fan,Curtailable,45,41.4,0.8,1,DHH0035,Appliance
APP_DSM0035_split_ac_1ton_1,DSM0035_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,1134.2,0.65,1,DHH0035,Appliance
APP_DSM0035_refrigerator_1,DSM0035_refrigerator_1,refrigerator,Critical,150,154.1,0.42,1,DHH0035,Appliance
APP_DSM0035_led_light_1,DSM0035_led_light_1,led_light,Critical,10,10.7,1.0,8,DHH0035,Appliance
APP_DSM0035_tube_light_1,DSM0035_tube_light_1,tube_light,Critical,36,30.2,1.0,3,DHH0035,Appliance
APP_DSM0035_tv_led_1,DSM0035_tv_led_1,tv_led,Curtailable,60,69.5,1.0,1,DHH0035,Appliance
APP_DSM0035_rice_cooker_1,DSM0035_rice_cooker_1,rice_cooker,Schedulable,650,641.9,0.6,1,DHH0035,Appliance
APP_DSM0035_blender_mixer_1,DSM0035_blender_mixer_1,blender_mixer,Schedulable,400,396.4,0.9,1,DHH0035,Appliance
APP_DSM0035_electric_iron_1,DSM0035_electric_iron_1,electric_iron,Schedulable,1000,1067.5,0.8,1,DHH0035,Appliance
APP_DSM0035_washing_machine_1,DSM0035_washing_machine_1,washing_machine,Schedulable,450,441.4,0.7,1,DHH0035,Appliance
APP_DSM0035_ips_backup_1,DSM0035_ips_backup_1,ips_backup,Schedulable,300,283.1,0.6,1,DHH0035,Appliance
APP_DSM0035_computer_laptop_1,DSM0035_computer_laptop_1,computer_laptop,Curtailable,80,88.7,1.0,1,DHH0035,Appliance
APP_DSM0035_router_charger_standby_1,DSM0035_router_charger_standby_1,router_charger_standby,Critical,18,18.4,1.0,1,DHH0035,Appliance
APP_DSM0035_exhaust_fan_1,DSM0035_exhaust_fan_1,exhaust_fan,Curtailable,35,40.3,0.9,1,DHH0035,Appliance
APP_DSM0036_ceiling_fan_1,DSM0036_ceiling_fan_1,ceiling_fan,Curtailable,75,65.4,0.85,1,DHH0036,Appliance
APP_DSM0036_table_fan_1,DSM0036_table_fan_1,table_fan,Curtailable,45,44.6,0.8,1,DHH0036,Appliance
APP_DSM0036_refrigerator_1,DSM0036_refrigerator_1,refrigerator,Critical,150,138.6,0.42,1,DHH0036,Appliance
APP_DSM0036_led_light_1,DSM0036_led_light_1,led_light,Critical,10,8.0,1.0,8,DHH0036,Appliance
APP_DSM0036_tube_light_1,DSM0036_tube_light_1,tube_light,Critical,36,43.6,1.0,2,DHH0036,Appliance
APP_DSM0036_tv_led_1,DSM0036_tv_led_1,tv_led,Curtailable,60,84.3,1.0,1,DHH0036,Appliance
APP_DSM0036_rice_cooker_1,DSM0036_rice_cooker_1,rice_cooker,Schedulable,650,643.3,0.6,1,DHH0036,Appliance
APP_DSM0036_blender_mixer_1,DSM0036_blender_mixer_1,blender_mixer,Schedulable,400,404.3,0.9,1,DHH0036,Appliance
APP_DSM0036_electric_iron_1,DSM0036_electric_iron_1,electric_iron,Schedulable,1000,1066.7,0.8,1,DHH0036,Appliance
APP_DSM0036_water_pump_0_5hp_1,DSM0036_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,369.6,0.95,1,DHH0036,Appliance
APP_DSM0036_computer_laptop_1,DSM0036_computer_laptop_1,computer_laptop,Curtailable,80,77.2,1.0,1,DHH0036,Appliance
APP_DSM0036_router_charger_standby_1,DSM0036_router_charger_standby_1,router_charger_standby,Critical,18,19.6,1.0,1,DHH0036,Appliance
APP_DSM0036_exhaust_fan_1,DSM0036_exhaust_fan_1,exhaust_fan,Curtailable,35,29.1,0.9,1,DHH0036,Appliance
APP_DSM0037_ceiling_fan_1,DSM0037_ceiling_fan_1,ceiling_fan,Curtailable,75,69.4,0.85,3,DHH0037,Appliance
APP_DSM0037_table_fan_1,DSM0037_table_fan_1,table_fan,Curtailable,45,36.5,0.8,1,DHH0037,Appliance
APP_DSM0037_refrigerator_1,DSM0037_refrigerator_1,refrigerator,Critical,150,136.7,0.42,1,DHH0037,Appliance
APP_DSM0037_led_light_1,DSM0037_led_light_1,led_light,Critical,10,5.1,1.0,4,DHH0037,Appliance
APP_DSM0037_tube_light_1,DSM0037_tube_light_1,tube_light,Critical,36,35.2,1.0,2,DHH0037,Appliance
