household_id,substation,tier,household_size,monthly_income_bdt,appliance_name,unit_index,category,rated_power_w,actual_power_w,duty_cycle,quantity,meter_id,appliance_id
KHH0048,Kalyanpur,middle,4,45620,router_charger_standby,1,Critical,18,19.2,1.0,2,KSM0048,KSM0048_router_charger_standby_1
KHH0049,Kalyanpur,middle,4,61429,ceiling_fan,1,Curtailable,75,64.4,0.85,3,KSM0049,KSM0049_ceiling_fan_1
KHH0049,Kalyanpur,middle,4,61429,table_fan,1,Curtailable,45,46.2,0.8,1,KSM0049,KSM0049_table_fan_1
KHH0049,Kalyanpur,middle,4,61429,split_ac_1ton,1,Curtailable,1100,886.8,0.65,1,KSM0049,KSM0049_split_ac_1ton_1
KHH0049,Kalyanpur,middle,4,61429,refrigerator,1,Critical,150,119.1,0.42,1,KSM0049,KSM0049_refrigerator_1
KHH0049,Kalyanpur,middle,4,61429,deep_freezer,1,Critical,180,201.5,0.5,1,KSM0049,KSM0049_deep_freezer_1
KHH0049,Kalyanpur,middle,4,61429,led_light,1,Critical,10,12.9,1.0,6,KSM0049,KSM0049_led_light_1
KHH0049,Kalyanpur,middle,4,61429,tube_light,1,Critical,36,33.1,1.0,3,KSM0049,KSM0049_tube_light_1
KHH0049,Kalyanpur,middle,4,61429,tv_led,1,Curtailable,60,66.4,1.0,1,KSM0049,KSM0049_tv_led_1
KHH0049,Kalyanpur,middle,4,61429,rice_cooker,1,Schedulable,650,702.0,0.6,1,KSM0049,KSM0049_rice_cooker_1
KHH0049,Kalyanpur,middle,4,61429,electric_kettle,1,Schedulable,1800,1742.7,0.9,1,KSM0049,KSM0049_electric_kettle_1
KHH0049,Kalyanpur,middle,4,61429,microwave_oven,1,Schedulable,1100,1010.4,0.85,1,KSM0049,KSM0049_microwave_oven_1
KHH0049,Kalyanpur,middle,4,61429,blender_mixer,1,Schedulable,400,308.0,0.9,1,KSM0049,KSM0049_blender_mixer_1
KHH0049,Kalyanpur,middle,4,61429,electric_iron,1,Schedulable,1000,1137.7,0.8,1,KSM0049,KSM0049_electric_iron_1
KHH0049,Kalyanpur,middle,4,61429,water_pump_0_5hp,1,Schedulable,373,377.2,0.95,1,KSM0049,KSM0049_water_pump_0_5hp_1
KHH0049,Kalyanpur,middle,4,61429,router_charger_standby,1,Critical,18,12.6,1.0,3,KSM0049,KSM0049_router_charger_standby_1
KHH0050,Kalyanpur,middle,3,39329,ceiling_fan,1,Curtailable,75,73.5,0.85,2,KSM0050,KSM0050_ceiling_fan_1
KHH0050,Kalyanpur,middle,3,39329,table_fan,1,Curtailable,45,49.1,0.8,1,KSM0050,KSM0050_table_fan_1
KHH0050,Kalyanpur,middle,3,39329,split_ac_1ton,1,Curtailable,1100,1114.1,0.65,1,KSM0050,KSM0050_split_ac_1ton_1
KHH0050,Kalyanpur,middle,3,39329,refrigerator,1,Critical,150,155.7,0.42,1,KSM0050,KSM0050_refrigerator_1
KHH0050,Kalyanpur,middle,3,39329,led_light,1,Critical,10,9.6,1.0,8,KSM0050,KSM0050_led_light_1
KHH0050,Kalyanpur,middle,3,39329,tube_light,1,Critical,36,33.9,1.0,2,KSM0050,KSM0050_tube_light_1
KHH0050,Kalyanpur,middle,3,39329,tv_led,1,Curtailable,60,81.7,1.0,1,KSM0050,KSM0050_tv_led_1
KHH0050,Kalyanpur,middle,3,39329,microwave_oven,1,Schedulable,1100,1326.0,0.85,1,KSM0050,KSM0050_microwave_oven_1
KHH0050,Kalyanpur,middle,3,39329,blender_mixer,1,Schedulable,400,408.4,0.9,1,KSM0050,KSM0050_blender_mixer_1
KHH0050,Kalyanpur,middle,3,39329,electric_iron,1,Schedulable,1000,932.2,0.8,1,KSM0050,KSM0050_electric_iron_1
KHH0050,Kalyanpur,middle,3,39329,water_pump_0_5hp,1,Schedulable,373,359.1,0.95,1,KSM0050,KSM0050_water_pump_0_5hp_1
KHH0050,Kalyanpur,middle,3,39329,ips_backup,1,Schedulable,300,250.2,0.6,1,KSM0050,KSM0050_ips_backup_1
KHH0050,Kalyanpur,middle,3,39329,geyser_water_heater,1,Schedulable,1800,1511.9,0.8,1,KSM0050,KSM0050_geyser_water_heater_1
KHH0050,Kalyanpur,middle,3,39329,computer_laptop,1,Curtailable,80,105.6,1.0,2,KSM0050,KSM0050_computer_laptop_1
KHH0050,Kalyanpur,middle,3,39329,router_charger_standby,1,Critical,18,20.3,1.0,1,KSM0050,KSM0050_router_charger_standby_1
KHH0051,Kalyanpur,middle,5,42188,ceiling_fan,1,Curtailable,75,66.1,0.85,2,KSM0051,KSM0051_ceiling_fan_1
KHH0051,Kalyanpur,middle,5,42188,refrigerator,1,Critical,150,181.8,0.42,1,KSM0051,KSM0051_refrigerator_1
KHH0051,Kalyanpur,middle,5,42188,led_light,1,Critical,10,9.0,1.0,8,KSM0051,KSM0051_led_light_1
KHH0051,Kalyanpur,middle,5,42188,tube_light,1,Critical,36,39.2,1.0,3,KSM0051,KSM0051_tube_light_1
KHH0051,Kalyanpur,middle,5,42188,tv_led,1,Curtailable,60,49.5,1.0,1,KSM0051,KSM0051_tv_led_1
KHH0051,Kalyanpur,middle,5,42188,rice_cooker,1,Schedulable,650,563.8,0.6,1,KSM0051,KSM0051_rice_cooker_1
KHH0051,Kalyanpur,middle,5,42188,microwave_oven,1,Schedulable,1100,1160.6,0.85,1,KSM0051,KSM0051_microwave_oven_1
KHH0051,Kalyanpur,middle,5,42188,blender_mixer,1,Schedulable,400,436.0,0.9,1,KSM0051,KSM0051_blender_mixer_1
KHH0051,Kalyanpur,middle,5,42188,electric_iron,1,Schedulable,1000,975.8,0.8,1,KSM0051,KSM0051_electric_iron_1
KHH0051,Kalyanpur,middle,5,42188,washing_machine,1,Schedulable,450,530.9,0.7,1,KSM0051,KSM0051_washing_machine_1
KHH0051,Kalyanpur,middle,5,42188,ips_backup,1,Schedulable,300,300.2,0.6,1,KSM0051,KSM0051_ips_backup_1
KHH0051,Kalyanpur,middle,5,42188,router_charger_standby,1,Critical,18,22.9,1.0,2,KSM0051,KSM0051_router_charger_standby_1
KHH0052,Kalyanpur,middle,3,56647,ceiling_fan,1,Curtailable,75,73.5,0.85,3,KSM0052,KSM0052_ceiling_fan_1
KHH0052,Kalyanpur,middle,3,56647,table_fan,1,Curtailable,45,25.1,0.8,1,KSM0052,KSM0052_table_fan_1
KHH0052,Kalyanpur,middle,3,56647,split_ac_1ton,1,Curtailable,1100,1100.3,0.65,1,KSM0052,KSM0052_split_ac_1ton_1
KHH0052,Kalyanpur,middle,3,56647,led_light,1,Critical,10,8.0,1.0,5,KSM0052,KSM0052_led_light_1
KHH0052,Kalyanpur,middle,3,56647,tube_light,1,Critical,36,35.6,1.0,1,KSM0052,KSM0052_tube_light_1
KHH0052,Kalyanpur,middle,3,56647,tv_led,1,Curtailable,60,51.1,1.0,1,KSM0052,KSM0052_tv_led_1
KHH0052,Kalyanpur,middle,3,56647,electric_kettle,1,Schedulable,1800,1658.5,0.9,1,KSM0052,KSM0052_electric_kettle_1
KHH0052,Kalyanpur,middle,3,56647,microwave_oven,1,Schedulable,1100,1281.4,0.85,1,KSM0052,KSM0052_microwave_oven_1
KHH0052,Kalyanpur,middle,3,56647,blender_mixer,1,Schedulable,400,435.9,0.9,1,KSM0052,KSM0052_blender_mixer_1
KHH0052,Kalyanpur,middle,3,56647,electric_iron,1,Schedulable,1000,801.5,0.8,1,KSM0052,KSM0052_electric_iron_1
KHH0052,Kalyanpur,middle,3,56647,ips_backup,1,Schedulable,300,365.3,0.6,1,KSM0052,KSM0052_ips_backup_1
KHH0052,Kalyanpur,middle,3,56647,computer_laptop,1,Curtailable,80,69.5,1.0,1,KSM0052,KSM0052_computer_laptop_1
KHH0052,Kalyanpur,middle,3,56647,router_charger_standby,1,Critical,18,17.2,1.0,2,KSM0052,KSM0052_router_charger_standby_1
KHH0053,Kalyanpur,middle,3,50493,ceiling_fan,1,Curtailable,75,91.6,0.85,3,KSM0053,KSM0053_ceiling_fan_1
KHH0053,Kalyanpur,middle,3,50493,split_ac_1ton,1,Curtailable,1100,1359.6,0.65,1,KSM0053,KSM0053_split_ac_1ton_1
KHH0053,Kalyanpur,middle,3,50493,refrigerator,1,Critical,150,137.7,0.42,1,KSM0053,KSM0053_refrigerator_1
KHH0053,Kalyanpur,middle,3,50493,led_light,1,Critical,10,11.1,1.0,7,KSM0053,KSM0053_led_light_1
KHH0053,Kalyanpur,middle,3,50493,tube_light,1,Critical,36,36.5,1.0,1,KSM0053,KSM0053_tube_light_1
KHH0053,Kalyanpur,middle,3,50493,tv_led,1,Curtailable,60,68.0,1.0,1,KSM0053,KSM0053_tv_led_1
KHH0053,Kalyanpur,middle,3,50493,rice_cooker,1,Schedulable,650,525.3,0.6,1,KSM0053,KSM0053_rice_cooker_1
KHH0053,Kalyanpur,middle,3,50493,electric_kettle,1,Schedulable,1800,1799.2,0.9,1,KSM0053,KSM0053_electric_kettle_1
KHH0053,Kalyanpur,middle,3,50493,electric_iron,1,Schedulable,1000,1068.8,0.8,1,KSM0053,KSM0053_electric_iron_1
KHH0053,Kalyanpur,middle,3,50493,router_charger_standby,1,Critical,18,12.5,1.0,1,KSM0053,KSM0053_router_charger_standby_1
KHH0053,Kalyanpur,middle,3,50493,exhaust_fan,1,Curtailable,35,30.4,0.9,1,KSM0053,KSM0053_exhaust_fan_1
KHH0054,Kalyanpur,middle,5,59197,ceiling_fan,1,Curtailable,75,80.3,0.85,3,KSM0054,KSM0054_ceiling_fan_1
KHH0054,Kalyanpur,middle,5,59197,refrigerator,1,Critical,150,153.0,0.42,1,KSM0054,KSM0054_refrigerator_1
KHH0054,Kalyanpur,middle,5,59197,led_light,1,Critical,10,8.8,1.0,6,KSM0054,KSM0054_led_light_1
KHH0054,Kalyanpur,middle,5,59197,tv_led,1,Curtailable,60,73.7,1.0,2,KSM0054,KSM0054_tv_led_1
KHH0054,Kalyanpur,middle,5,59197,microwave_oven,1,Schedulable,1100,1132.5,0.85,1,KSM0054,KSM0054_microwave_oven_1
KHH0054,Kalyanpur,middle,5,59197,blender_mixer,1,Schedulable,400,422.5,0.9,1,KSM0054,KSM0054_blender_mixer_1
KHH0054,Kalyanpur,middle,5,59197,electric_iron,1,Schedulable,1000,1076.4,0.8,1,KSM0054,KSM0054_electric_iron_1
KHH0054,Kalyanpur,middle,5,59197,washing_machine,1,Schedulable,450,400.1,0.7,1,KSM0054,KSM0054_washing_machine_1
KHH0054,Kalyanpur,middle,5,59197,water_pump_0_5hp,1,Schedulable,373,387.7,0.95,1,KSM0054,KSM0054_water_pump_0_5hp_1
KHH0054,Kalyanpur,middle,5,59197,router_charger_standby,1,Critical,18,20.5,1.0,1,KSM0054,KSM0054_router_charger_standby_1
KHH0055,Kalyanpur,middle,5,49078,ceiling_fan,1,Curtailable,75,79.5,0.85,3,KSM0055,KSM0055_ceiling_fan_1
KHH0055,Kalyanpur,middle,5,49078,split_ac_1ton,1,Curtailable,1100,1185.0,0.65,1,KSM0055,KSM0055_split_ac_1ton_1
KHH0055,Kalyanpur,middle,5,49078,split_ac_1_5ton,1,Curtailable,1650,1548.9,0.65,1,KSM0055,KSM0055_split_ac_1_5ton_1
KHH0055,Kalyanpur,middle,5,49078,refrigerator,1,Critical,150,172.3,0.42,1,KSM0055,KSM0055_refrigerator_1
KHH0055,Kalyanpur,middle,5,49078,deep_freezer,1,Critical,180,148.1,0.5,1,KSM0055,KSM0055_deep_freezer_1
KHH0055,Kalyanpur,middle,5,49078,led_light,1,Critical,10,10.4,1.0,6,KSM0055,KSM0055_led_light_1
KHH0055,Kalyanpur,middle,5,49078,tube_light,1,Critical,36,35.6,1.0,2,KSM0055,KSM0055_tube_light_1
KHH0055,Kalyanpur,middle,5,49078,tv_led,1,Curtailable,60,42.9,1.0,1,KSM0055,KSM0055_tv_led_1
KHH0055,Kalyanpur,middle,5,49078,rice_cooker,1,Schedulable,650,792.5,0.6,1,KSM0055,KSM0055_rice_cooker_1
KHH0055,Kalyanpur,middle,5,49078,blender_mixer,1,Schedulable,400,491.8,0.9,1,KSM0055,KSM0055_blender_mixer_1
KHH0055,Kalyanpur,middle,5,49078,electric_iron,1,Schedulable,1000,979.7,0.8,1,KSM0055,KSM0055_electric_iron_1
KHH0055,Kalyanpur,middle,5,49078,water_pump_0_5hp,1,Schedulable,373,416.4,0.95,1,KSM0055,KSM0055_water_pump_0_5hp_1
KHH0055,Kalyanpur,middle,5,49078,geyser_water_heater,1,Schedulable,1800,1618.2,0.8,1,KSM0055,KSM0055_geyser_water_heater_1
KHH0055,Kalyanpur,middle,5,49078,router_charger_standby,1,Critical,18,19.2,1.0,1,KSM0055,KSM0055_router_charger_standby_1
KHH0055,Kalyanpur,middle,5,49078,exhaust_fan,1,Curtailable,35,28.9,0.9,1,KSM0055,KSM0055_exhaust_fan_1
KHH0056,Kalyanpur,middle,4,37064,ceiling_fan,1,Curtailable,75,89.4,0.85,3,KSM0056,KSM0056_ceiling_fan_1
KHH0056,Kalyanpur,middle,4,37064,table_fan,1,Curtailable,45,46.1,0.8,1,KSM0056,KSM0056_table_fan_1
KHH0056,Kalyanpur,middle,4,37064,split_ac_1_5ton,1,Curtailable,1650,1715.3,0.65,1,KSM0056,KSM0056_split_ac_1_5ton_1
KHH0056,Kalyanpur,middle,4,37064,refrigerator,1,Critical,150,126.0,0.42,1,KSM0056,KSM0056_refrigerator_1
KHH0056,Kalyanpur,middle,4,37064,led_light,1,Critical,10,13.1,1.0,8,KSM0056,KSM0056_led_light_1
KHH0056,Kalyanpur,middle,4,37064,tube_light,1,Critical,36,30.5,1.0,1,KSM0056,KSM0056_tube_light_1
KHH0056,Kalyanpur,middle,4,37064,tv_led,1,Curtailable,60,43.1,1.0,1,KSM0056,KSM0056_tv_led_1
KHH0056,Kalyanpur,middle,4,37064,rice_cooker,1,Schedulable,650,534.0,0.6,1,KSM0056,KSM0056_rice_cooker_1
KHH0056,Kalyanpur,middle,4,37064,electric_kettle,1,Schedulable,1800,1735.0,0.9,1,KSM0056,KSM0056_electric_kettle_1
KHH0056,Kalyanpur,middle,4,37064,blender_mixer,1,Schedulable,400,362.5,0.9,1,KSM0056,KSM0056_blender_mixer_1
KHH0056,Kalyanpur,middle,4,37064,electric_iron,1,Schedulable,1000,865.4,0.8,1,KSM0056,KSM0056_electric_iron_1
KHH0056,Kalyanpur,middle,4,37064,water_pump_0_5hp,1,Schedulable,373,361.3,0.95,1,KSM0056,KSM0056_water_pump_0_5hp_1
KHH0056,Kalyanpur,middle,4,37064,computer_laptop,1,Curtailable,80,114.0,1.0,2,KSM0056,KSM0056_computer_laptop_1
KHH0056,Kalyanpur,middle,4,37064,router_charger_standby,1,Critical,18,11.4,1.0,2,KSM0056,KSM0056_router_charger_standby_1
KHH0057,Kalyanpur,middle,3,53917,ceiling_fan,1,Curtailable,75,63.4,0.85,4,KSM0057,KSM0057_ceiling_fan_1
KHH0057,Kalyanpur,middle,3,53917,refrigerator,1,Critical,150,162.9,0.42,1,KSM0057,KSM0057_refrigerator_1
KHH0057,Kalyanpur,middle,3,53917,deep_freezer,1,Critical,180,129.6,0.5,1,KSM0057,KSM0057_deep_freezer_1
KHH0057,Kalyanpur,middle,3,53917,led_light,1,Critical,10,7.1,1.0,5,KSM0057,KSM0057_led_light_1
KHH0057,Kalyanpur,middle,3,53917,tv_led,1,Curtailable,60,54.1,1.0,1,KSM0057,KSM0057_tv_led_1
KHH0057,Kalyanpur,middle,3,53917,rice_cooker,1,Schedulable,650,592.4,0.6,1,KSM0057,KSM0057_rice_cooker_1
KHH0057,Kalyanpur,middle,3,53917,microwave_oven,1,Schedulable,1100,1286.2,0.85,1,KSM0057,KSM0057_microwave_oven_1
KHH0057,Kalyanpur,middle,3,53917,blender_mixer,1,Schedulable,400,357.4,0.9,1,KSM0057,KSM0057_blender_mixer_1
KHH0057,Kalyanpur,middle,3,53917,electric_iron,1,Schedulable,1000,1015.5,0.8,1,KSM0057,KSM0057_electric_iron_1
KHH0057,Kalyanpur,middle,3,53917,water_pump_0_5hp,1,Schedulable,373,370.8,0.95,1,KSM0057,KSM0057_water_pump_0_5hp_1
KHH0057,Kalyanpur,middle,3,53917,computer_laptop,1,Curtailable,80,61.6,1.0,1,KSM0057,KSM0057_computer_laptop_1
KHH0057,Kalyanpur,middle,3,53917,router_charger_standby,1,Critical,18,23.1,1.0,1,KSM0057,KSM0057_router_charger_standby_1
KHH0058,Kalyanpur,middle,5,62611,ceiling_fan,1,Curtailable,75,72.0,0.85,4,KSM0058,KSM0058_ceiling_fan_1
KHH0058,Kalyanpur,middle,5,62611,split_ac_1ton,1,Curtailable,1100,657.1,0.65,1,KSM0058,KSM0058_split_ac_1ton_1
KHH0058,Kalyanpur,middle,5,62611,split_ac_1_5ton,1,Curtailable,1650,1782.9,0.65,1,KSM0058,KSM0058_split_ac_1_5ton_1
KHH0058,Kalyanpur,middle,5,62611,led_light,1,Critical,10,14.2,1.0,6,KSM0058,KSM0058_led_light_1
KHH0058,Kalyanpur,middle,5,62611,tube_light,1,Critical,36,34.1,1.0,2,KSM0058,KSM0058_tube_light_1
KHH0058,Kalyanpur,middle,5,62611,tv_led,1,Curtailable,60,43.5,1.0,1,KSM0058,KSM0058_tv_led_1
KHH0058,Kalyanpur,middle,5,62611,rice_cooker,1,Schedulable,650,648.7,0.6,1,KSM0058,KSM0058_rice_cooker_1
KHH0058,Kalyanpur,middle,5,62611,microwave_oven,1,Schedulable,1100,1078.2,0.85,1,KSM0058,KSM0058_microwave_oven_1
KHH0058,Kalyanpur,middle,5,62611,electric_iron,1,Schedulable,1000,994.8,0.8,1,KSM0058,KSM0058_electric_iron_1
KHH0058,Kalyanpur,middle,5,62611,washing_machine,1,Schedulable,450,575.9,0.7,1,KSM0058,KSM0058_washing_machine_1
KHH0058,Kalyanpur,middle,5,62611,computer_laptop,1,Curtailable,80,103.1,1.0,1,KSM0058,KSM0058_computer_laptop_1
KHH0058,Kalyanpur,middle,5,62611,router_charger_standby,1,Critical,18,22.9,1.0,1,KSM0058,KSM0058_router_charger_standby_1
KHH0059,Kalyanpur,middle,2,37346,ceiling_fan,1,Curtailable,75,80.1,0.85,2,KSM0059,KSM0059_ceiling_fan_1
KHH0059,Kalyanpur,middle,2,37346,table_fan,1,Curtailable,45,39.3,0.8,1,KSM0059,KSM0059_table_fan_1
KHH0059,Kalyanpur,middle,2,37346,refrigerator,1,Critical,150,164.7,0.42,1,KSM0059,KSM0059_refrigerator_1
KHH0059,Kalyanpur,middle,2,37346,led_light,1,Critical,10,13.5,1.0,7,KSM0059,KSM0059_led_light_1
KHH0059,Kalyanpur,middle,2,37346,tube_light,1,Critical,36,28.7,1.0,1,KSM0059,KSM0059_tube_light_1
KHH0059,Kalyanpur,middle,2,37346,tv_led,1,Curtailable,60,65.2,1.0,1,KSM0059,KSM0059_tv_led_1
KHH0059,Kalyanpur,middle,2,37346,electric_kettle,1,Schedulable,1800,2026.7,0.9,1,KSM0059,KSM0059_electric_kettle_1
KHH0059,Kalyanpur,middle,2,37346,electric_iron,1,Schedulable,1000,1055.3,0.8,1,KSM0059,KSM0059_electric_iron_1
KHH0059,Kalyanpur,middle,2,37346,washing_machine,1,Schedulable,450,383.4,0.7,1,KSM0059,KSM0059_washing_machine_1
KHH0059,Kalyanpur,middle,2,37346,computer_laptop,1,Curtailable,80,124.3,1.0,1,KSM0059,KSM0059_computer_laptop_1
KHH0060,Kalyanpur,middle,4,57299,ceiling_fan,1,Curtailable,75,90.8,0.85,3,KSM0060,KSM0060_ceiling_fan_1
KHH0060,Kalyanpur,middle,4,57299,table_fan,1,Curtailable,45,48.6,0.8,1,KSM0060,KSM0060_table_fan_1
KHH0060,Kalyanpur,middle,4,57299,split_ac_1ton,1,Curtailable,1100,879.5,0.65,1,KSM0060,KSM0060_split_ac_1ton_1
KHH0060,Kalyanpur,middle,4,57299,refrigerator,1,Critical,150,146.4,0.42,1,KSM0060,KSM0060_refrigerator_1
KHH0060,Kalyanpur,middle,4,57299,led_light,1,Critical,10,10.6,1.0,8,KSM0060,KSM0060_led_light_1
KHH0060,Kalyanpur,middle,4,57299,tv_led,1,Curtailable,60,62.8,1.0,1,KSM0060,KSM0060_tv_led_1
KHH0060,Kalyanpur,middle,4,57299,rice_cooker,1,Schedulable,650,721.6,0.6,1,KSM0060,KSM0060_rice_cooker_1
KHH0060,Kalyanpur,middle,4,57299,electric_iron,1,Schedulable,1000,1145.1,0.8,1,KSM0060,KSM0060_electric_iron_1
KHH0060,Kalyanpur,middle,4,57299,washing_machine,1,Schedulable,450,425.9,0.7,1,KSM0060,KSM0060_washing_machine_1
KHH0060,Kalyanpur,middle,4,57299,water_pump_0_5hp,1,Schedulable,373,370.3,0.95,1,KSM0060,KSM0060_water_pump_0_5hp_1
KHH0060,Kalyanpur,middle,4,57299,ips_backup,1,Schedulable,300,323.9,0.6,1,KSM0060,KSM0060_ips_backup_1
KHH0060,Kalyanpur,middle,4,57299,exhaust_fan,1,Curtailable,35,27.8,0.9,1,KSM0060,KSM0060_exhaust_fan_1
KHH0061,Kalyanpur,middle,4,46637,ceiling_fan,1,Curtailable,75,77.0,0.85,3,KSM0061,KSM0061_ceiling_fan_1
KHH0061,Kalyanpur,middle,4,46637,table_fan,1,Curtailable,45,47.0,0.8,1,KSM0061,KSM0061_table_fan_1
KHH0061,Kalyanpur,middle,4,46637,split_ac_1ton,1,Curtailable,1100,1042.8,0.65,2,KSM0061,KSM0061_split_ac_1ton_1
KHH0061,Kalyanpur,middle,4,46637,refrigerator,1,Critical,150,182.5,0.42,1,KSM0061,KSM0061_refrigerator_1
KHH0061,Kalyanpur,middle,4,46637,led_light,1,Critical,10,12.8,1.0,5,KSM0061,KSM0061_led_light_1
KHH0061,Kalyanpur,middle,4,46637,tube_light,1,Critical,36,33.4,1.0,3,KSM0061,KSM0061_tube_light_1
KHH0061,Kalyanpur,middle,4,46637,tv_led,1,Curtailable,60,46.0,1.0,1,KSM0061,KSM0061_tv_led_1
KHH0061,Kalyanpur,middle,4,46637,rice_cooker,1,Schedulable,650,707.7,0.6,1,KSM0061,KSM0061_rice_cooker_1
KHH0061,Kalyanpur,middle,4,46637,blender_mixer,1,Schedulable,400,559.5,0.9,1,KSM0061,KSM0061_blender_mixer_1
KHH0061,Kalyanpur,middle,4,46637,washing_machine,1,Schedulable,450,344.9,0.7,1,KSM0061,KSM0061_washing_machine_1
KHH0061,Kalyanpur,middle,4,46637,router_charger_standby,1,Critical,18,19.8,1.0,2,KSM0061,KSM0061_router_charger_standby_1
KHH0062,Kalyanpur,middle,4,56108,ceiling_fan,1,Curtailable,75,60.3,0.85,1,KSM0062,KSM0062_ceiling_fan_1
KHH0062,Kalyanpur,middle,4,56108,refrigerator,1,Critical,150,130.2,0.42,1,KSM0062,KSM0062_refrigerator_1
KHH0062,Kalyanpur,middle,4,56108,led_light,1,Critical,10,9.9,1.0,8,KSM0062,KSM0062_led_light_1
KHH0062,Kalyanpur,middle,4,56108,tube_light,1,Critical,36,34.5,1.0,1,KSM0062,KSM0062_tube_light_1
KHH0062,Kalyanpur,middle,4,56108,tv_led,1,Curtailable,60,54.5,1.0,1,KSM0062,KSM0062_tv_led_1
KHH0062,Kalyanpur,middle,4,56108,rice_cooker,1,Schedulable,650,601.2,0.6,1,KSM0062,KSM0062_rice_cooker_1
KHH0062,Kalyanpur,middle,4,56108,electric_kettle,1,Schedulable,1800,1819.2,0.9,1,KSM0062,KSM0062_electric_kettle_1
KHH0062,Kalyanpur,middle,4,56108,router_charger_standby,1,Critical,18,11.7,1.0,1,KSM0062,KSM0062_router_charger_standby_1
KHH0063,Kalyanpur,middle,4,40258,ceiling_fan,1,Curtailable,75,76.8,0.85,3,KSM0063,KSM0063_ceiling_fan_1
KHH0063,Kalyanpur,middle,4,40258,refrigerator,1,Critical,150,115.2,0.42,1,KSM0063,KSM0063_refrigerator_1
KHH0063,Kalyanpur,middle,4,40258,led_light,1,Critical,10,11.9,1.0,8,KSM0063,KSM0063_led_light_1
KHH0063,Kalyanpur,middle,4,40258,tube_light,1,Critical,36,35.3,1.0,2,KSM0063,KSM0063_tube_light_1
KHH0063,Kalyanpur,middle,4,40258,tv_led,1,Curtailable,60,24.9,1.0,1,KSM0063,KSM0063_tv_led_1
KHH0063,Kalyanpur,middle,4,40258,rice_cooker,1,Schedulable,650,599.2,0.6,1,KSM0063,KSM0063_rice_cooker_1
KHH0063,Kalyanpur,middle,4,40258,electric_kettle,1,Schedulable,1800,1774.2,0.9,1,KSM0063,KSM0063_electric_kettle_1
KHH0063,Kalyanpur,middle,4,40258,blender_mixer,1,Schedulable,400,382.2,0.9,1,KSM0063,KSM0063_blender_mixer_1
KHH0063,Kalyanpur,middle,4,40258,electric_iron,1,Schedulable,1000,1003.7,0.8,1,KSM0063,KSM0063_electric_iron_1
KHH0063,Kalyanpur,middle,4,40258,router_charger_standby,1,Critical,18,13.6,1.0,1,KSM0063,KSM0063_router_charger_standby_1
KHH0063,Kalyanpur,middle,4,40258,exhaust_fan,1,Curtailable,35,34.5,0.9,1,KSM0063,KSM0063_exhaust_fan_1
KHH0064,Kalyanpur,middle,4,49826,ceiling_fan,1,Curtailable,75,78.8,0.85,3,KSM0064,KSM0064_ceiling_fan_1
KHH0064,Kalyanpur,middle,4,49826,table_fan,1,Curtailable,45,48.2,0.8,1,KSM0064,KSM0064_table_fan_1
KHH0064,Kalyanpur,middle,4,49826,refrigerator,1,Critical,150,161.0,0.42,1,KSM0064,KSM0064_refrigerator_1
KHH0064,Kalyanpur,middle,4,49826,led_light,1,Critical,10,11.8,1.0,6,KSM0064,KSM0064_led_light_1
KHH0064,Kalyanpur,middle,4,49826,tube_light,1,Critical,36,25.6,1.0,1,KSM0064,KSM0064_tube_light_1
KHH0064,Kalyanpur,middle,4,49826,tv_led,1,Curtailable,60,62.0,1.0,1,KSM0064,KSM0064_tv_led_1
KHH0064,Kalyanpur,middle,4,49826,electric_kettle,1,Schedulable,1800,1986.8,0.9,1,KSM0064,KSM0064_electric_kettle_1
KHH0064,Kalyanpur,middle,4,49826,electric_iron,1,Schedulable,1000,1125.3,0.8,1,KSM0064,KSM0064_electric_iron_1
KHH0064,Kalyanpur,middle,4,49826,washing_machine,1,Schedulable,450,444.3,0.7,1,KSM0064,KSM0064_washing_machine_1
KHH0064,Kalyanpur,middle,4,49826,water_pump_0_5hp,1,Schedulable,373,347.4,0.95,1,KSM0064,KSM0064_water_pump_0_5hp_1
KHH0064,Kalyanpur,middle,4,49826,computer_laptop,1,Curtailable,80,62.1,1.0,1,KSM0064,KSM0064_computer_laptop_1
KHH0064,Kalyanpur,middle,4,49826,router_charger_standby,1,Critical,18,9.6,1.0,1,KSM0064,KSM0064_router_charger_standby_1
KHH0065,Kalyanpur,middle,5,40352,ceiling_fan,1,Curtailable,75,87.8,0.85,2,KSM0065,KSM0065_ceiling_fan_1
KHH0065,Kalyanpur,middle,5,40352,table_fan,1,Curtailable,45,59.0,0.8,1,KSM0065,KSM0065_table_fan_1
KHH0065,Kalyanpur,middle,5,40352,refrigerator,1,Critical,150,137.1,0.42,1,KSM0065,KSM0065_refrigerator_1
KHH0065,Kalyanpur,middle,5,40352,led_light,1,Critical,10,13.1,1.0,8,KSM0065,KSM0065_led_light_1
KHH0065,Kalyanpur,middle,5,40352,tube_light,1,Critical,36,40.8,1.0,1,KSM0065,KSM0065_tube_light_1
KHH0065,Kalyanpur,middle,5,40352,tv_led,1,Curtailable,60,74.4,1.0,1,KSM0065,KSM0065_tv_led_1
KHH0065,Kalyanpur,middle,5,40352,rice_cooker,1,Schedulable,650,657.9,0.6,1,KSM0065,KSM0065_rice_cooker_1
