timestamp,household_id,substation,tier,tou_period,tou_multiplier,tou_rate_bdt_kwh,predicted_load_w,optimised_load_w,power_deviation_w,power_deviation_ratio,price_multiplier_norm,appliance_alpha,molp_alpha,action_taken,is_stress_day,energy_shifted_kwh,energy_curtailed_kwh,substation_pred_peak_mw
2026-05-08,KHH0067,Kalyanpur,middle,peak,1.35,10.8,612.4,298.8,313.5,0.512,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.856,1.025,103.94
2026-05-09,KHH0067,Kalyanpur,middle,peak,1.35,10.8,606.3,314.5,291.8,0.4813,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.627,1.124,110.19
2026-05-10,KHH0067,Kalyanpur,middle,peak,1.35,10.8,591.7,257.7,334.0,0.5644,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.201,0.803,114.24
2026-05-11,KHH0067,Kalyanpur,middle,peak,1.35,10.8,565.4,302.8,262.6,0.4644,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.512,1.064,111.38
2026-05-12,KHH0067,Kalyanpur,middle,peak,1.35,10.8,637.3,310.6,326.7,0.5127,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.856,1.104,108.41
2026-05-13,KHH0067,Kalyanpur,middle,peak,1.35,10.8,620.1,315.4,304.7,0.4914,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.71,1.118,108.04
2026-05-14,KHH0067,Kalyanpur,middle,peak,1.35,10.8,634.8,296.8,338.0,0.5325,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.002,1.026,109.18
2026-05-15,KHH0067,Kalyanpur,middle,peak,1.35,10.8,630.1,332.0,298.1,0.4731,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.574,1.214,111.24
2026-05-16,KHH0067,Kalyanpur,middle,peak,1.35,10.8,686.1,332.9,353.2,0.5148,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.887,1.232,115.84
2026-05-17,KHH0067,Kalyanpur,middle,peak,1.35,10.8,650.9,335.8,315.1,0.4841,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.658,1.233,119.31
2026-05-18,KHH0067,Kalyanpur,middle,peak,1.35,10.8,549.0,309.9,239.1,0.4354,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.344,1.09,118.61
2026-05-19,KHH0067,Kalyanpur,middle,peak,1.35,10.8,650.7,328.5,322.2,0.4952,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.741,1.192,117.63
2026-05-20,KHH0067,Kalyanpur,middle,peak,1.35,10.8,779.8,344.8,435.0,0.5579,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.316,1.295,117.28
2026-05-21,KHH0067,Kalyanpur,middle,peak,1.35,10.8,706.5,346.0,360.5,0.5102,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.856,1.307,120.79
2026-05-22,KHH0067,Kalyanpur,middle,peak,1.35,10.8,710.9,339.6,371.3,0.5223,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.971,1.257,121.29
2026-05-23,KHH0067,Kalyanpur,middle,peak,1.35,10.8,732.7,342.5,390.2,0.5326,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.086,1.255,123.37
2026-05-24,KHH0067,Kalyanpur,middle,peak,1.35,10.8,683.2,355.8,327.4,0.4793,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.627,1.338,125.54
2026-05-25,KHH0067,Kalyanpur,middle,peak,1.35,10.8,681.1,326.3,354.8,0.521,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.94,1.189,124.02
2026-05-26,KHH0067,Kalyanpur,middle,peak,1.35,10.8,227.8,164.2,63.6,0.2793,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.149,0.233,114.1
2026-05-27,KHH0067,Kalyanpur,middle,peak,1.35,10.8,223.8,161.0,62.8,0.2808,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.157,0.22,101.19
2026-05-28,KHH0067,Kalyanpur,middle,peak,1.35,10.8,255.0,170.9,84.1,0.3296,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.235,0.269,86.65
2026-05-29,KHH0067,Kalyanpur,middle,peak,1.35,10.8,689.5,318.6,370.9,0.5379,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.086,1.14,92.14
2026-05-30,KHH0067,Kalyanpur,middle,peak,1.35,10.8,647.5,317.0,330.5,0.5104,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.856,1.126,95.77
2026-05-31,KHH0067,Kalyanpur,middle,peak,1.35,10.8,700.5,340.7,359.8,0.5137,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.887,1.272,100.07
2026-06-01,KHH0067,Kalyanpur,middle,peak,1.35,10.8,781.5,358.3,423.2,0.5415,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.17,1.369,104.88
2026-06-02,KHH0067,Kalyanpur,middle,peak,1.35,10.8,780.1,340.9,439.2,0.563,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.368,1.267,112.57
2026-06-03,KHH0067,Kalyanpur,middle,peak,1.35,10.8,711.7,350.8,360.9,0.5071,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.856,1.309,118.38
2026-06-04,KHH0067,Kalyanpur,middle,peak,1.35,10.8,638.8,345.8,293.0,0.4587,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.481,1.278,122.4
2026-06-05,KHH0067,Kalyanpur,middle,peak,1.35,10.8,692.2,322.7,369.5,0.5339,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.055,1.162,123.79
2026-06-06,KHH0067,Kalyanpur,middle,peak,1.35,10.8,755.3,347.8,407.5,0.5395,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.138,1.307,117.97
2026-06-07,KHH0067,Kalyanpur,middle,peak,1.35,10.8,729.2,344.0,385.2,0.5283,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.033,1.278,118.9
2026-06-08,KHH0067,Kalyanpur,middle,peak,1.35,10.8,724.9,328.9,396.0,0.5462,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.17,1.206,118.04
2026-06-09,KHH0067,Kalyanpur,middle,peak,1.35,10.8,583.0,318.5,264.5,0.4536,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.459,1.127,121.64
2026-06-10,KHH0067,Kalyanpur,middle,peak,1.35,10.8,579.3,298.2,281.1,0.4853,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.658,1.029,121.39
2026-06-11,KHH0067,Kalyanpur,middle,peak,1.35,10.8,728.9,346.0,382.8,0.5252,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.002,1.295,115.58
2026-06-12,KHH0067,Kalyanpur,middle,peak,1.35,10.8,756.7,353.0,403.8,0.5336,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.086,1.337,114.33
2026-06-13,KHH0067,Kalyanpur,middle,peak,1.35,10.8,634.1,320.0,314.1,0.4953,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.741,1.143,117.29
2026-06-14,KHH0067,Kalyanpur,middle,peak,1.35,10.8,643.1,333.4,309.8,0.4816,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.627,1.232,119.78
2026-06-15,KHH0067,Kalyanpur,middle,peak,1.35,10.8,627.6,326.1,301.5,0.4804,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.627,1.182,119.43
2026-06-16,KHH0067,Kalyanpur,middle,peak,1.35,10.8,675.7,320.9,354.9,0.5252,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.971,1.158,119.96
2026-06-17,KHH0067,Kalyanpur,middle,peak,1.35,10.8,660.6,335.9,324.7,0.4915,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.71,1.238,120.65
2026-06-18,KHH0067,Kalyanpur,middle,peak,1.35,10.8,681.3,344.0,337.4,0.4952,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.741,1.283,121.94
2026-06-19,KHH0067,Kalyanpur,middle,peak,1.35,10.8,675.8,310.8,365.0,0.5401,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.086,1.104,118.66
2026-06-20,KHH0067,Kalyanpur,middle,peak,1.35,10.8,685.3,336.6,348.7,0.5088,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.856,1.236,117.81
2026-06-21,KHH0067,Kalyanpur,middle,peak,1.35,10.8,709.0,339.9,369.2,0.5207,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.971,1.244,123.36
2026-06-22,KHH0067,Kalyanpur,middle,peak,1.35,10.8,722.8,341.3,381.5,0.5278,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.024,1.266,122.77
2026-06-23,KHH0067,Kalyanpur,middle,peak,1.35,10.8,696.8,334.8,362.0,0.5196,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.94,1.232,121.4
2026-06-24,KHH0067,Kalyanpur,middle,peak,1.35,10.8,664.4,342.2,322.2,0.4849,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.658,1.275,123.6
2026-06-25,KHH0067,Kalyanpur,middle,peak,1.35,10.8,682.4,331.5,350.9,0.5142,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.887,1.218,123.79
2026-06-26,KHH0067,Kalyanpur,middle,peak,1.35,10.8,723.3,345.0,378.3,0.523,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.971,1.299,121.96
2026-06-27,KHH0067,Kalyanpur,middle,peak,1.35,10.8,691.4,333.9,357.5,0.517,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.94,1.205,124.24
2026-06-28,KHH0067,Kalyanpur,middle,peak,1.35,10.8,716.8,350.3,366.5,0.5113,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.887,1.311,127.21
2024-01-01,KHH0068,Kalyanpur,middle,peak,1.35,10.8,374.2,287.6,86.6,0.2314,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.376,0.144,70.1
2024-01-02,KHH0068,Kalyanpur,middle,peak,1.35,10.8,424.8,286.4,138.3,0.3256,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.658,0.172,69.24
2024-01-03,KHH0068,Kalyanpur,middle,peak,1.35,10.8,398.4,268.6,129.9,0.3259,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.704,0.075,67.79
2024-01-04,KHH0068,Kalyanpur,middle,peak,1.35,10.8,344.7,282.8,61.9,0.1796,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.207,0.164,68.27
2024-01-05,KHH0068,Kalyanpur,middle,peak,1.35,10.8,397.1,280.2,116.9,0.2945,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.565,0.136,66.9
2024-01-06,KHH0068,Kalyanpur,middle,peak,1.35,10.8,405.6,271.4,134.2,0.331,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.711,0.094,68.92
2024-01-07,KHH0068,Kalyanpur,middle,peak,1.35,10.8,426.9,274.8,152.1,0.3564,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.826,0.087,68.53
2024-01-08,KHH0068,Kalyanpur,middle,peak,1.35,10.8,447.6,282.3,165.4,0.3694,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.864,0.129,65.34
2024-01-09,KHH0068,Kalyanpur,middle,peak,1.35,10.8,396.2,269.5,126.7,0.3198,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.674,0.086,66.88
2024-01-10,KHH0068,Kalyanpur,middle,peak,1.35,10.8,429.2,272.0,157.3,0.3664,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.857,0.087,67.4
2024-01-11,KHH0068,Kalyanpur,middle,peak,1.35,10.8,355.1,270.2,85.0,0.2392,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.406,0.103,80.06
2024-01-12,KHH0068,Kalyanpur,middle,peak,1.35,10.8,389.7,272.9,116.8,0.2997,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.572,0.129,72.07
2024-01-13,KHH0068,Kalyanpur,middle,peak,1.35,10.8,395.0,274.2,120.8,0.3059,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.596,0.129,69.37
2024-01-14,KHH0068,Kalyanpur,middle,peak,1.35,10.8,378.8,271.2,107.6,0.284,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.559,0.087,71.56
2024-01-15,KHH0068,Kalyanpur,middle,peak,1.35,10.8,382.8,263.5,119.3,0.3116,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.62,0.096,69.75
2024-01-16,KHH0068,Kalyanpur,middle,peak,1.35,10.8,394.1,273.2,120.9,0.3068,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.603,0.123,68.65
2024-01-17,KHH0068,Kalyanpur,middle,peak,1.35,10.8,348.4,266.1,82.3,0.2362,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.413,0.081,68.3
2024-01-18,KHH0068,Kalyanpur,middle,peak,1.35,10.8,394.1,260.4,133.7,0.3393,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.749,0.054,67.25
2024-01-19,KHH0068,Kalyanpur,middle,peak,1.35,10.8,377.9,276.2,101.7,0.2692,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.491,0.12,66.56
2024-01-20,KHH0068,Kalyanpur,middle,peak,1.35,10.8,375.1,282.3,92.8,0.2475,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.413,0.144,70.72
2024-01-21,KHH0068,Kalyanpur,middle,peak,1.35,10.8,372.7,264.3,108.3,0.2907,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.596,0.054,70.45
2024-01-22,KHH0068,Kalyanpur,middle,peak,1.35,10.8,394.9,276.5,118.3,0.2997,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.559,0.151,69.21
2024-01-23,KHH0068,Kalyanpur,middle,peak,1.35,10.8,433.0,280.6,152.3,0.3518,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.779,0.135,68.92
2024-01-24,KHH0068,Kalyanpur,middle,peak,1.35,10.8,371.2,273.7,97.5,0.2627,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.45,0.135,69.53
2024-01-25,KHH0068,Kalyanpur,middle,peak,1.35,10.8,369.0,275.8,93.2,0.2525,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.444,0.115,69.29
2024-01-26,KHH0068,Kalyanpur,middle,peak,1.35,10.8,381.7,282.3,99.4,0.2604,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.444,0.153,67.33
2024-01-27,KHH0068,Kalyanpur,middle,peak,1.35,10.8,371.8,273.3,98.6,0.2651,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.474,0.117,70.51
2024-01-28,KHH0068,Kalyanpur,middle,peak,1.35,10.8,389.9,265.9,124.1,0.3182,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.62,0.124,71.79
2024-01-29,KHH0068,Kalyanpur,middle,peak,1.35,10.8,390.6,265.4,125.2,0.3205,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.643,0.108,70.92
2024-01-30,KHH0068,Kalyanpur,middle,peak,1.35,10.8,350.6,271.0,79.7,0.2272,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.382,0.096,70.64
2024-01-31,KHH0068,Kalyanpur,middle,peak,1.35,10.8,480.0,288.1,191.9,0.3997,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.979,0.173,69.64
2024-02-01,KHH0068,Kalyanpur,middle,peak,1.35,10.8,353.7,257.6,96.1,0.2716,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.474,0.102,68.51
2024-02-02,KHH0068,Kalyanpur,middle,peak,1.35,10.8,431.2,268.9,162.2,0.3763,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.857,0.117,68.64
2024-02-03,KHH0068,Kalyanpur,middle,peak,1.35,10.8,492.4,269.5,222.9,0.4527,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.2,0.138,70.95
2024-02-04,KHH0068,Kalyanpur,middle,peak,1.35,10.8,382.3,261.6,120.7,0.3156,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.589,0.135,70.16
2024-02-05,KHH0068,Kalyanpur,middle,peak,1.35,10.8,403.3,259.7,143.6,0.356,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.742,0.12,69.59
2024-02-06,KHH0068,Kalyanpur,middle,peak,1.35,10.8,372.9,257.8,115.1,0.3086,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.596,0.094,70.26
2024-02-07,KHH0068,Kalyanpur,middle,peak,1.35,10.8,384.7,251.7,133.0,0.3456,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.711,0.087,69.1
2024-02-08,KHH0068,Kalyanpur,middle,peak,1.35,10.8,361.2,248.4,112.8,0.3122,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.596,0.081,69.21
2024-02-09,KHH0068,Kalyanpur,middle,peak,1.35,10.8,364.4,253.7,110.7,0.3037,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.589,0.075,68.17
2024-02-10,KHH0068,Kalyanpur,middle,peak,1.35,10.8,301.4,254.6,46.7,0.155,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.207,0.073,69.34
2024-02-11,KHH0068,Kalyanpur,middle,peak,1.35,10.8,382.6,272.5,110.1,0.2879,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.468,0.193,73.62
2024-02-12,KHH0068,Kalyanpur,middle,peak,1.35,10.8,427.7,272.2,155.5,0.3635,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.787,0.146,72.0
2024-02-13,KHH0068,Kalyanpur,middle,peak,1.35,10.8,351.7,261.3,90.4,0.257,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.413,0.129,70.71
2024-02-14,KHH0068,Kalyanpur,middle,peak,1.35,10.8,432.5,274.9,157.6,0.3644,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.743,0.203,71.71
2024-02-15,KHH0068,Kalyanpur,middle,peak,1.35,10.8,445.4,269.6,175.8,0.3947,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.895,0.16,73.01
2024-02-16,KHH0068,Kalyanpur,middle,peak,1.35,10.8,507.6,278.1,229.5,0.4521,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.176,0.2,73.18
2024-02-17,KHH0068,Kalyanpur,middle,peak,1.35,10.8,489.3,282.7,206.6,0.4222,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.017,0.223,75.49
2024-02-18,KHH0068,Kalyanpur,middle,peak,1.35,10.8,405.2,275.7,129.4,0.3194,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.612,0.164,72.72
2024-02-19,KHH0068,Kalyanpur,middle,peak,1.35,10.8,423.2,276.6,146.6,0.3464,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.711,0.168,71.39
2024-02-20,KHH0068,Kalyanpur,middle,peak,1.35,10.8,435.3,284.6,150.8,0.3463,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.68,0.224,73.69
2024-02-21,KHH0068,Kalyanpur,middle,peak,1.35,10.8,504.8,289.9,214.9,0.4256,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.017,0.272,78.26
2024-02-22,KHH0068,Kalyanpur,middle,peak,1.35,10.8,368.3,275.7,92.7,0.2516,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.406,0.15,78.05
2024-02-23,KHH0068,Kalyanpur,middle,peak,1.35,10.8,397.7,262.0,135.7,0.3412,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.719,0.096,77.51
2024-02-24,KHH0068,Kalyanpur,middle,peak,1.35,10.8,485.3,289.9,195.4,0.4027,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.902,0.271,75.46
2024-02-25,KHH0068,Kalyanpur,middle,peak,1.35,10.8,387.0,259.2,127.8,0.3303,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.658,0.109,78.79
2024-02-26,KHH0068,Kalyanpur,middle,peak,1.35,10.8,448.3,286.1,162.2,0.3619,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.749,0.224,77.0
2024-02-27,KHH0068,Kalyanpur,middle,peak,1.35,10.8,373.4,277.3,96.2,0.2575,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.413,0.164,72.69
2024-02-28,KHH0068,Kalyanpur,middle,peak,1.35,10.8,468.6,275.1,193.4,0.4128,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.986,0.175,73.46
2024-02-29,KHH0068,Kalyanpur,middle,peak,1.35,10.8,435.6,294.1,141.5,0.3248,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.559,0.29,74.15
2024-03-01,KHH0068,Kalyanpur,middle,peak,1.35,10.8,435.3,274.8,160.6,0.3688,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.711,0.252,74.93
2024-03-02,KHH0068,Kalyanpur,middle,peak,1.35,10.8,449.5,266.5,183.0,0.407,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.864,0.234,75.79
2024-03-03,KHH0068,Kalyanpur,middle,peak,1.35,10.8,490.2,280.4,209.8,0.428,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.993,0.265,84.79
2024-03-04,KHH0068,Kalyanpur,middle,peak,1.35,10.8,574.7,271.4,303.3,0.5277,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.62,0.199,85.9
2024-03-05,KHH0068,Kalyanpur,middle,peak,1.35,10.8,523.2,277.7,245.5,0.4692,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.17,0.303,77.85
2024-03-06,KHH0068,Kalyanpur,middle,peak,1.35,10.8,424.6,269.7,154.9,0.3648,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.719,0.211,81.23
2024-03-07,KHH0068,Kalyanpur,middle,peak,1.35,10.8,415.9,268.6,147.3,0.3542,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.665,0.219,80.31
2024-03-08,KHH0068,Kalyanpur,middle,peak,1.35,10.8,404.5,281.9,122.5,0.303,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.474,0.261,79.75
2024-03-09,KHH0068,Kalyanpur,middle,peak,1.35,10.8,457.4,268.2,189.2,0.4136,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.902,0.234,85.01
2024-03-10,KHH0068,Kalyanpur,middle,peak,1.35,10.8,474.7,273.0,201.6,0.4248,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.009,0.201,103.25
2024-03-11,KHH0068,Kalyanpur,middle,peak,1.35,10.8,442.1,263.0,179.1,0.4052,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.895,0.18,101.66
2024-03-12,KHH0068,Kalyanpur,middle,peak,1.35,10.8,465.7,286.8,178.9,0.3841,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.773,0.3,103.19
2024-03-13,KHH0068,Kalyanpur,middle,peak,1.35,10.8,580.5,309.3,271.2,0.4671,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.194,0.433,94.84
2024-03-14,KHH0068,Kalyanpur,middle,peak,1.35,10.8,611.0,307.0,304.0,0.4975,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.4,0.424,94.11
2024-03-15,KHH0068,Kalyanpur,middle,peak,1.35,10.8,683.6,299.2,384.4,0.5623,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.919,0.387,91.14
2024-03-16,KHH0068,Kalyanpur,middle,peak,1.35,10.8,654.2,308.6,345.6,0.5282,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.645,0.429,96.31
2024-03-17,KHH0068,Kalyanpur,middle,peak,1.35,10.8,775.4,296.9,478.5,0.6171,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.53,0.341,98.51
2024-03-18,KHH0068,Kalyanpur,middle,peak,1.35,10.8,702.9,308.3,394.6,0.5614,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.966,0.402,97.56
2024-03-19,KHH0068,Kalyanpur,middle,peak,1.35,10.8,637.5,298.5,339.0,0.5317,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.682,0.351,98.4
2024-03-20,KHH0068,Kalyanpur,middle,peak,1.35,10.8,524.9,273.9,251.0,0.4781,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.226,0.28,95.91
2024-03-21,KHH0068,Kalyanpur,middle,peak,1.35,10.8,555.2,281.5,273.7,0.4929,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.339,0.303,85.28
2024-03-22,KHH0068,Kalyanpur,middle,peak,1.35,10.8,491.2,259.5,231.7,0.4717,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.216,0.174,78.66
2024-03-23,KHH0068,Kalyanpur,middle,peak,1.35,10.8,551.8,280.7,271.1,0.4913,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.347,0.279,81.94
2024-03-24,KHH0068,Kalyanpur,middle,peak,1.35,10.8,576.9,290.5,286.4,0.4965,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.4,0.318,91.63
2024-03-25,KHH0068,Kalyanpur,middle,peak,1.35,10.8,696.7,307.6,389.1,0.5584,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.928,0.407,91.05
2024-03-26,KHH0068,Kalyanpur,middle,peak,1.35,10.8,474.1,300.7,173.3,0.3656,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.674,0.366,95.45
2024-03-27,KHH0068,Kalyanpur,middle,peak,1.35,10.8,706.9,293.2,413.7,0.5852,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.149,0.333,93.04
2024-03-28,KHH0068,Kalyanpur,middle,peak,1.35,10.8,684.1,294.1,390.0,0.5701,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.966,0.374,92.6
2024-03-29,KHH0068,Kalyanpur,middle,peak,1.35,10.8,646.5,291.9,354.6,0.5485,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.813,0.315,89.76
2024-03-30,KHH0068,Kalyanpur,middle,peak,1.35,10.8,738.3,316.0,422.3,0.572,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.057,0.477,96.34
2024-03-31,KHH0068,Kalyanpur,middle,peak,1.35,10.8,698.6,315.3,383.3,0.5487,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.874,0.426,100.74
2024-04-01,KHH0068,Kalyanpur,middle,peak,1.35,10.8,741.3,322.7,418.6,0.5647,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.041,0.47,101.97
2024-04-02,KHH0068,Kalyanpur,middle,peak,1.35,10.8,897.6,319.7,577.9,0.6438,0.5,0.7,0.6,CURTAIL+SHIFT,0,3.005,0.462,106.08
2024-04-03,KHH0068,Kalyanpur,middle,peak,1.35,10.8,880.3,321.3,559.0,0.635,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.858,0.495,106.95
2024-04-04,KHH0068,Kalyanpur,middle,peak,1.35,10.8,837.3,327.0,510.3,0.6095,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.568,0.494,109.13
2024-04-05,KHH0068,Kalyanpur,middle,peak,1.35,10.8,870.0,313.6,556.4,0.6395,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.912,0.426,106.81
2024-04-06,KHH0068,Kalyanpur,middle,peak,1.35,10.8,872.8,322.7,550.1,0.6303,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.813,0.488,105.05
2024-04-07,KHH0068,Kalyanpur,middle,peak,1.35,10.8,865.4,329.1,536.3,0.6197,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.737,0.48,109.13
2024-04-08,KHH0068,Kalyanpur,middle,peak,1.35,10.8,604.1,316.1,288.0,0.4767,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.301,0.427,106.47
