timestamp,household_id,substation,tier,tou_period,tou_multiplier,tou_rate_bdt_kwh,predicted_load_w,optimised_load_w,power_deviation_w,power_deviation_ratio,price_multiplier_norm,appliance_alpha,molp_alpha,action_taken,is_stress_day,energy_shifted_kwh,energy_curtailed_kwh,substation_pred_peak_mw
2024-05-13,DHH0024,Dhanmondi,middle,peak,1.35,10.827,983.7,470.4,513.2,0.5218,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.056,2.024,148.77
2024-05-14,DHH0024,Dhanmondi,middle,peak,1.35,10.827,957.6,474.1,483.5,0.5049,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.862,2.039,147.55
2024-05-15,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1243.8,618.9,624.9,0.5024,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.863,2.886,146.23
2024-05-16,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1209.1,613.4,595.6,0.4926,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.715,2.859,138.91
2024-05-17,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1428.0,713.0,715.0,0.5007,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.849,3.441,150.22
2024-05-18,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1191.0,562.6,628.3,0.5276,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.221,2.549,159.96
2024-05-19,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1244.5,618.8,625.7,0.5028,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.84,2.914,157.08
2024-05-20,DHH0024,Dhanmondi,middle,peak,1.35,10.827,669.0,325.8,343.2,0.513,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.897,1.162,152.98
2024-05-21,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1020.3,496.3,524.0,0.5136,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.964,2.18,148.25
2024-05-22,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1046.3,511.7,534.6,0.511,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.945,2.263,139.58
2024-05-23,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1239.7,575.1,664.6,0.5361,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.375,2.612,131.33
2024-05-24,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1056.0,520.2,535.8,0.5074,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.91,2.305,143.57
2024-05-25,DHH0024,Dhanmondi,middle,peak,1.35,10.827,932.4,445.2,487.2,0.5225,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.104,1.819,156.17
2024-05-26,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1125.9,561.7,564.2,0.5011,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.835,2.551,155.21
2024-05-27,DHH0024,Dhanmondi,middle,peak,1.35,10.827,740.0,413.7,326.3,0.441,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.242,1.716,141.12
2024-05-28,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1011.1,490.6,520.5,0.5148,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.964,2.159,130.14
2024-05-29,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1262.3,646.7,615.5,0.4877,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.612,3.082,128.95
2024-05-30,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1055.1,501.1,554.1,0.5251,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.125,2.199,120.35
2024-05-31,DHH0024,Dhanmondi,middle,peak,1.35,10.827,962.5,432.7,529.7,0.5504,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.389,1.79,134.5
2024-06-01,DHH0024,Dhanmondi,middle,peak,1.35,10.827,789.2,371.7,417.5,0.529,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.069,1.437,153.21
2024-06-02,DHH0024,Dhanmondi,middle,peak,1.35,10.827,885.0,471.1,413.9,0.4677,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.452,2.032,154.2
2024-06-03,DHH0024,Dhanmondi,middle,peak,1.35,10.827,696.9,366.9,330.0,0.4735,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.562,1.418,153.6
2024-06-04,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1108.1,530.4,577.7,0.5214,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.078,2.389,151.49
2024-06-05,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1275.9,634.2,641.7,0.503,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.855,2.996,144.18
2024-06-06,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1212.6,599.0,613.6,0.506,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.896,2.786,132.32
2024-06-07,DHH0024,Dhanmondi,middle,peak,1.35,10.827,781.6,406.1,375.5,0.4804,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.619,1.634,143.65
2024-06-08,DHH0024,Dhanmondi,middle,peak,1.35,10.827,758.9,396.8,362.2,0.4772,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.576,1.597,158.59
2024-06-09,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1038.0,540.2,497.9,0.4796,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.555,2.432,148.68
2024-06-10,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1086.3,521.2,565.2,0.5202,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.09,2.301,144.04
2024-06-11,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1352.3,637.7,714.6,0.5284,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.286,3.001,145.97
2024-06-12,DHH0024,Dhanmondi,middle,peak,1.35,10.827,969.8,474.6,495.2,0.5106,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.918,2.053,142.64
2024-06-13,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1208.5,616.5,592.0,0.4899,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.658,2.894,125.82
2024-06-14,DHH0024,Dhanmondi,middle,peak,1.35,10.827,998.6,478.2,520.5,0.5212,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.064,2.059,132.61
2024-06-15,DHH0024,Dhanmondi,middle,peak,1.35,10.827,916.4,483.3,433.1,0.4726,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.515,2.084,138.84
2024-06-16,DHH0024,Dhanmondi,middle,peak,1.35,10.827,346.0,226.1,119.9,0.3466,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.172,0.548,130.4
2024-06-17,DHH0024,Dhanmondi,middle,peak,1.35,10.827,373.5,241.0,132.5,0.3548,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.163,0.632,123.88
2024-06-18,DHH0024,Dhanmondi,middle,peak,1.35,10.827,297.3,193.3,103.9,0.3497,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.24,0.384,119.68
2024-06-19,DHH0024,Dhanmondi,middle,peak,1.35,10.827,732.3,365.7,366.6,0.5006,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.791,1.409,113.73
2024-06-20,DHH0024,Dhanmondi,middle,peak,1.35,10.827,555.3,270.6,284.7,0.5127,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.875,0.833,102.27
2024-06-21,DHH0024,Dhanmondi,middle,peak,1.35,10.827,670.6,333.8,336.7,0.5022,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.806,1.214,110.88
2024-06-22,DHH0024,Dhanmondi,middle,peak,1.35,10.827,803.7,391.1,412.6,0.5134,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.924,1.552,123.68
2024-06-23,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1372.3,718.4,653.9,0.4765,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.409,3.514,125.59
2024-06-24,DHH0024,Dhanmondi,middle,peak,1.35,10.827,779.1,391.5,387.6,0.4975,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.77,1.556,132.84
2024-06-25,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1121.3,577.1,544.2,0.4853,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.611,2.654,135.62
2024-06-26,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1112.8,549.0,563.9,0.5067,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.896,2.488,133.07
2024-06-27,DHH0024,Dhanmondi,middle,peak,1.35,10.827,909.0,463.4,445.6,0.4902,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.702,1.971,122.44
2024-06-28,DHH0024,Dhanmondi,middle,peak,1.35,10.827,992.3,500.6,491.7,0.4955,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.742,2.208,140.01
2024-06-29,DHH0024,Dhanmondi,middle,peak,1.35,10.827,985.1,514.9,470.2,0.4773,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.514,2.307,149.03
2024-06-30,DHH0024,Dhanmondi,middle,peak,1.35,10.827,885.8,443.5,442.2,0.4993,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.764,1.89,143.43
2024-07-01,DHH0024,Dhanmondi,middle,peak,1.35,10.827,554.2,230.3,323.9,0.5844,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.327,0.616,136.69
2024-07-02,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1005.8,496.2,509.6,0.5066,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.862,2.195,127.67
2024-07-03,DHH0024,Dhanmondi,middle,peak,1.35,10.827,495.0,244.6,250.5,0.506,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.833,0.67,119.85
2024-07-04,DHH0024,Dhanmondi,middle,peak,1.35,10.827,710.1,359.2,350.9,0.4942,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.721,1.384,108.65
2024-07-05,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1113.4,522.2,591.2,0.5309,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.194,2.353,117.41
2024-07-06,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1171.4,580.6,590.8,0.5044,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.862,2.683,133.69
2024-07-07,DHH0024,Dhanmondi,middle,peak,1.35,10.827,933.2,477.8,455.4,0.488,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.646,2.086,138.08
2024-07-08,DHH0024,Dhanmondi,middle,peak,1.35,10.827,763.4,395.7,367.7,0.4817,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.626,1.581,139.37
2024-07-09,DHH0024,Dhanmondi,middle,peak,1.35,10.827,698.7,354.9,343.8,0.492,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.722,1.341,135.74
2024-07-10,DHH0024,Dhanmondi,middle,peak,1.35,10.827,816.7,408.1,408.6,0.5003,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.792,1.66,129.84
2024-07-11,DHH0024,Dhanmondi,middle,peak,1.35,10.827,957.1,500.8,456.2,0.4767,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.52,2.217,117.43
2024-07-12,DHH0024,Dhanmondi,middle,peak,1.35,10.827,733.3,373.4,359.9,0.4908,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.694,1.466,126.66
2024-07-13,DHH0024,Dhanmondi,middle,peak,1.35,10.827,759.6,398.3,361.3,0.4756,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.576,1.591,140.86
2024-07-14,DHH0024,Dhanmondi,middle,peak,1.35,10.827,830.0,410.2,419.8,0.5058,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.855,1.664,143.09
2024-07-15,DHH0024,Dhanmondi,middle,peak,1.35,10.827,849.9,418.7,431.3,0.5074,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.861,1.727,142.75
2024-07-16,DHH0024,Dhanmondi,middle,peak,1.35,10.827,986.8,489.5,497.3,0.504,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.849,2.135,138.09
2024-07-17,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1058.8,495.7,563.1,0.5318,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.208,2.17,129.0
2024-07-18,DHH0024,Dhanmondi,middle,peak,1.35,10.827,787.1,361.8,425.4,0.5404,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.187,1.365,114.68
2024-07-19,DHH0024,Dhanmondi,middle,peak,1.35,10.827,985.6,506.3,479.3,0.4863,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.645,2.23,127.16
2024-07-20,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1007.6,503.1,504.4,0.5006,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.805,2.221,139.35
2024-07-21,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1123.6,574.7,548.9,0.4885,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.644,2.649,134.69
2024-07-22,DHH0024,Dhanmondi,middle,peak,1.35,10.827,860.4,434.5,425.9,0.495,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.736,1.819,130.32
2024-07-23,DHH0024,Dhanmondi,middle,peak,1.35,10.827,715.2,357.6,357.6,0.5,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.785,1.361,123.79
2024-07-24,DHH0024,Dhanmondi,middle,peak,1.35,10.827,587.8,308.8,279.0,0.4747,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.612,1.063,115.52
2024-07-25,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1015.4,518.6,496.8,0.4893,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,2.313,103.14
2024-07-26,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1122.7,500.7,622.0,0.554,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.515,2.217,117.46
2024-07-27,DHH0024,Dhanmondi,middle,peak,1.35,10.827,870.1,412.1,458.1,0.5264,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.077,1.672,136.53
2024-07-28,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1081.0,545.1,535.9,0.4957,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.737,2.479,136.2
2024-07-29,DHH0024,Dhanmondi,middle,peak,1.35,10.827,801.7,368.2,433.6,0.5408,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.18,1.421,133.81
2024-07-30,DHH0024,Dhanmondi,middle,peak,1.35,10.827,598.3,336.9,261.5,0.437,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.34,1.229,129.42
2024-07-31,DHH0024,Dhanmondi,middle,peak,1.35,10.827,553.6,290.9,262.7,0.4745,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.605,0.971,122.5
2024-08-01,DHH0024,Dhanmondi,middle,peak,1.35,10.827,946.6,427.9,518.6,0.5479,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.326,1.786,109.3
2024-08-02,DHH0024,Dhanmondi,middle,peak,1.35,10.827,428.7,186.9,241.8,0.5641,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.09,0.361,120.18
2024-08-03,DHH0024,Dhanmondi,middle,peak,1.35,10.827,446.8,230.1,216.7,0.485,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.687,0.613,131.61
2024-08-04,DHH0024,Dhanmondi,middle,peak,1.35,10.827,663.7,346.5,317.2,0.478,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.612,1.292,122.76
2024-08-05,DHH0024,Dhanmondi,middle,peak,1.35,10.827,847.4,405.8,441.6,0.5211,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.022,1.628,114.92
2024-08-06,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1059.4,551.6,507.8,0.4793,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.522,2.525,113.44
2024-08-07,DHH0024,Dhanmondi,middle,peak,1.35,10.827,681.2,335.8,345.4,0.507,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.835,1.238,113.62
2024-08-08,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1206.6,586.1,620.4,0.5142,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.993,2.73,106.17
2024-08-09,DHH0024,Dhanmondi,middle,peak,1.35,10.827,834.8,387.7,447.2,0.5356,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.132,1.551,126.33
2024-08-10,DHH0024,Dhanmondi,middle,peak,1.35,10.827,767.9,402.3,365.6,0.4761,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.569,1.624,139.63
2024-08-11,DHH0024,Dhanmondi,middle,peak,1.35,10.827,751.0,363.2,387.8,0.5164,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.917,1.41,128.33
2024-08-12,DHH0024,Dhanmondi,middle,peak,1.35,10.827,680.9,355.1,325.8,0.4785,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.604,1.351,121.53
2024-08-13,DHH0024,Dhanmondi,middle,peak,1.35,10.827,931.4,482.4,449.0,0.4821,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.583,2.111,118.28
2024-08-14,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1016.7,491.6,525.1,0.5165,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.981,2.17,116.14
2024-08-15,DHH0024,Dhanmondi,middle,peak,1.35,10.827,820.0,421.0,399.0,0.4866,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.639,1.755,107.11
2024-08-16,DHH0024,Dhanmondi,middle,peak,1.35,10.827,995.6,525.1,470.5,0.4726,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.466,2.357,122.1
2024-08-17,DHH0024,Dhanmondi,middle,peak,1.35,10.827,741.6,355.1,386.4,0.5211,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.98,1.339,131.65
2024-08-18,DHH0024,Dhanmondi,middle,peak,1.35,10.827,554.7,299.6,255.1,0.4599,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.522,1.009,127.66
2024-08-19,DHH0024,Dhanmondi,middle,peak,1.35,10.827,701.9,295.8,406.1,0.5786,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.451,0.985,124.84
2024-08-20,DHH0024,Dhanmondi,middle,peak,1.35,10.827,502.4,243.5,258.9,0.5152,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.875,0.678,121.94
2024-08-21,DHH0024,Dhanmondi,middle,peak,1.35,10.827,774.7,411.1,363.5,0.4693,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.513,1.669,122.12
2024-08-22,DHH0024,Dhanmondi,middle,peak,1.35,10.827,799.8,393.8,405.9,0.5075,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.862,1.574,117.88
2024-08-23,DHH0024,Dhanmondi,middle,peak,1.35,10.827,655.2,354.5,300.7,0.4589,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.466,1.338,130.8
2024-08-24,DHH0024,Dhanmondi,middle,peak,1.35,10.827,741.7,387.5,354.2,0.4776,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.597,1.529,140.72
2024-08-25,DHH0024,Dhanmondi,middle,peak,1.35,10.827,912.4,484.3,428.2,0.4693,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.458,2.111,140.6
2024-08-26,DHH0024,Dhanmondi,middle,peak,1.35,10.827,806.5,399.6,406.9,0.5045,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.833,1.609,139.43
2024-08-27,DHH0024,Dhanmondi,middle,peak,1.35,10.827,763.8,386.4,377.4,0.4941,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.728,1.536,135.86
2024-08-28,DHH0024,Dhanmondi,middle,peak,1.35,10.827,667.2,325.1,342.1,0.5128,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.881,1.171,131.62
2024-08-29,DHH0024,Dhanmondi,middle,peak,1.35,10.827,920.6,486.9,433.7,0.4711,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.466,2.137,120.9
2024-08-30,DHH0024,Dhanmondi,middle,peak,1.35,10.827,933.1,478.4,454.7,0.4873,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.639,2.089,135.78
2024-08-31,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1209.8,551.9,657.9,0.5438,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.417,2.53,146.19
2024-09-01,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1023.9,497.6,526.3,0.514,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.021,2.137,144.07
2024-09-02,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1114.5,550.9,563.6,0.5057,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.91,2.471,140.86
2024-09-03,DHH0024,Dhanmondi,middle,peak,1.35,10.827,926.5,448.7,477.8,0.5157,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.008,1.859,137.02
2024-09-04,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1198.3,597.7,600.6,0.5012,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.862,2.742,131.22
2024-09-05,DHH0024,Dhanmondi,middle,peak,1.35,10.827,834.6,411.8,422.8,0.5066,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.895,1.642,118.32
2024-09-06,DHH0024,Dhanmondi,middle,peak,1.35,10.827,842.9,412.5,430.4,0.5107,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.931,1.652,132.83
2024-09-07,DHH0024,Dhanmondi,middle,peak,1.35,10.827,673.5,364.4,309.1,0.4589,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.514,1.341,144.91
2024-09-08,DHH0024,Dhanmondi,middle,peak,1.35,10.827,682.5,333.1,349.4,0.512,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.93,1.167,142.32
2024-09-09,DHH0024,Dhanmondi,middle,peak,1.35,10.827,904.3,448.9,455.4,0.5036,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.882,1.85,138.51
2024-09-10,DHH0024,Dhanmondi,middle,peak,1.35,10.827,973.6,460.9,512.6,0.5265,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.154,1.922,133.23
2024-09-11,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1006.4,495.0,511.4,0.5081,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.938,2.131,125.46
2024-09-12,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1057.0,510.4,546.6,0.5172,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.056,2.224,109.18
2024-09-13,DHH0024,Dhanmondi,middle,peak,1.35,10.827,575.3,282.1,293.3,0.5098,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.889,0.87,122.46
2024-09-14,DHH0024,Dhanmondi,middle,peak,1.35,10.827,631.5,314.6,316.9,0.5018,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.821,1.081,135.07
2024-09-15,DHH0024,Dhanmondi,middle,peak,1.35,10.827,418.5,213.4,205.1,0.4902,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.75,0.481,126.09
2024-09-16,DHH0024,Dhanmondi,middle,peak,1.35,10.827,770.5,377.1,393.3,0.5105,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.91,1.45,124.49
2024-09-17,DHH0024,Dhanmondi,middle,peak,1.35,10.827,946.1,461.9,484.2,0.5118,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.964,1.941,130.57
2024-09-18,DHH0024,Dhanmondi,middle,peak,1.35,10.827,890.4,438.4,452.0,0.5076,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.918,1.794,130.2
2024-09-19,DHH0024,Dhanmondi,middle,peak,1.35,10.827,970.1,478.3,491.7,0.5069,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.933,2.018,120.23
2024-09-20,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1224.3,587.6,636.7,0.5201,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.146,2.675,134.61
2024-09-21,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1095.8,531.9,563.9,0.5146,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.048,2.335,145.98
2024-09-22,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1284.0,643.8,640.2,0.4986,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.826,3.014,145.15
2024-09-23,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1237.0,645.1,591.9,0.4785,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.534,3.017,141.84
2024-09-24,DHH0024,Dhanmondi,middle,peak,1.35,10.827,776.4,380.5,395.9,0.5099,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.93,1.445,138.11
2024-09-25,DHH0024,Dhanmondi,middle,peak,1.35,10.827,777.9,390.4,387.5,0.4981,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.785,1.54,127.78
2024-09-26,DHH0024,Dhanmondi,middle,peak,1.35,10.827,596.9,314.6,282.3,0.4729,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.632,1.061,112.88
2024-09-27,DHH0024,Dhanmondi,middle,peak,1.35,10.827,473.2,261.4,211.7,0.4474,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.522,0.749,122.96
2024-09-28,DHH0024,Dhanmondi,middle,peak,1.35,10.827,620.6,336.0,284.6,0.4586,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.521,1.187,134.92
2024-09-29,DHH0024,Dhanmondi,middle,peak,1.35,10.827,689.4,321.7,367.7,0.5334,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.104,1.102,134.97
2024-09-30,DHH0024,Dhanmondi,middle,peak,1.35,10.827,649.2,334.8,314.5,0.4844,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.715,1.172,138.07
2024-10-01,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1337.6,640.2,697.4,0.5214,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.201,2.983,130.37
2024-10-02,DHH0024,Dhanmondi,middle,peak,1.35,10.827,932.2,477.5,454.7,0.4878,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.722,2.006,116.88
2024-10-03,DHH0024,Dhanmondi,middle,peak,1.35,10.827,759.0,413.2,345.8,0.4556,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.458,1.617,105.04
2024-10-04,DHH0024,Dhanmondi,middle,peak,1.35,10.827,1164.7,640.1,524.6,0.4504,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.152,2.996,118.71
2024-10-05,DHH0024,Dhanmondi,middle,peak,1.35,10.827,987.7,482.1,505.6,0.5119,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.0,2.034,130.99
2024-10-06,DHH0024,Dhanmondi,middle,peak,1.35,10.827,885.7,424.5,461.2,0.5207,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.084,1.683,133.04
2024-10-07,DHH0024,Dhanmondi,middle,peak,1.35,10.827,951.8,461.2,490.6,0.5154,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.042,1.901,132.55
2024-10-08,DHH0024,Dhanmondi,middle,peak,1.35,10.827,778.6,373.3,405.3,0.5205,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.047,1.384,125.43
2024-10-09,DHH0024,Dhanmondi,middle,peak,1.35,10.827,584.0,303.3,280.7,0.4806,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.708,0.976,116.59
