timestamp,household_id,substation,tier,tou_period,tou_multiplier,tou_rate_bdt_kwh,predicted_load_w,optimised_load_w,power_deviation_w,power_deviation_ratio,price_multiplier_norm,appliance_alpha,molp_alpha,action_taken,is_stress_day,energy_shifted_kwh,energy_curtailed_kwh,substation_pred_peak_mw,gcs_score
2024-06-15,KHH0012,Kalyanpur,lower_middle,peak,1.35,9.72,250.4,143.3,107.1,0.4276,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.288,0.354,118.36,0.681
2025-05-31,DHH0056,Dhanmondi,middle,peak,1.35,10.247,386.4,221.2,165.1,0.4274,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.434,0.556,147.66,0.681
2025-05-11,KHH0086,Kalyanpur,middle,peak,1.35,10.827,744.2,426.1,318.2,0.4275,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.375,0.534,120.34,0.681
2024-05-15,KHH0086,Kalyanpur,middle,peak,1.35,10.827,759.0,434.5,324.5,0.4275,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,1.352,0.595,120.08,0.681
2025-04-13,DHH0028,Dhanmondi,middle,peak,1.35,10.247,569.5,326.0,243.5,0.4276,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.713,0.748,149.11,0.681
2024-09-21,KHH0073,Kalyanpur,middle,peak,1.35,10.247,505.9,289.7,216.2,0.4274,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.639,0.658,122.61,0.681
2024-05-27,KHH0050,Kalyanpur,middle,peak,1.35,10.827,565.2,323.5,241.7,0.4276,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.505,0.945,120.18,0.681
2026-06-28,KHH0055,Kalyanpur,middle,peak,1.35,17.104,1132.1,648.3,483.8,0.4274,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.499,2.404,119.32,0.681
2026-04-22,KHH0022,Kalyanpur,lower_middle,peak,1.35,9.72,467.0,267.5,199.5,0.4272,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.384,0.813,118.8,0.6809
2024-09-19,KHH0097,Kalyanpur,middle,peak,1.35,9.72,417.0,238.8,178.2,0.4273,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.531,0.539,119.84,0.6809
2024-06-30,DHH0031,Dhanmondi,middle,peak,1.35,10.247,543.6,311.3,232.2,0.4272,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.591,0.802,143.43,0.6809
2024-05-14,DHH0049,Dhanmondi,middle,peak,1.35,10.247,543.6,311.3,232.3,0.4273,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.769,0.625,147.55,0.6809
2025-07-19,DHH0035,Dhanmondi,middle,peak,1.35,10.827,741.2,424.5,316.7,0.4272,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.451,1.449,144.98,0.6809
2025-05-13,DHH0058,Dhanmondi,middle,peak,1.35,10.247,549.2,314.5,234.6,0.4272,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.542,0.866,146.11,0.6809
2026-05-23,KHH0082,Kalyanpur,middle,peak,1.35,10.827,818.8,468.9,349.9,0.4273,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.689,1.41,123.03,0.6809
2024-09-21,KHH0020,Kalyanpur,lower_middle,peak,1.35,9.72,401.1,229.7,171.4,0.4273,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.278,0.75,122.61,0.6809
2026-04-22,KHH0020,Kalyanpur,lower_middle,peak,1.35,9.72,402.0,230.2,171.8,0.4273,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.278,0.752,118.8,0.6809
2025-05-25,DHH0049,Dhanmondi,middle,peak,1.35,10.247,553.1,316.8,236.3,0.4273,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.738,0.68,151.39,0.6809
2024-05-05,DHH0063,Dhanmondi,middle,peak,1.35,9.72,298.7,171.1,127.7,0.4273,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.463,0.303,157.81,0.6809
2026-06-27,KHH0088,Kalyanpur,middle,peak,1.35,9.72,408.9,234.2,174.7,0.4273,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.636,0.413,119.32,0.6809
2024-05-25,DHH0010,Dhanmondi,lower_middle,peak,1.35,9.72,379.6,217.4,162.2,0.4273,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.574,0.399,156.17,0.6809
2025-09-08,DHH0047,Dhanmondi,middle,peak,1.35,10.827,646.1,370.2,276.0,0.4271,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.317,1.339,147.3,0.6808
2026-06-20,KHH0089,Kalyanpur,middle,peak,1.35,10.247,721.9,413.6,308.3,0.4271,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.302,1.547,119.32,0.6808
2025-05-24,DHH0062,Dhanmondi,middle,peak,1.35,9.72,322.9,185.1,137.9,0.427,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.57,0.257,150.83,0.6808
2024-05-14,DHH0023,Dhanmondi,middle,peak,1.35,10.827,834.6,478.3,356.3,0.4269,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.339,1.799,147.55,0.6808
2024-09-21,KHH0031,Kalyanpur,lower_middle,peak,1.35,9.72,334.2,191.5,142.7,0.427,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.141,0.715,122.61,0.6808
2024-05-19,KHH0064,Kalyanpur,middle,peak,1.35,10.247,453.4,259.7,193.7,0.4271,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.441,0.721,125.96,0.6808
2025-08-02,DHH0020,Dhanmondi,middle,peak,1.35,9.72,167.2,95.8,71.4,0.4269,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.126,0.302,143.68,0.6808
2024-05-15,DHH0052,Dhanmondi,middle,peak,1.35,9.72,455.0,260.7,194.3,0.4271,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.565,0.601,146.23,0.6808
2025-08-16,DHH0092,Dhanmondi,upper_middle,peak,1.35,19.724,2316.8,1327.8,989.1,0.4269,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,5.934,144.83,0.6808
2024-04-22,DHH0084,Dhanmondi,upper_middle,peak,1.35,19.724,2454.2,1406.5,1047.8,0.4269,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,6.287,149.67,0.6808
2024-05-26,DHH0057,Dhanmondi,middle,peak,1.35,10.247,570.0,326.7,243.4,0.4269,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.923,0.537,155.21,0.6808
2025-08-17,DHH0023,Dhanmondi,middle,peak,1.35,10.827,698.3,400.1,298.2,0.4271,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.463,1.327,144.84,0.6808
2026-06-08,KHH0022,Kalyanpur,lower_middle,peak,1.35,9.72,402.4,230.5,171.9,0.4271,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.384,0.648,120.79,0.6808
2025-05-11,KHH0049,Kalyanpur,middle,peak,1.35,10.827,946.5,542.4,404.1,0.4269,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.909,1.516,120.34,0.6808
2024-06-13,KHH0082,Kalyanpur,middle,peak,1.35,10.827,823.7,472.1,351.7,0.4269,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.659,1.451,121.36,0.6808
2024-06-05,DHH0052,Dhanmondi,middle,peak,1.35,9.72,440.6,252.6,188.0,0.4267,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.565,0.563,144.18,0.6807
2024-05-16,KHH0084,Kalyanpur,middle,peak,1.35,17.104,1054.0,604.2,449.8,0.4268,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.134,2.565,124.39,0.6807
2025-09-01,DHH0118,Dhanmondi,upper_middle,peak,1.35,19.724,2603.7,1492.5,1111.2,0.4268,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,6.667,143.27,0.6807
2025-08-09,DHH0046,Dhanmondi,middle,peak,1.35,10.827,486.9,279.2,207.8,0.4267,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.276,0.971,143.04,0.6807
2024-05-16,KHH0099,Kalyanpur,middle,peak,1.35,10.247,927.6,531.7,395.9,0.4268,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.067,2.309,124.39,0.6807
2024-06-01,KHH0076,Kalyanpur,middle,peak,1.35,9.72,383.4,219.8,163.6,0.4267,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.559,0.423,123.48,0.6807
2026-05-24,KHH0015,Kalyanpur,lower_middle,peak,1.35,9.72,431.3,247.3,184.0,0.4267,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.493,0.611,123.8,0.6807
2026-06-26,KHH0012,Kalyanpur,lower_middle,peak,1.35,9.72,223.8,128.3,95.5,0.4268,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.288,0.285,119.32,0.6807
2025-05-12,DHH0015,Dhanmondi,middle,peak,1.35,10.247,476.4,273.1,203.3,0.4267,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.753,0.467,151.84,0.6807
2025-08-16,DHH0049,Dhanmondi,middle,peak,1.35,10.247,544.6,312.2,232.4,0.4268,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.769,0.625,144.83,0.6807
2025-06-22,DHH0030,Dhanmondi,middle,peak,1.35,10.247,478.7,274.4,204.3,0.4267,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.494,0.732,147.2,0.6807
2024-05-15,KHH0100,Kalyanpur,middle,peak,1.35,10.247,573.7,328.8,244.8,0.4268,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.652,0.817,120.08,0.6807
2024-04-27,KHH0094,Kalyanpur,middle,peak,1.35,10.827,871.2,499.4,371.8,0.4268,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.578,1.652,120.42,0.6807
2024-04-27,KHH0100,Kalyanpur,middle,peak,1.35,10.247,612.6,351.2,261.5,0.4268,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.697,0.872,120.42,0.6807
2024-09-22,DHH0066,Dhanmondi,middle,peak,1.35,10.247,477.3,273.5,203.7,0.4268,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.559,0.663,145.15,0.6807
2026-06-06,KHH0064,Kalyanpur,middle,peak,1.35,10.247,455.6,261.2,194.4,0.4268,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.441,0.725,120.17,0.6807
2024-06-06,KHH0068,Kalyanpur,middle,peak,1.35,10.827,744.9,427.0,317.9,0.4268,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.735,1.172,122.29,0.6807
2025-05-27,DHH0084,Dhanmondi,upper_middle,peak,1.35,19.724,2328.3,1334.7,993.6,0.4267,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,5.961,148.27,0.6807
2024-04-30,KHH0068,Kalyanpur,middle,peak,1.35,10.827,851.7,488.6,363.1,0.4264,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.765,1.414,122.93,0.6806
2026-06-05,KHH0101,Kalyanpur,middle,peak,1.35,10.247,450.4,258.3,192.1,0.4266,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.437,0.716,121.41,0.6806
2024-05-20,DHH0084,Dhanmondi,upper_middle,peak,1.35,19.724,2496.6,1431.7,1064.9,0.4266,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,6.39,152.98,0.6806
2025-09-07,DHH0102,Dhanmondi,upper_middle,peak,1.35,19.724,2243.7,1287.0,956.7,0.4264,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,5.74,144.69,0.6806
2024-05-24,DHH0101,Dhanmondi,upper_middle,peak,1.35,19.724,1642.7,942.3,700.4,0.4264,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.202,143.57,0.6806
2025-05-12,KHH0061,Kalyanpur,middle,peak,1.35,17.104,1245.9,714.7,531.2,0.4264,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.239,2.948,120.72,0.6806
2026-06-22,KHH0100,Kalyanpur,middle,peak,1.35,10.247,517.3,296.7,220.6,0.4264,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.666,0.658,119.32,0.6806
2024-05-30,KHH0061,Kalyanpur,middle,peak,1.35,17.104,1231.2,706.1,525.1,0.4265,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.285,2.866,121.47,0.6806
2024-05-17,KHH0028,Kalyanpur,lower_middle,peak,1.35,9.72,228.0,130.8,97.3,0.4265,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.255,0.329,127.19,0.6806
2026-06-27,KHH0001,Kalyanpur,lower_middle,peak,1.35,9.72,327.2,187.6,139.6,0.4266,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.534,0.303,119.32,0.6806
2025-06-02,DHH0055,Dhanmondi,middle,peak,1.35,10.247,479.5,275.0,204.5,0.4264,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.592,0.635,145.06,0.6806
2024-06-10,KHH0057,Kalyanpur,middle,peak,1.35,10.247,492.2,282.3,210.0,0.4265,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.731,0.529,120.55,0.6806
2026-04-26,KHH0070,Kalyanpur,middle,peak,1.35,10.247,499.3,286.3,213.0,0.4265,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.798,0.48,121.87,0.6806
2024-05-17,DHH0118,Dhanmondi,upper_middle,peak,1.35,19.724,2280.3,1307.5,972.9,0.4266,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,5.837,150.22,0.6806
2026-06-24,KHH0012,Kalyanpur,lower_middle,peak,1.35,9.72,228.5,131.0,97.5,0.4266,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.288,0.297,119.32,0.6806
2024-05-05,DHH0049,Dhanmondi,middle,peak,1.35,10.247,573.4,328.8,244.6,0.4266,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.738,0.729,157.81,0.6806
2025-09-06,DHH0015,Dhanmondi,middle,peak,1.35,10.247,508.0,291.3,216.7,0.4265,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.793,0.507,143.32,0.6806
2024-05-15,KHH0076,Kalyanpur,middle,peak,1.35,9.72,387.5,222.2,165.3,0.4265,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.59,0.402,120.08,0.6806
2024-04-27,DHH0102,Dhanmondi,upper_middle,peak,1.35,19.724,1867.0,1070.9,796.1,0.4264,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.777,153.18,0.6806
2025-09-29,DHH0118,Dhanmondi,upper_middle,peak,1.35,19.724,2308.8,1324.5,984.3,0.4263,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,5.906,143.65,0.6805
2024-09-22,DHH0118,Dhanmondi,upper_middle,peak,1.35,19.724,2807.5,1610.5,1196.9,0.4263,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,7.182,145.15,0.6805
2024-06-06,KHH0028,Kalyanpur,lower_middle,peak,1.35,9.72,228.3,131.0,97.3,0.4262,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.255,0.329,122.29,0.6805
2024-05-04,DHH0084,Dhanmondi,upper_middle,peak,1.35,19.724,2304.8,1322.2,982.5,0.4263,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,5.895,163.31,0.6805
2026-05-24,KHH0064,Kalyanpur,middle,peak,1.35,10.247,481.8,276.4,205.4,0.4263,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.441,0.791,123.8,0.6805
2024-05-25,KHH0028,Kalyanpur,lower_middle,peak,1.35,9.72,218.1,125.1,92.9,0.4262,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.255,0.303,127.17,0.6805
2026-05-21,KHH0063,Kalyanpur,middle,peak,1.35,9.72,438.2,251.4,186.8,0.4263,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.614,0.507,120.38,0.6805
2024-06-11,KHH0101,Kalyanpur,middle,peak,1.35,10.247,605.4,347.3,258.1,0.4263,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.328,1.22,120.5,0.6805
2024-09-07,DHH0056,Dhanmondi,middle,peak,1.35,10.247,441.8,253.5,188.3,0.4263,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.419,0.711,144.91,0.6805
2024-05-20,DHH0037,Dhanmondi,middle,peak,1.35,10.247,507.3,291.1,216.2,0.4262,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.505,0.792,152.98,0.6805
2024-06-04,DHH0061,Dhanmondi,middle,peak,1.35,9.72,357.8,205.3,152.5,0.4262,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.396,0.519,151.49,0.6805
2024-06-11,KHH0096,Kalyanpur,middle,peak,1.35,10.247,576.5,330.8,245.7,0.4262,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.637,0.837,120.5,0.6805
2024-06-05,KHH0012,Kalyanpur,lower_middle,peak,1.35,9.72,234.0,134.3,99.7,0.4262,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.288,0.31,120.89,0.6805
2025-06-21,DHH0052,Dhanmondi,middle,peak,1.35,9.72,400.9,230.0,170.9,0.4263,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.565,0.46,145.48,0.6805
2024-09-23,KHH0095,Kalyanpur,middle,peak,1.35,9.72,354.2,203.3,151.0,0.4262,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.33,0.576,121.66,0.6805
2025-08-18,DHH0051,Dhanmondi,middle,peak,1.35,10.827,566.4,325.0,241.4,0.4262,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.713,0.735,143.68,0.6805
2025-05-13,DHH0052,Dhanmondi,middle,peak,1.35,9.72,422.0,242.2,179.9,0.4262,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.565,0.514,146.11,0.6805
2026-04-23,KHH0082,Kalyanpur,middle,peak,1.35,10.827,903.4,518.3,385.1,0.4263,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.715,1.595,121.24,0.6805
2025-08-02,DHH0051,Dhanmondi,middle,peak,1.35,10.827,774.4,444.2,330.2,0.4263,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.484,1.497,143.68,0.6805
2024-06-11,DHH0052,Dhanmondi,middle,peak,1.35,9.72,413.9,237.5,176.4,0.4262,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.565,0.493,145.97,0.6805
2025-07-21,DHH0102,Dhanmondi,upper_middle,peak,1.35,19.724,1929.0,1106.9,822.1,0.4262,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.933,145.32,0.6805
2026-04-24,KHH0084,Kalyanpur,middle,peak,1.35,17.104,976.5,560.3,416.2,0.4262,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.268,2.229,122.77,0.6805
2024-05-18,DHH0084,Dhanmondi,upper_middle,peak,1.35,19.724,2544.0,1460.5,1083.4,0.4259,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,6.501,159.96,0.6804
2025-08-02,DHH0084,Dhanmondi,upper_middle,peak,1.35,19.724,2115.4,1214.2,901.2,0.426,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,5.407,143.68,0.6804
2024-05-21,KHH0102,Kalyanpur,middle,peak,1.35,9.72,476.5,273.6,202.9,0.4259,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.642,0.575,121.66,0.6804
2026-05-24,KHH0082,Kalyanpur,middle,peak,1.35,10.827,919.3,527.8,391.5,0.4259,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.594,1.755,123.8,0.6804
2025-05-25,DHH0052,Dhanmondi,middle,peak,1.35,9.72,412.9,237.0,175.9,0.4259,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.565,0.49,151.39,0.6804
2025-09-08,DHH0041,Dhanmondi,middle,peak,1.35,10.247,649.5,372.7,276.7,0.4261,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.269,1.391,147.3,0.6804
2024-07-14,DHH0053,Dhanmondi,middle,peak,1.35,17.104,1021.7,586.4,435.3,0.4261,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.935,1.677,143.09,0.6804
2024-05-16,KHH0049,Kalyanpur,middle,peak,1.35,10.827,843.7,484.4,359.4,0.426,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.979,1.177,124.39,0.6804
2025-06-23,DHH0055,Dhanmondi,middle,peak,1.35,10.247,482.2,276.8,205.4,0.426,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.592,0.641,145.73,0.6804
2026-04-23,KHH0088,Kalyanpur,middle,peak,1.35,9.72,422.2,242.4,179.8,0.4259,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.651,0.429,121.24,0.6804
2024-06-03,KHH0021,Kalyanpur,lower_middle,peak,1.35,9.72,413.5,237.4,176.1,0.426,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.555,0.502,121.41,0.6804
2025-06-23,DHH0037,Dhanmondi,middle,peak,1.35,10.247,447.6,256.9,190.7,0.426,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.563,0.581,145.73,0.6804
2025-04-12,DHH0057,Dhanmondi,middle,peak,1.35,10.247,553.8,317.8,236.0,0.4261,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.923,0.492,146.98,0.6804
2024-05-14,DHH0102,Dhanmondi,upper_middle,peak,1.35,19.724,2016.2,1157.6,858.6,0.4259,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,5.152,147.55,0.6804
2026-06-23,KHH0081,Kalyanpur,middle,peak,1.35,9.72,458.6,263.2,195.4,0.426,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.779,0.393,119.32,0.6804
2026-06-18,KHH0012,Kalyanpur,lower_middle,peak,1.35,9.72,238.7,137.0,101.7,0.426,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.288,0.322,119.32,0.6804
2024-06-08,DHH0084,Dhanmondi,upper_middle,peak,1.35,19.724,2369.6,1360.3,1009.3,0.426,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,6.056,158.59,0.6804
2024-04-23,DHH0030,Dhanmondi,middle,peak,1.35,10.247,500.2,287.1,213.2,0.4261,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.572,0.707,144.39,0.6804
2026-06-05,KHH0051,Kalyanpur,middle,peak,1.35,10.247,480.9,276.0,204.8,0.426,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.958,0.271,121.41,0.6804
2024-09-20,KHH0025,Kalyanpur,lower_middle,peak,1.35,9.72,340.4,195.4,145.0,0.426,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.622,0.249,121.58,0.6804
2024-05-23,KHH0099,Kalyanpur,middle,peak,1.35,10.247,844.9,484.9,360.1,0.4261,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.1,2.061,124.73,0.6804
2024-06-07,KHH0041,Kalyanpur,lower_middle,peak,1.35,19.724,461.9,265.3,196.6,0.4257,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.878,0.302,122.12,0.6803
2025-07-20,DHH0052,Dhanmondi,middle,peak,1.35,9.72,402.6,231.2,171.4,0.4258,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.565,0.463,145.27,0.6803
2024-05-23,KHH0028,Kalyanpur,lower_middle,peak,1.35,9.72,210.9,121.1,89.8,0.4257,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.255,0.284,124.73,0.6803
2026-04-25,KHH0090,Kalyanpur,middle,peak,1.35,19.724,1643.4,943.9,699.5,0.4257,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.673,3.524,122.6,0.6803
2024-05-17,DHH0026,Dhanmondi,middle,peak,1.35,9.72,427.4,245.4,181.9,0.4257,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.31,0.782,150.22,0.6803
2024-05-14,DHH0084,Dhanmondi,upper_middle,peak,1.35,19.724,2393.2,1374.1,1019.0,0.4258,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,6.114,147.55,0.6803
2024-06-03,KHH0100,Kalyanpur,middle,peak,1.35,10.247,521.4,299.4,222.0,0.4258,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.666,0.666,121.41,0.6803
2024-05-21,DHH0011,Dhanmondi,lower_middle,peak,1.35,9.72,358.1,205.6,152.4,0.4257,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.548,0.366,148.25,0.6803
2024-06-02,DHH0118,Dhanmondi,upper_middle,peak,1.35,19.724,2176.8,1249.8,926.9,0.4258,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,5.562,154.2,0.6803
2024-06-11,DHH0092,Dhanmondi,upper_middle,peak,1.35,19.724,2091.9,1201.2,890.8,0.4258,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,5.345,145.97,0.6803
2024-09-20,KHH0054,Kalyanpur,middle,peak,1.35,10.247,464.5,266.8,197.7,0.4257,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.364,0.822,121.58,0.6803
2024-06-30,DHH0057,Dhanmondi,middle,peak,1.35,10.247,525.9,301.9,223.9,0.4258,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.847,0.496,143.43,0.6803
2025-05-11,KHH0022,Kalyanpur,lower_middle,peak,1.35,9.72,453.2,260.2,193.0,0.4258,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.384,0.774,120.34,0.6803
2024-05-10,KHH0054,Kalyanpur,middle,peak,1.35,10.247,430.1,247.0,183.1,0.4257,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.346,0.753,118.81,0.6803
2025-06-01,DHH0084,Dhanmondi,upper_middle,peak,1.35,19.724,2048.1,1176.0,872.1,0.4258,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,5.233,147.15,0.6803
2024-05-27,KHH0051,Kalyanpur,middle,peak,1.35,10.247,470.1,270.0,200.1,0.4257,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.959,0.241,120.18,0.6803
2025-06-22,DHH0015,Dhanmondi,middle,peak,1.35,10.247,475.9,273.3,202.6,0.4257,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.722,0.493,147.2,0.6803
2024-05-19,KHH0055,Kalyanpur,middle,peak,1.35,17.104,1214.6,697.6,517.0,0.4256,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.413,2.689,125.96,0.6802
2024-06-11,KHH0015,Kalyanpur,lower_middle,peak,1.35,9.72,431.7,248.1,183.6,0.4254,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.493,0.609,120.5,0.6802
2026-06-14,KHH0055,Kalyanpur,middle,peak,1.35,17.104,994.8,571.5,423.4,0.4256,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.581,1.96,119.32,0.6802
2024-09-07,DHH0023,Dhanmondi,middle,peak,1.35,10.827,641.2,368.4,272.7,0.4254,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.537,1.099,144.91,0.6802
2025-08-12,DHH0061,Dhanmondi,middle,peak,1.35,9.72,352.4,202.4,149.9,0.4256,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.403,0.497,143.48,0.6802
