household_id,substation,tier,month,baseline_bill_bdt,optimised_bill_bdt,saving_bdt,saving_pct,energy_kwh,energy_shifted_kwh,energy_curtailed_kwh,discomfort_bdt_eq
KHH0117,Kalyanpur,upper_middle,2025-03,7019.2,7019.2,0.0,0.0,611.7,0.0,0.0,0.0
KHH0118,Kalyanpur,upper_middle,2025-03,8458.3,8458.3,0.0,0.0,736.8,0.0,0.0,0.0
KHH0119,Kalyanpur,upper_middle,2025-03,10066.9,10066.9,0.0,0.0,884.7,0.0,0.0,0.0
KHH0120,Kalyanpur,upper_middle,2025-03,9030.7,9030.7,0.0,0.0,790.0,0.0,0.0,0.0
KHH0001,Kalyanpur,lower_middle,2025-04,1026.7,925.1,101.6,9.9,146.5,9.06,7.79,49.3
KHH0002,Kalyanpur,lower_middle,2025-04,1005.3,873.8,131.5,13.08,143.7,0.0,14.8,59.2
KHH0003,Kalyanpur,lower_middle,2025-04,822.0,669.0,153.0,18.62,113.4,15.54,10.97,75.0
KHH0004,Kalyanpur,lower_middle,2025-04,1162.7,1029.2,133.5,11.48,164.4,6.43,12.43,62.6
KHH0005,Kalyanpur,lower_middle,2025-04,564.0,445.6,118.4,21.0,77.9,0.0,13.34,53.4
KHH0006,Kalyanpur,lower_middle,2025-04,1072.5,949.2,123.3,11.5,149.7,9.61,10.02,59.3
KHH0007,Kalyanpur,lower_middle,2025-04,1128.2,1012.2,116.0,10.28,161.2,0.0,13.06,52.2
KHH0008,Kalyanpur,lower_middle,2025-04,425.6,367.3,58.3,13.69,59.3,0.0,6.55,26.2
KHH0009,Kalyanpur,lower_middle,2025-04,583.9,459.5,124.4,21.3,80.0,8.12,10.73,59.2
KHH0010,Kalyanpur,lower_middle,2025-04,1188.0,1052.8,135.2,11.38,168.4,11.23,10.7,65.3
KHH0011,Kalyanpur,lower_middle,2025-04,987.1,874.4,112.7,11.42,139.2,8.26,9.35,53.9
KHH0012,Kalyanpur,lower_middle,2025-04,760.9,645.3,115.6,15.19,105.1,8.81,9.45,55.4
KHH0013,Kalyanpur,lower_middle,2025-04,956.9,835.5,121.4,12.68,137.3,0.0,13.66,54.6
KHH0014,Kalyanpur,lower_middle,2025-04,542.5,531.5,11.0,2.03,79.1,1.87,0.49,5.7
KHH0015,Kalyanpur,lower_middle,2025-04,1370.4,1192.2,178.2,13.0,194.6,9.05,16.41,83.8
KHH0016,Kalyanpur,lower_middle,2025-04,1240.5,1093.2,147.3,11.87,174.7,8.78,13.08,69.9
KHH0017,Kalyanpur,lower_middle,2025-04,919.8,790.4,129.4,14.06,128.5,13.44,9.15,63.5
KHH0018,Kalyanpur,lower_middle,2025-04,1481.1,1263.6,217.6,14.69,205.8,27.95,13.23,108.8
KHH0019,Kalyanpur,lower_middle,2025-04,907.1,722.1,185.0,20.39,122.8,11.08,16.39,87.7
KHH0020,Kalyanpur,lower_middle,2025-04,1276.3,1056.9,219.4,17.19,179.5,6.69,22.01,101.4
KHH0021,Kalyanpur,lower_middle,2025-04,1302.0,1142.4,159.7,12.26,184.1,9.45,14.2,75.7
KHH0022,Kalyanpur,lower_middle,2025-04,1400.7,1177.0,223.8,15.97,197.0,9.74,21.27,104.5
KHH0023,Kalyanpur,lower_middle,2025-04,916.4,746.3,170.2,18.57,125.2,17.35,12.16,83.3
KHH0024,Kalyanpur,lower_middle,2025-04,902.0,797.6,104.4,11.58,126.6,10.01,7.72,50.9
KHH0025,Kalyanpur,lower_middle,2025-04,1058.2,935.9,122.4,11.56,147.7,15.44,7.55,61.1
KHH0026,Kalyanpur,lower_middle,2025-04,853.8,760.2,93.6,10.97,120.2,12.18,5.63,46.9
KHH0027,Kalyanpur,lower_middle,2025-04,1145.6,999.6,146.0,12.74,159.3,10.76,12.12,70.0
KHH0028,Kalyanpur,lower_middle,2025-04,704.0,603.7,100.3,14.24,98.1,7.81,8.14,48.2
KHH0029,Kalyanpur,lower_middle,2025-04,873.3,785.2,88.1,10.09,122.6,0.0,9.92,39.7
KHH0030,Kalyanpur,lower_middle,2025-04,863.4,696.7,166.7,19.31,118.4,12.84,13.6,80.1
KHH0031,Kalyanpur,lower_middle,2025-04,1125.1,901.2,224.0,19.91,154.5,14.05,19.57,106.4
KHH0032,Kalyanpur,lower_middle,2025-04,865.6,712.8,152.8,17.66,120.0,9.85,13.27,72.8
KHH0033,Kalyanpur,lower_middle,2025-04,636.6,514.4,122.2,19.2,87.9,6.57,11.1,57.6
KHH0034,Kalyanpur,lower_middle,2025-04,1037.9,891.5,146.5,14.11,146.8,1.37,15.96,66.6
KHH0035,Kalyanpur,lower_middle,2025-04,613.5,520.9,92.6,15.1,83.7,16.92,3.61,48.3
KHH0036,Kalyanpur,lower_middle,2025-04,1139.2,996.7,142.5,12.51,162.2,1.24,15.55,64.7
KHH0037,Kalyanpur,lower_middle,2025-04,1165.1,1020.9,144.2,12.38,165.0,9.58,12.37,68.6
KHH0038,Kalyanpur,lower_middle,2025-04,794.9,636.5,158.4,19.93,110.4,0.0,17.83,71.3
KHH0039,Kalyanpur,lower_middle,2025-04,1080.8,947.5,133.3,12.33,151.2,11.08,10.55,64.4
KHH0040,Kalyanpur,lower_middle,2025-04,746.8,690.4,56.4,7.55,105.3,0.0,6.35,25.4
KHH0041,Kalyanpur,lower_middle,2025-04,1480.9,1332.6,148.4,10.02,207.1,22.19,7.77,75.5
KHH0042,Kalyanpur,lower_middle,2025-04,1294.8,1055.9,238.9,18.45,176.7,26.93,16.07,118.2
KHH0043,Kalyanpur,middle,2025-04,2278.1,2043.1,235.0,10.32,264.2,7.16,18.69,159.5
KHH0044,Kalyanpur,middle,2025-04,1524.5,1347.5,177.0,11.61,175.4,5.63,13.96,120.3
KHH0045,Kalyanpur,middle,2025-04,2054.3,1712.1,342.2,16.66,232.0,29.99,19.3,255.1
KHH0046,Kalyanpur,middle,2025-04,3040.4,2559.2,481.2,15.83,355.6,61.12,19.49,380.9
KHH0047,Kalyanpur,middle,2025-04,2457.5,2228.9,228.7,9.31,284.7,12.22,16.05,161.2
KHH0048,Kalyanpur,middle,2025-04,2573.8,2192.0,381.7,14.83,291.6,43.95,17.25,296.5
KHH0049,Kalyanpur,middle,2025-04,3222.4,2865.4,357.0,11.08,374.5,51.95,11.78,290.3
KHH0050,Kalyanpur,middle,2025-04,3391.5,2873.2,518.3,15.28,392.6,66.12,20.89,410.7
KHH0051,Kalyanpur,middle,2025-04,2098.0,1857.4,240.6,11.47,238.2,31.1,9.52,191.0
KHH0052,Kalyanpur,middle,2025-04,2536.5,2092.3,444.1,17.51,293.6,63.49,15.12,359.8
KHH0053,Kalyanpur,middle,2025-04,3486.6,2950.8,535.8,15.37,406.0,74.2,19.18,431.0
KHH0054,Kalyanpur,middle,2025-04,2016.8,1705.6,311.2,15.43,231.2,12.31,23.56,214.1
KHH0055,Kalyanpur,middle,2025-04,4926.3,4322.3,604.0,12.26,582.6,105.89,12.64,512.1
KHH0056,Kalyanpur,middle,2025-04,4713.7,3936.9,776.8,16.48,545.5,103.66,29.38,620.3
KHH0057,Kalyanpur,middle,2025-04,2065.9,1849.2,216.7,10.49,240.8,15.48,13.61,157.2
KHH0058,Kalyanpur,middle,2025-04,3106.0,2587.4,518.6,16.7,360.8,83.11,13.99,430.4
KHH0059,Kalyanpur,middle,2025-04,1408.9,1226.7,182.1,12.93,161.3,6.57,14.07,124.8
KHH0060,Kalyanpur,middle,2025-04,2788.9,2349.5,439.4,15.76,322.8,57.21,17.2,349.2
KHH0061,Kalyanpur,middle,2025-04,4865.5,4177.7,687.8,14.14,572.9,108.4,19.32,568.8
KHH0062,Kalyanpur,middle,2025-04,1318.3,1155.5,162.9,12.35,148.4,20.27,6.74,128.3
KHH0063,Kalyanpur,middle,2025-04,1948.5,1682.4,266.1,13.66,221.1,22.6,15.29,197.4
KHH0064,Kalyanpur,middle,2025-04,1996.3,1704.2,292.1,14.63,228.8,12.86,21.57,202.4
KHH0065,Kalyanpur,middle,2025-04,2088.4,1749.8,338.7,16.22,234.4,31.02,18.56,254.0
KHH0066,Kalyanpur,middle,2025-04,1560.6,1361.3,199.3,12.77,179.3,21.26,9.7,153.0
KHH0067,Kalyanpur,middle,2025-04,2502.1,2006.2,495.8,19.82,281.8,26.56,34.72,349.3
KHH0068,Kalyanpur,middle,2025-04,3216.0,2817.6,398.4,12.39,373.3,59.96,12.34,326.2
KHH0069,Kalyanpur,middle,2025-04,2469.1,2060.3,408.8,16.56,278.5,41.06,20.93,310.7
KHH0070,Kalyanpur,middle,2025-04,2291.0,1972.6,318.5,13.9,258.9,30.76,16.77,240.5
KHH0071,Kalyanpur,middle,2025-04,1660.1,1410.8,249.4,15.02,191.1,11.01,18.41,172.9
KHH0072,Kalyanpur,middle,2025-04,2800.5,2368.6,431.9,15.42,324.1,67.7,12.29,356.8
KHH0073,Kalyanpur,middle,2025-04,2008.4,1711.9,296.5,14.76,226.8,29.58,15.25,225.1
KHH0074,Kalyanpur,middle,2025-04,2223.8,1909.6,314.2,14.13,250.5,35.75,14.4,243.8
KHH0075,Kalyanpur,middle,2025-04,2984.5,2584.6,400.0,13.4,342.1,36.89,21.79,300.1
KHH0076,Kalyanpur,middle,2025-04,1700.4,1484.7,215.7,12.68,193.1,22.64,10.67,165.2
KHH0077,Kalyanpur,middle,2025-04,2301.4,1942.6,358.7,15.59,263.3,21.76,24.11,255.8
KHH0078,Kalyanpur,middle,2025-04,1769.3,1483.6,285.7,16.15,199.2,25.15,16.05,212.9
KHH0079,Kalyanpur,middle,2025-04,3707.6,3154.2,553.4,14.93,432.3,59.97,26.55,425.7
KHH0080,Kalyanpur,middle,2025-04,5250.6,4512.6,738.0,14.05,608.4,98.25,28.02,589.2
KHH0081,Kalyanpur,middle,2025-04,1715.5,1520.0,195.5,11.39,196.9,16.74,11.16,145.1
KHH0082,Kalyanpur,middle,2025-04,3527.8,3062.5,465.3,13.19,410.7,64.37,16.69,374.3
KHH0083,Kalyanpur,middle,2025-04,2924.9,2581.6,343.3,11.74,340.5,6.25,28.94,227.6
KHH0084,Kalyanpur,middle,2025-04,4397.6,3751.7,645.9,14.69,515.8,100.86,18.52,533.1
KHH0085,Kalyanpur,middle,2025-04,2010.6,1655.1,355.4,17.68,226.4,19.72,24.63,251.3
KHH0086,Kalyanpur,middle,2025-04,3085.4,2735.6,349.8,11.34,353.4,40.32,15.81,271.9
KHH0087,Kalyanpur,middle,2025-04,3110.1,2636.9,473.2,15.22,360.1,60.2,19.1,374.5
KHH0088,Kalyanpur,middle,2025-04,1708.9,1503.3,205.7,12.03,194.4,21.98,9.99,157.8
KHH0089,Kalyanpur,middle,2025-04,2654.9,2280.5,374.4,14.1,308.6,44.67,16.32,292.9
KHH0090,Kalyanpur,middle,2025-04,6448.3,5601.5,846.8,13.13,757.5,138.78,21.64,706.6
KHH0091,Kalyanpur,middle,2025-04,3608.6,3080.4,528.1,14.64,421.0,75.68,17.87,427.9
KHH0092,Kalyanpur,middle,2025-04,2809.8,2377.9,431.9,15.37,320.3,37.25,24.58,321.0
KHH0093,Kalyanpur,middle,2025-04,3105.7,2607.2,498.6,16.05,361.0,71.44,16.87,403.9
KHH0094,Kalyanpur,middle,2025-04,3480.8,3016.1,464.7,13.35,405.6,73.76,12.86,385.0
KHH0095,Kalyanpur,middle,2025-04,1642.7,1406.8,236.0,14.37,189.5,13.29,16.26,167.0
KHH0096,Kalyanpur,middle,2025-04,2361.8,2017.3,344.5,14.59,268.5,24.92,21.51,250.3
KHH0097,Kalyanpur,middle,2025-04,1712.6,1477.9,234.6,13.7,194.5,21.28,12.95,175.7
KHH0098,Kalyanpur,middle,2025-04,3378.4,2868.7,509.7,15.09,395.1,66.12,20.06,404.9
KHH0099,Kalyanpur,middle,2025-04,3070.2,2618.0,452.2,14.73,360.5,47.08,22.45,345.5
KHH0100,Kalyanpur,middle,2025-04,2048.5,1760.2,288.2,14.07,232.2,18.21,19.1,206.6
KHH0101,Kalyanpur,middle,2025-04,2529.4,2174.6,354.8,14.03,294.1,52.42,11.37,289.3
KHH0102,Kalyanpur,middle,2025-04,1839.0,1623.1,215.9,11.74,211.2,8.88,16.21,149.0
KHH0103,Kalyanpur,upper_middle,2025-04,11044.3,11044.3,0.0,0.0,993.0,0.0,0.0,0.0
KHH0104,Kalyanpur,upper_middle,2025-04,11901.2,11901.2,0.0,0.0,1063.0,0.0,0.0,0.0
KHH0105,Kalyanpur,upper_middle,2025-04,8591.8,8591.8,0.0,0.0,763.2,0.0,0.0,0.0
KHH0106,Kalyanpur,upper_middle,2025-04,6495.5,6495.5,0.0,0.0,582.8,0.0,0.0,0.0
KHH0107,Kalyanpur,upper_middle,2025-04,5094.1,5094.1,0.0,0.0,450.8,0.0,0.0,0.0
KHH0108,Kalyanpur,upper_middle,2025-04,5051.9,5051.9,0.0,0.0,440.7,0.0,0.0,0.0
KHH0109,Kalyanpur,upper_middle,2025-04,5094.7,5094.7,0.0,0.0,446.4,0.0,0.0,0.0
KHH0110,Kalyanpur,upper_middle,2025-04,7088.5,7088.5,0.0,0.0,627.9,0.0,0.0,0.0
KHH0111,Kalyanpur,upper_middle,2025-04,7569.3,7569.3,0.0,0.0,674.6,0.0,0.0,0.0
KHH0112,Kalyanpur,upper_middle,2025-04,3914.7,3914.7,0.0,0.0,346.1,0.0,0.0,0.0
KHH0113,Kalyanpur,upper_middle,2025-04,3538.3,3538.3,0.0,0.0,306.0,0.0,0.0,0.0
KHH0114,Kalyanpur,upper_middle,2025-04,5395.0,5395.0,0.0,0.0,468.6,0.0,0.0,0.0
KHH0115,Kalyanpur,upper_middle,2025-04,10261.3,10261.3,0.0,0.0,919.0,0.0,0.0,0.0
KHH0116,Kalyanpur,upper_middle,2025-04,8140.2,8140.2,0.0,0.0,725.8,0.0,0.0,0.0
KHH0117,Kalyanpur,upper_middle,2025-04,7492.2,7492.2,0.0,0.0,667.3,0.0,0.0,0.0
KHH0118,Kalyanpur,upper_middle,2025-04,8972.5,8972.5,0.0,0.0,800.2,0.0,0.0,0.0
KHH0119,Kalyanpur,upper_middle,2025-04,11130.6,11130.6,0.0,0.0,1004.5,0.0,0.0,0.0
KHH0120,Kalyanpur,upper_middle,2025-04,9388.6,9388.6,0.0,0.0,839.4,0.0,0.0,0.0
KHH0001,Kalyanpur,lower_middle,2025-05,1059.3,953.7,105.5,9.96,151.8,9.48,7.88,50.5
KHH0002,Kalyanpur,lower_middle,2025-05,1063.8,922.2,141.5,13.3,152.8,0.0,15.58,62.3
KHH0003,Kalyanpur,lower_middle,2025-05,865.3,698.5,166.8,19.28,119.8,16.64,11.8,80.5
KHH0004,Kalyanpur,lower_middle,2025-05,1219.0,1091.1,127.9,10.49,175.2,4.94,12.11,58.3
KHH0005,Kalyanpur,lower_middle,2025-05,600.4,477.5,122.9,20.47,84.3,0.0,13.54,54.2
KHH0006,Kalyanpur,lower_middle,2025-05,1121.0,986.5,134.5,12.0,157.6,10.48,10.62,63.4
KHH0007,Kalyanpur,lower_middle,2025-05,1162.0,1045.6,116.4,10.02,167.8,0.0,12.79,51.2
KHH0008,Kalyanpur,lower_middle,2025-05,447.8,386.8,61.0,13.62,63.3,0.0,6.71,26.8
KHH0009,Kalyanpur,lower_middle,2025-05,607.2,478.4,128.8,21.22,84.0,9.22,10.55,60.6
KHH0010,Kalyanpur,lower_middle,2025-05,1234.2,1089.4,144.7,11.73,175.5,11.38,11.43,68.5
KHH0011,Kalyanpur,lower_middle,2025-05,1018.6,903.7,114.9,11.28,145.0,8.73,9.17,54.1
KHH0012,Kalyanpur,lower_middle,2025-05,783.2,662.8,120.4,15.38,108.9,9.37,9.53,56.9
KHH0013,Kalyanpur,lower_middle,2025-05,997.9,873.7,124.2,12.45,144.5,0.0,13.63,54.5
KHH0014,Kalyanpur,lower_middle,2025-05,536.9,526.4,10.5,1.95,78.5,1.68,0.5,5.4
KHH0015,Kalyanpur,lower_middle,2025-05,1380.6,1210.3,170.3,12.34,198.3,7.23,15.88,78.0
KHH0016,Kalyanpur,lower_middle,2025-05,1249.4,1101.2,148.2,11.86,177.4,8.36,13.0,68.7
KHH0017,Kalyanpur,lower_middle,2025-05,997.3,857.4,139.8,14.02,140.3,14.21,9.77,67.5
KHH0018,Kalyanpur,lower_middle,2025-05,1573.2,1338.1,235.1,14.95,219.8,31.11,13.67,116.9
KHH0019,Kalyanpur,lower_middle,2025-05,953.5,750.2,203.2,21.32,130.1,12.53,17.41,94.7
KHH0020,Kalyanpur,lower_middle,2025-05,1317.8,1089.1,228.6,17.35,186.8,6.68,22.47,103.2
KHH0021,Kalyanpur,lower_middle,2025-05,1352.5,1186.0,166.6,12.32,192.5,10.4,14.2,77.6
KHH0022,Kalyanpur,lower_middle,2025-05,1466.3,1233.6,232.7,15.87,207.9,11.89,20.89,107.3
KHH0023,Kalyanpur,lower_middle,2025-05,941.5,767.2,174.3,18.51,130.1,16.14,12.82,83.6
KHH0024,Kalyanpur,lower_middle,2025-05,971.2,861.7,109.5,11.28,138.0,11.13,7.66,52.9
KHH0025,Kalyanpur,lower_middle,2025-05,1072.1,956.2,115.9,10.81,151.4,14.23,7.12,57.0
KHH0026,Kalyanpur,lower_middle,2025-05,880.1,786.5,93.6,10.63,125.1,11.49,5.75,46.0
KHH0027,Kalyanpur,lower_middle,2025-05,1139.6,998.1,141.5,12.42,160.1,9.61,11.76,66.3
KHH0028,Kalyanpur,lower_middle,2025-05,749.5,639.2,110.2,14.71,105.2,8.8,8.66,52.2
KHH0029,Kalyanpur,lower_middle,2025-05,906.7,811.4,95.3,10.51,128.3,0.0,10.47,41.9
KHH0030,Kalyanpur,lower_middle,2025-05,915.1,734.9,180.2,19.69,126.5,14.42,14.13,85.3
KHH0031,Kalyanpur,lower_middle,2025-05,1232.9,996.5,236.4,19.17,172.1,14.58,20.25,110.2
KHH0032,Kalyanpur,lower_middle,2025-05,900.9,739.7,161.2,17.9,125.7,11.87,13.06,76.0
KHH0033,Kalyanpur,lower_middle,2025-05,684.6,555.3,129.2,18.88,95.7,6.46,11.69,59.7
KHH0034,Kalyanpur,lower_middle,2025-05,1089.0,933.3,155.7,14.3,155.2,1.35,16.61,69.1
KHH0035,Kalyanpur,lower_middle,2025-05,657.5,558.4,99.1,15.07,90.8,18.38,3.67,51.4
KHH0036,Kalyanpur,lower_middle,2025-05,1202.4,1049.8,152.6,12.69,172.6,1.17,16.29,67.5
KHH0037,Kalyanpur,lower_middle,2025-05,1191.4,1041.6,149.8,12.57,169.6,10.15,12.48,70.2
KHH0038,Kalyanpur,lower_middle,2025-05,842.7,677.5,165.2,19.6,119.0,0.0,18.11,72.4
KHH0039,Kalyanpur,lower_middle,2025-05,1145.8,1003.5,142.3,12.42,161.5,12.27,10.8,67.7
KHH0040,Kalyanpur,lower_middle,2025-05,765.6,705.4,60.3,7.87,108.7,0.0,6.62,26.5
KHH0041,Kalyanpur,lower_middle,2025-05,1512.6,1363.2,149.3,9.87,213.2,21.65,7.91,74.9
KHH0042,Kalyanpur,lower_middle,2025-05,1278.0,1033.1,244.9,19.16,175.1,26.66,16.47,119.2
KHH0043,Kalyanpur,middle,2025-05,2408.3,2156.5,251.8,10.45,281.0,9.15,19.01,169.7
KHH0044,Kalyanpur,middle,2025-05,1603.0,1418.2,184.8,11.53,185.8,6.29,14.15,124.2
KHH0045,Kalyanpur,middle,2025-05,2128.0,1776.1,351.8,16.53,241.1,31.87,19.09,261.1
KHH0046,Kalyanpur,middle,2025-05,3237.9,2739.6,498.4,15.39,380.6,59.54,21.31,387.3
KHH0047,Kalyanpur,middle,2025-05,2564.1,2327.6,236.5,9.22,298.8,11.83,16.61,163.6
KHH0048,Kalyanpur,middle,2025-05,2608.8,2200.7,408.1,15.64,295.5,47.3,17.98,315.0
KHH0049,Kalyanpur,middle,2025-05,3391.0,3026.5,364.6,10.75,397.4,52.06,12.17,293.4
KHH0050,Kalyanpur,middle,2025-05,3637.3,3087.7,549.6,15.11,424.7,70.35,21.61,432.7
KHH0051,Kalyanpur,middle,2025-05,2079.6,1844.3,235.3,11.31,237.6,27.62,10.23,182.1
KHH0052,Kalyanpur,middle,2025-05,2690.0,2218.3,471.7,17.54,313.0,70.52,14.48,383.4
KHH0053,Kalyanpur,middle,2025-05,3701.3,3176.8,524.5,14.17,440.2,69.36,19.69,415.3
KHH0054,Kalyanpur,middle,2025-05,2069.9,1741.2,328.6,15.88,238.0,14.07,24.0,224.3
KHH0055,Kalyanpur,middle,2025-05,5316.7,4645.7,671.0,12.62,633.3,119.11,13.2,568.8
KHH0056,Kalyanpur,middle,2025-05,5004.2,4245.7,758.5,15.16,589.2,100.18,28.57,600.7
KHH0057,Kalyanpur,middle,2025-05,2178.5,1946.6,231.9,10.65,254.5,16.99,14.18,167.3
KHH0058,Kalyanpur,middle,2025-05,3421.6,2916.9,504.8,14.75,406.6,78.97,14.19,415.2
KHH0059,Kalyanpur,middle,2025-05,1475.1,1281.1,193.9,13.15,169.6,8.37,14.17,132.7
KHH0060,Kalyanpur,middle,2025-05,2871.9,2420.6,451.3,15.71,334.9,58.26,17.52,355.7
KHH0061,Kalyanpur,middle,2025-05,5226.9,4531.0,695.8,13.31,622.3,109.77,19.11,572.9
KHH0062,Kalyanpur,middle,2025-05,1338.3,1173.3,165.0,12.33,151.6,19.85,7.02,128.5
KHH0063,Kalyanpur,middle,2025-05,1958.2,1698.3,259.9,13.27,224.6,20.17,15.37,188.2
KHH0064,Kalyanpur,middle,2025-05,2069.8,1775.0,294.8,14.24,239.3,13.82,20.98,202.1
KHH0065,Kalyanpur,middle,2025-05,2285.0,1904.8,380.1,16.64,257.9,34.89,20.37,282.2
KHH0066,Kalyanpur,middle,2025-05,1618.1,1415.6,202.5,12.51,187.2,20.57,10.03,152.5
KHH0067,Kalyanpur,middle,2025-05,2628.7,2115.7,513.0,19.52,298.8,26.47,35.63,355.3
KHH0068,Kalyanpur,middle,2025-05,3264.5,2873.5,391.0,11.98,383.4,57.91,12.24,317.3
KHH0069,Kalyanpur,middle,2025-05,2467.8,2057.0,410.7,16.64,279.5,41.17,20.59,308.8
KHH0070,Kalyanpur,middle,2025-05,2335.4,2011.1,324.2,13.88,265.9,29.55,17.47,240.5
KHH0071,Kalyanpur,middle,2025-05,1718.2,1460.6,257.5,14.99,198.6,11.42,18.66,176.3
KHH0072,Kalyanpur,middle,2025-05,2998.0,2553.5,444.6,14.83,350.5,68.35,12.95,364.1
KHH0073,Kalyanpur,middle,2025-05,2113.1,1797.6,315.5,14.93,239.8,31.49,15.91,237.3
KHH0074,Kalyanpur,middle,2025-05,2309.2,1976.6,332.5,14.4,261.3,39.29,14.33,257.5
KHH0075,Kalyanpur,middle,2025-05,3160.7,2743.4,417.3,13.2,364.7,39.75,21.79,311.5
KHH0076,Kalyanpur,middle,2025-05,1720.0,1503.5,216.5,12.59,196.6,22.03,10.78,163.6
KHH0077,Kalyanpur,middle,2025-05,2414.3,2031.2,383.0,15.87,277.3,26.18,24.11,273.5
KHH0078,Kalyanpur,middle,2025-05,1868.6,1574.4,294.2,15.75,212.1,27.26,15.65,218.6
KHH0079,Kalyanpur,middle,2025-05,4077.9,3465.2,612.7,15.02,478.9,69.31,27.67,470.9
KHH0080,Kalyanpur,middle,2025-05,5413.9,4665.4,748.5,13.82,633.4,97.18,28.84,590.6
KHH0081,Kalyanpur,middle,2025-05,1745.9,1548.9,197.0,11.28,201.4,17.97,10.58,146.0
KHH0082,Kalyanpur,middle,2025-05,3740.5,3226.4,514.1,13.74,436.9,73.78,17.04,414.4
KHH0083,Kalyanpur,middle,2025-05,3011.4,2654.3,357.0,11.86,352.2,7.05,29.33,233.5
KHH0084,Kalyanpur,middle,2025-05,4598.8,3964.6,634.2,13.79,548.8,92.78,20.33,513.4
KHH0085,Kalyanpur,middle,2025-05,2113.2,1738.2,375.0,17.74,240.2,20.82,25.46,261.5
KHH0086,Kalyanpur,middle,2025-05,3245.7,2864.8,380.8,11.73,372.7,45.89,16.07,296.0
KHH0087,Kalyanpur,middle,2025-05,3231.6,2751.0,480.6,14.87,378.0,60.42,19.27,376.6
KHH0088,Kalyanpur,middle,2025-05,1849.2,1621.1,228.0,12.33,211.3,25.88,10.27,175.4
KHH0089,Kalyanpur,middle,2025-05,2800.2,2400.6,399.6,14.27,327.4,51.1,15.71,314.4
KHH0090,Kalyanpur,middle,2025-05,6684.2,5838.3,845.9,12.65,794.3,138.93,21.08,703.3
KHH0091,Kalyanpur,middle,2025-05,3843.5,3330.5,513.1,13.35,455.5,69.81,18.5,408.7
KHH0092,Kalyanpur,middle,2025-05,2992.6,2537.4,455.2,15.21,343.3,37.93,25.88,332.9
KHH0093,Kalyanpur,middle,2025-05,3377.7,2882.1,495.6,14.67,399.4,71.54,16.27,400.0
KHH0094,Kalyanpur,middle,2025-05,3642.5,3177.2,465.3,12.77,429.8,73.13,12.91,382.9
KHH0095,Kalyanpur,middle,2025-05,1735.3,1475.8,259.5,14.95,200.6,15.64,17.08,182.1
KHH0096,Kalyanpur,middle,2025-05,2474.5,2115.3,359.2,14.52,283.8,24.99,22.39,256.7
KHH0097,Kalyanpur,middle,2025-05,1779.5,1538.7,240.8,13.53,203.0,22.73,12.71,179.9
KHH0098,Kalyanpur,middle,2025-05,3575.6,3055.9,519.8,14.54,422.8,68.85,19.48,411.7
KHH0099,Kalyanpur,middle,2025-05,3368.5,2886.0,482.5,14.32,400.3,51.65,22.98,367.4
KHH0100,Kalyanpur,middle,2025-05,2195.9,1882.6,313.4,14.27,250.5,21.57,19.65,223.8
KHH0101,Kalyanpur,middle,2025-05,2657.4,2299.8,357.6,13.46,312.9,54.37,10.61,291.7
KHH0102,Kalyanpur,middle,2025-05,1890.5,1660.3,230.2,12.18,217.9,9.47,16.96,156.6
KHH0103,Kalyanpur,upper_middle,2025-05,11643.6,11643.6,0.0,0.0,1054.0,0.0,0.0,0.0
KHH0104,Kalyanpur,upper_middle,2025-05,12886.4,12886.4,0.0,0.0,1173.5,0.0,0.0,0.0
KHH0105,Kalyanpur,upper_middle,2025-05,8947.1,8947.1,0.0,0.0,803.4,0.0,0.0,0.0
KHH0106,Kalyanpur,upper_middle,2025-05,6684.2,6684.2,0.0,0.0,604.3,0.0,0.0,0.0
KHH0107,Kalyanpur,upper_middle,2025-05,5496.7,5496.7,0.0,0.0,492.5,0.0,0.0,0.0
KHH0108,Kalyanpur,upper_middle,2025-05,5269.2,5269.2,0.0,0.0,465.6,0.0,0.0,0.0
KHH0109,Kalyanpur,upper_middle,2025-05,5322.0,5322.0,0.0,0.0,468.9,0.0,0.0,0.0
KHH0110,Kalyanpur,upper_middle,2025-05,7324.3,7324.3,0.0,0.0,663.1,0.0,0.0,0.0
KHH0111,Kalyanpur,upper_middle,2025-05,7867.9,7867.9,0.0,0.0,708.1,0.0,0.0,0.0
KHH0112,Kalyanpur,upper_middle,2025-05,4186.3,4186.3,0.0,0.0,371.0,0.0,0.0,0.0
KHH0113,Kalyanpur,upper_middle,2025-05,3657.8,3657.8,0.0,0.0,319.0,0.0,0.0,0.0
KHH0114,Kalyanpur,upper_middle,2025-05,5726.9,5726.9,0.0,0.0,503.0,0.0,0.0,0.0
KHH0115,Kalyanpur,upper_middle,2025-05,11003.6,11003.6,0.0,0.0,997.7,0.0,0.0,0.0
KHH0116,Kalyanpur,upper_middle,2025-05,8549.0,8549.0,0.0,0.0,766.7,0.0,0.0,0.0
KHH0117,Kalyanpur,upper_middle,2025-05,7688.0,7688.0,0.0,0.0,696.6,0.0,0.0,0.0
KHH0118,Kalyanpur,upper_middle,2025-05,9853.5,9853.5,0.0,0.0,893.0,0.0,0.0,0.0
KHH0119,Kalyanpur,upper_middle,2025-05,11729.0,11729.0,0.0,0.0,1071.0,0.0,0.0,0.0
