household_id,substation,period_start,period_end,days,energy_before_kwh,bill_before_tk,energy_after_kwh,bill_after_tk,bill_saving_tk,bill_saving_pct,energy_saving_kwh,incentive_received_tk,discomfort_cost_tk,net_benefit_tk,gained,qoe,n_dr_events,n_shift_slots,n_curtail_slots,energy_shifted_kwh,energy_curtailed_kwh,peak_before_kw,peak_after_kw,peak_reduction_pct,participated,tariff_class,slab_before,slab_after,eff_rate_before,eff_rate_after,surcharge_tk,J1_before_tk,J1_after_tk,marginal_rate_tk_per_kwh,income_band,monthly_income_bdt,household_size,w_h,equation,id
DHNC0335,Dhanmondi,2026-06-14,2026-07-13,30,36371.39513886483,350407.182307063,36371.39513886483,350407.182307063,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,94.48259412642764,94.48259412642764,0.0,False,LT-D1,flat,flat,9.634141912049827,9.634141912049827,0.0,313345.24792462547,313345.24792462547,9.05,,0.0,0,5.193013560293232,"(20),(21) + BERC slab bill",MB-DHNC0335-2026-06-14
DHNC0336,Dhanmondi,2026-06-14,2026-07-13,30,43454.97337915112,418222.8845353836,43454.97337915112,418222.8845353836,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,76.30506880384209,76.30506880384209,0.0,False,LT-D1,flat,flat,9.624281227520877,9.624281227520877,0.0,367835.3369144319,367835.3369144319,9.05,,0.0,0,5.193013560293232,"(20),(21) + BERC slab bill",MB-DHNC0336-2026-06-14
DHNC0337,Dhanmondi,2026-06-14,2026-07-13,30,47270.17227899672,455075.3120811664,47270.17227899672,455075.3120811664,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,82.6191220769876,82.6191220769876,0.0,False,LT-D1,flat,flat,9.627113465870892,9.627113465870892,0.0,397980.2058471564,397980.2058471564,9.05,,0.0,0,5.193013560293232,"(20),(21) + BERC slab bill",MB-DHNC0337-2026-06-14
DHNC0338,Dhanmondi,2026-06-14,2026-07-13,30,31959.68953789546,307791.94983385166,31959.68953789546,307791.94983385166,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,61.76379722622352,61.76379722622352,0.0,False,LT-D1,flat,flat,9.63063015580594,9.63063015580594,0.0,269573.7460660052,269573.7460660052,9.05,,0.0,0,5.193013560293232,"(20),(21) + BERC slab bill",MB-DHNC0338-2026-06-14
DHNC0339,Dhanmondi,2026-06-14,2026-07-13,30,32407.08577336767,312736.3325614264,32407.08577336767,312736.3325614264,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,56.725336936958506,56.725336936958506,0.0,False,LT-D1,flat,flat,9.65024546633054,9.65024546633054,0.0,273771.4786089323,273771.4786089323,9.05,,0.0,0,5.193013560293232,"(20),(21) + BERC slab bill",MB-DHNC0339-2026-06-14
DHNC0340,Dhanmondi,2026-06-14,2026-07-13,30,24079.994208517917,232348.1449664415,24079.994208517917,232348.1449664415,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,39.23349633895515,39.23349633895515,0.0,False,LT-D1,flat,flat,9.649011663144506,9.649011663144506,0.0,203584.44086467012,203584.44086467012,9.05,,0.0,0,5.193013560293232,"(20),(21) + BERC slab bill",MB-DHNC0340-2026-06-14
DHNC0341,Dhanmondi,2026-06-14,2026-07-13,30,30935.98625736882,298914.7094106472,30935.98625736882,298914.7094106472,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,70.28070085452386,70.28070085452386,0.0,False,LT-D1,flat,flat,9.66236236736907,9.66236236736907,0.0,263193.61084786995,263193.61084786995,9.05,,0.0,0,5.193013560293232,"(20),(21) + BERC slab bill",MB-DHNC0341-2026-06-14
DHNC0342,Dhanmondi,2026-06-14,2026-07-13,30,13792.590919500966,134340.09521255794,13792.590919500966,134340.09521255794,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,28.642887039659666,28.642887039659666,0.0,False,LT-D1,flat,flat,9.74001882580438,9.74001882580438,0.0,116844.13861963549,116844.13861963549,9.05,,0.0,0,5.193013560293232,"(20),(21) + BERC slab bill",MB-DHNC0342-2026-06-14
DHNC0343,Dhanmondi,2026-06-14,2026-07-13,30,32965.8399946458,320219.39454912173,32965.8399946458,320219.39454912173,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,74.1489136281501,74.1489136281501,0.0,False,LT-D1,flat,flat,9.713673141686384,9.713673141686384,0.0,277944.27183013404,277944.27183013404,9.05,,0.0,0,5.193013560293232,"(20),(21) + BERC slab bill",MB-DHNC0343-2026-06-14
DHNC0344,Dhanmondi,2026-06-14,2026-07-13,30,34343.179655886976,332331.064680066,34343.179655886976,332331.064680066,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,71.80670026658295,71.80670026658295,0.0,False,LT-D1,flat,flat,9.676770410019362,9.676770410019362,0.0,291307.8328479738,291307.8328479738,9.05,,0.0,0,5.193013560293232,"(20),(21) + BERC slab bill",MB-DHNC0344-2026-06-14
DHNC0345,Dhanmondi,2026-06-14,2026-07-13,30,5194.533394712295,51282.5535832536,5194.533394712295,51282.5535832536,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,30.31461449462575,30.31461449462575,0.0,False,LT-D1,flat,flat,9.872408104153488,9.872408104153488,0.0,44793.87460968572,44793.87460968572,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0345-2026-06-14
DHNC0346,Dhanmondi,2026-06-14,2026-07-13,30,6063.582483611407,58879.1925505174,6063.582483611407,58879.1925505174,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,18.98290705268721,18.98290705268721,0.0,False,LT-D1,flat,flat,9.71029794839198,9.71029794839198,0.0,52687.82764104614,52687.82764104614,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0346-2026-06-14
DHNC0347,Dhanmondi,2026-06-14,2026-07-13,30,1591.0628327607574,15585.274568309098,1591.0628327607574,15585.274568309098,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,5.3932463401355335,5.3932463401355335,0.0,False,LT-D1,flat,flat,9.795511684014432,9.795511684014432,0.0,13681.13222532704,13681.13222532704,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0347-2026-06-14
DHNC0348,Dhanmondi,2026-06-14,2026-07-13,30,6588.9191076535535,64702.8038204779,6588.9191076535535,64702.8038204779,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,33.09448535753248,33.09448535753248,0.0,False,LT-D1,flat,flat,9.819942051697137,9.819942051697137,0.0,58705.51246710198,58705.51246710198,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0348-2026-06-14
DHNC0349,Dhanmondi,2026-06-14,2026-07-13,30,4527.712448944595,44026.28754609601,4527.712448944595,44026.28754609601,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,14.656295433184535,14.656295433184535,0.0,False,LT-D1,flat,flat,9.723737547943994,9.723737547943994,0.0,39101.08195321333,39101.08195321333,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0349-2026-06-14
DHNC0350,Dhanmondi,2026-06-14,2026-07-13,30,3692.021057767992,35996.930101440346,3692.021057767992,35996.930101440346,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,11.328638598468242,11.328638598468242,0.0,False,LT-D1,flat,flat,9.749925457684755,9.749925457684755,0.0,31879.42301769096,31879.42301769096,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0350-2026-06-14
DHNC0351,Dhanmondi,2026-06-14,2026-07-13,30,6574.040992169092,63994.424528086805,6574.040992169092,63994.424528086805,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,23.08114902631035,23.08114902631035,0.0,False,LT-D1,flat,flat,9.73441215293852,9.73441215293852,0.0,56845.23685687927,56845.23685687927,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0351-2026-06-14
DHNC0352,Dhanmondi,2026-06-14,2026-07-13,30,5277.4220445622495,51547.30297845278,5277.4220445622495,51547.30297845278,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,19.9644836499904,19.9644836499904,0.0,False,LT-D1,flat,flat,9.7675157573509,9.7675157573509,0.0,45518.85103079079,45518.85103079079,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0352-2026-06-14
DHNC0353,Dhanmondi,2026-06-14,2026-07-13,30,6466.985510251599,62901.52981116584,6466.985510251599,62901.52981116584,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,21.9901888726367,21.9901888726367,0.0,False,LT-D1,flat,flat,9.726561117456198,9.726561117456198,0.0,56152.024008808825,56152.024008808825,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0353-2026-06-14
DHNC0354,Dhanmondi,2026-06-14,2026-07-13,30,1411.760024600448,13824.74963376576,1411.760024600448,13824.74963376576,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,5.525298925354687,5.525298925354687,0.0,False,LT-D1,flat,flat,9.79256346182376,9.79256346182376,0.0,12060.437563230074,12060.437563230074,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0354-2026-06-14
DHNC0355,Dhanmondi,2026-06-14,2026-07-13,30,2463.3850546955164,24019.41648224415,2463.3850546955164,24019.41648224415,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,8.39443127609503,8.39443127609503,0.0,False,LT-D1,flat,flat,9.750573275769524,9.750573275769524,0.0,21319.85872170433,21319.85872170433,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0355-2026-06-14
DHNC0356,Dhanmondi,2026-06-14,2026-07-13,30,6163.092374332173,59919.28528709148,6163.092374332173,59919.28528709148,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,23.363393047736988,23.363393047736988,0.0,False,LT-D1,flat,flat,9.722276034128774,9.722276034128774,0.0,54334.40204911296,54334.40204911296,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0356-2026-06-14
DHNC0357,Dhanmondi,2026-06-14,2026-07-13,30,8253.371068997758,80468.8585831512,8253.371068997758,80468.8585831512,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,30.46539356452428,30.46539356452428,0.0,False,LT-D1,flat,flat,9.749817124473829,9.749817124473829,0.0,71070.60236660729,71070.60236660729,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0357-2026-06-14
DHNC0358,Dhanmondi,2026-06-14,2026-07-13,30,2406.707318626456,23449.336295247904,2406.707318626456,23449.336295247904,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,7.981263608931112,7.981263608931112,0.0,False,LT-D1,flat,flat,9.743326957027245,9.743326957027245,0.0,20853.16021272078,20853.16021272078,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0358-2026-06-14
DHNC0359,Dhanmondi,2026-06-14,2026-07-13,30,1900.924572043093,18473.035745839494,1900.924572043093,18473.035745839494,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,6.197855192364898,6.197855192364898,0.0,False,LT-D1,flat,flat,9.717921488060346,9.717921488060346,0.0,16479.687047919757,16479.687047919757,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0359-2026-06-14
DHNC0360,Dhanmondi,2026-06-14,2026-07-13,30,3208.6066836719083,31428.48501159231,3208.6066836719083,31428.48501159231,0.0,0.0,0.0,0.0,150.7128668339312,-150.7128668339312,False,0.9917890901503212,30,150,0,65.86395055676677,0.0,12.143356732540852,12.245471384566846,-0.8409095958809741,True,LT-D1,flat,flat,9.79505689230372,9.79505689230372,0.0,27948.502237111046,27769.681611349417,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0360-2026-06-14
DHNC0361,Dhanmondi,2026-06-14,2026-07-13,30,3525.257249472864,34330.357013115885,3525.257249472864,34330.357013115885,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,11.824563314788415,11.824563314788415,0.0,False,LT-D1,flat,flat,9.738397678140894,9.738397678140894,0.0,30474.342460214048,30474.342460214048,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0361-2026-06-14
DHNC0362,Dhanmondi,2026-06-14,2026-07-13,30,6912.969343738287,67139.49118887307,6912.969343738287,67139.49118887307,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,22.100607714715025,22.100607714715025,0.0,False,LT-D1,flat,flat,9.712106021370902,9.712106021370902,0.0,59701.39579226088,59701.39579226088,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0362-2026-06-14
DHNC0363,Dhanmondi,2026-06-14,2026-07-13,30,6968.047284281619,67562.06931888609,6968.047284281619,67562.06931888609,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,20.735877998446373,20.735877998446373,0.0,False,LT-D1,flat,flat,9.69598318761287,9.69598318761287,0.0,60411.628748146,60411.628748146,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0363-2026-06-14
DHNC0364,Dhanmondi,2026-06-14,2026-07-13,30,6584.349080987654,63978.97714208518,6584.349080987654,63978.97714208518,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,17.890589274477733,17.890589274477733,0.0,False,LT-D1,flat,flat,9.716826425078958,9.716826425078958,0.0,56737.37273634381,56737.37273634381,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0364-2026-06-14
DHNC0365,Dhanmondi,2026-06-14,2026-07-13,30,8065.995392156505,78499.3212139672,8065.995392156505,78499.3212139672,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,29.350437164972448,29.350437164972448,0.0,False,LT-D1,flat,flat,9.732130679159711,9.732130679159711,0.0,70062.20712812777,70062.20712812777,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0365-2026-06-14
DHNC0366,Dhanmondi,2026-06-14,2026-07-13,30,9876.215683508004,95826.93953253482,9876.215683508004,95826.93953253482,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,30.098331323075648,30.098331323075648,0.0,False,LT-D1,flat,flat,9.702799392337424,9.702799392337424,0.0,85677.12788538793,85677.12788538793,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0366-2026-06-14
DHNC0367,Dhanmondi,2026-06-14,2026-07-13,30,3059.4045400221557,29979.191641560534,3059.4045400221557,29979.191641560534,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,10.355676605616027,10.355676605616027,0.0,False,LT-D1,flat,flat,9.79902829108812,9.79902829108812,0.0,26722.572261258043,26722.572261258043,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0367-2026-06-14
DHNC0368,Dhanmondi,2026-06-14,2026-07-13,30,5003.422165833705,49088.51913083478,5003.422165833705,49088.51913083478,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,21.76770062800946,21.76770062800946,0.0,False,LT-D1,flat,flat,9.810988859992651,9.810988859992651,0.0,43456.35989975096,43456.35989975096,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0368-2026-06-14
DHNC0369,Dhanmondi,2026-06-14,2026-07-13,30,3155.199884993556,30593.386907151267,3155.199884993556,30593.386907151267,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,8.396659152156388,8.396659152156388,0.0,False,LT-D1,flat,flat,9.696180280893282,9.696180280893282,0.0,27247.5816204996,27247.5816204996,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0369-2026-06-14
DHNC0370,Dhanmondi,2026-06-14,2026-07-13,30,3983.907435448206,39192.68040534658,3983.907435448206,39192.68040534658,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,19.709906749738117,19.709906749738117,0.0,False,LT-D1,flat,flat,9.837748753049842,9.837748753049842,0.0,34901.027185536346,34901.027185536346,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0370-2026-06-14
DHNC0371,Dhanmondi,2026-06-14,2026-07-13,30,2530.29363304714,24623.715248030447,2530.29363304714,24623.715248030447,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,8.025219806564019,8.025219806564019,0.0,False,LT-D1,flat,flat,9.731564323772576,9.731564323772576,0.0,21690.694563891608,21690.694563891608,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0371-2026-06-14
DHNC0372,Dhanmondi,2026-06-14,2026-07-13,30,7535.509367441558,73307.17776411341,7535.509367441558,73307.17776411341,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,29.700873358822808,29.700873358822808,0.0,False,LT-D1,flat,flat,9.72823125678132,9.72823125678132,0.0,65829.85376056783,65829.85376056783,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0372-2026-06-14
DHNC0373,Dhanmondi,2026-06-14,2026-07-13,30,3175.137558044551,30858.444645318352,3175.137558044551,30858.444645318352,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,10.637292524003644,10.637292524003644,0.0,False,LT-D1,flat,flat,9.718774094412122,9.718774094412122,0.0,27699.216330838688,27699.216330838688,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0373-2026-06-14
DHNC0374,Dhanmondi,2026-06-14,2026-07-13,30,2713.785957348719,26430.3510597062,2713.785957348719,26430.3510597062,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,10.359518985965234,10.359518985965234,0.0,False,LT-D1,flat,flat,9.739290966605118,9.739290966605118,0.0,23646.94014736392,23646.94014736392,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0374-2026-06-14
DHNC0375,Dhanmondi,2026-06-14,2026-07-13,30,1948.2501455081847,19092.84700769153,1948.2501455081847,19092.84700769153,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,7.379838071260867,7.379838071260867,0.0,False,LT-D1,flat,flat,9.799997732175871,9.799997732175871,0.0,16619.424586752466,16619.424586752466,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0375-2026-06-14
DHNC0376,Dhanmondi,2026-06-14,2026-07-13,30,4541.871976803135,43971.8384595718,4541.871976803135,43971.8384595718,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,14.150044803680114,14.150044803680114,0.0,False,LT-D1,flat,flat,9.681435030346682,9.681435030346682,0.0,39428.79726646633,39428.79726646633,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0376-2026-06-14
DHNC0377,Dhanmondi,2026-06-14,2026-07-13,30,2342.1997938914674,22722.95354145367,2342.1997938914674,22722.95354145367,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,7.876149743337617,7.876149743337617,0.0,False,LT-D1,flat,flat,9.701543651705489,9.701543651705489,0.0,20397.058721529105,20397.058721529105,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0377-2026-06-14
DHNC0378,Dhanmondi,2026-06-14,2026-07-13,30,1386.394928609311,13583.717809109976,1386.394928609311,13583.717809109976,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,5.7877238487759,5.7877238487759,0.0,False,LT-D1,flat,flat,9.797870382240772,9.797870382240772,0.0,11918.325669492468,11918.325669492468,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0378-2026-06-14
DHNC0379,Dhanmondi,2026-06-14,2026-07-13,30,1738.893894473697,17008.939232236306,1738.893894473697,17008.939232236306,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,7.43071520779152,7.43071520779152,0.0,False,LT-D1,flat,flat,9.781470442958984,9.781470442958984,0.0,15164.573991685364,15164.573991685364,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0379-2026-06-14
DHNC0380,Dhanmondi,2026-06-14,2026-07-13,30,2634.4449784319672,25695.31340754977,2634.4449784319672,25695.31340754977,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,8.541412023857927,8.541412023857927,0.0,False,LT-D1,flat,flat,9.753596532824051,9.753596532824051,0.0,22777.4364442941,22777.4364442941,9.05,,0.0,0,37.213005965526975,"(20),(21) + BERC slab bill",MB-DHNC0380-2026-06-14
DHNC0381,Dhanmondi,2026-06-14,2026-07-13,30,1886.6425453694571,31013.67097171861,1886.6425453694571,31013.67097171861,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,4.405048148433147,4.405048148433147,0.0,False,LT-E,flat,flat,16.438551673626794,16.438551673626794,0.0,27221.54566426117,27221.54566426117,15.36,,0.0,0,44.16284276352938,"(20),(21) + BERC slab bill",MB-DHNC0381-2026-06-14
DHNC0382,Dhanmondi,2026-06-14,2026-07-13,30,3639.771554832372,59798.4356363365,3639.771554832372,59798.4356363365,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,10.886583602210887,10.886583602210887,0.0,False,LT-E,flat,flat,16.429172747653524,16.429172747653524,0.0,52987.32740942257,52987.32740942257,15.36,,0.0,0,44.16284276352938,"(20),(21) + BERC slab bill",MB-DHNC0382-2026-06-14
DHNC0383,Dhanmondi,2026-06-14,2026-07-13,30,3491.84272378111,58074.13944914175,3491.84272378111,58074.13944914175,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,16.651593633836175,16.651593633836175,0.0,False,LT-E,flat,flat,16.631373186893335,16.631373186893335,0.0,53303.48106624754,53303.48106624754,15.36,,0.0,0,44.16284276352938,"(20),(21) + BERC slab bill",MB-DHNC0383-2026-06-14
DHNC0384,Dhanmondi,2026-06-14,2026-07-13,30,3437.1709283391315,56559.24273225351,3437.1709283391315,56559.24273225351,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,9.877054166210232,9.877054166210232,0.0,False,LT-E,flat,flat,16.45517313844598,16.45517313844598,0.0,49992.35057815508,49992.35057815508,15.36,,0.0,0,44.16284276352938,"(20),(21) + BERC slab bill",MB-DHNC0384-2026-06-14
DHNC0385,Dhanmondi,2026-06-14,2026-07-13,30,4430.833754184359,72896.88678748535,4430.833754184359,72896.88678748535,0.0,0.0,0.0,0.0,19.808727181427997,-19.808727181427997,False,0.998789543488109,30,30,0,13.408328927147789,0.0,13.999969109972602,13.296419720104035,5.025363872891727,True,LT-E,flat,flat,16.452182779063534,16.452182779063534,0.0,63800.45137546691,63738.66579577062,15.36,,0.0,0,44.16284276352938,"(20),(21) + BERC slab bill",MB-DHNC0385-2026-06-14
DHNC0386,Dhanmondi,2026-06-14,2026-07-13,30,3731.432395968112,61598.04168217372,3731.432395968112,61598.04168217372,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,14.969681950481329,14.969681950481329,0.0,False,LT-E,flat,flat,16.507880927638308,16.507880927638308,0.0,54167.85850882533,54167.85850882533,15.36,,0.0,0,44.16284276352938,"(20),(21) + BERC slab bill",MB-DHNC0386-2026-06-14
DHNC0387,Dhanmondi,2026-06-14,2026-07-13,30,5016.462785326581,82370.26180174711,5016.462785326581,82370.26180174711,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,14.61431246481658,14.61431246481658,0.0,False,LT-E,flat,flat,16.419988610836402,16.419988610836402,0.0,73735.07010552386,73735.07010552386,15.36,,0.0,0,44.16284276352938,"(20),(21) + BERC slab bill",MB-DHNC0387-2026-06-14
DHNC0388,Dhanmondi,2026-06-14,2026-07-13,30,5719.9722420938215,94122.81232048916,5719.9722420938215,94122.81232048916,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,21.7656159278598,21.7656159278598,0.0,False,LT-E,flat,flat,16.455116972042344,16.455116972042344,0.0,84984.33290949225,84984.33290949225,15.36,,0.0,0,44.16284276352938,"(20),(21) + BERC slab bill",MB-DHNC0388-2026-06-14
DHNC0389,Dhanmondi,2026-06-14,2026-07-13,30,5101.520067956376,84337.41565600043,5101.520067956376,84337.41565600043,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,19.64949282929902,19.64949282929902,0.0,False,LT-E,flat,flat,16.531820816650292,16.531820816650292,0.0,74918.5119366746,74918.5119366746,15.36,,0.0,0,44.16284276352938,"(20),(21) + BERC slab bill",MB-DHNC0389-2026-06-14
DHNC0390,Dhanmondi,2026-06-14,2026-07-13,30,3119.1173514284906,51401.32464383869,3119.1173514284906,51401.32464383869,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,10.92515610613951,10.92515610613951,0.0,False,LT-E,flat,flat,16.479445577864507,16.479445577864507,0.0,45510.737906168375,45510.737906168375,15.36,,0.0,0,44.16284276352938,"(20),(21) + BERC slab bill",MB-DHNC0390-2026-06-14
DHNC0391,Dhanmondi,2026-06-14,2026-07-13,30,4129.038999819153,67916.1409890833,4129.038999819153,67916.1409890833,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,14.035331030164349,14.035331030164349,0.0,False,LT-E,flat,flat,16.4484135393388,16.4484135393388,0.0,61281.22068635565,61281.22068635565,15.36,,0.0,0,44.16284276352938,"(20),(21) + BERC slab bill",MB-DHNC0391-2026-06-14
DHNC0392,Dhanmondi,2026-06-14,2026-07-13,30,3924.140808934024,64809.99296648792,3924.140808934024,64809.99296648792,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,15.97750538220698,15.97750538220698,0.0,False,LT-E,flat,flat,16.515715445005473,16.515715445005473,0.0,58408.68424909554,58408.68424909554,15.36,,0.0,0,44.16284276352938,"(20),(21) + BERC slab bill",MB-DHNC0392-2026-06-14
DHNC0393,Dhanmondi,2026-06-14,2026-07-13,30,6416.133315187802,105322.14810734884,6416.133315187802,105322.14810734884,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,22.999033579544665,22.999033579544665,0.0,False,LT-E,flat,flat,16.41520569063582,16.41520569063582,0.0,95614.99106169614,95614.99106169614,15.36,,0.0,0,44.16284276352938,"(20),(21) + BERC slab bill",MB-DHNC0393-2026-06-14
